datetime,bitmex-XRP/BTC-position-in-USD,cash
2019-06-01 02:27:00-04:00,427.27404356,0.5425597160575926
2019-06-01 02:28:00-04:00,427.14880936000003,0.5425597160575926
2019-06-01 02:29:00-04:00,427.21622350000007,0.5425597160575926
2019-06-01 02:30:00-04:00,426.6729194,0.5425597160575926
2019-06-01 02:31:00-04:00,426.96619745,0.5425597160575926
2019-06-01 02:32:00-04:00,427.36782175999997,0.5425597160575926
2019-06-01 02:33:00-04:00,427.275916175,0.5425597160575926
2019-06-01 02:34:00-04:00,427.0498999,0.5425597160575926
2019-06-01 02:35:00-04:00,426.52329697,0.5425597160575926
2019-06-01 02:36:00-04:00,426.2138584,0.5425597160575926
2019-06-01 02:37:00-04:00,425.9629968,0.5425597160575926
2019-06-01 02:38:00-04:00,426.91619224,0.5425597160575926
2019-06-01 02:39:00-04:00,426.99978656,0.5425597160575926
2019-06-01 02:40:00-04:00,426.406246245,0.5425597160575926
2019-06-01 02:41:00-04:00,426.41454768,0.5425597160575926
2019-06-01 02:42:00-04:00,426.96619745,0.5425597160575926
2019-06-01 02:43:00-04:00,427.78571472,0.5425597160575926
2019-06-01 02:44:00-04:00,427.610146005,0.5425597160575926
2019-06-01 02:45:00-04:00,427.71095757000006,0.5425597160575926
2019-06-01 02:46:00-04:00,427.74445329499997,0.5425597160575926
2019-06-01 02:47:00-04:00,427.31723658,0.5425597160575926
2019-06-01 02:48:00-04:00,429.19285956000004,0.5425597160575926
2019-06-01 02:49:00-04:00,428.03747085000003,0.5425597160575926
2019-06-01 02:50:00-04:00,427.99542794,0.5425597160575926
2019-06-01 02:51:00-04:00,428.43971445000005,0.5425597160575926
2019-06-01 02:52:00-04:00,428.35595302,0.5425597160575926
2019-06-01 02:53:00-04:00,428.55703550000004,0.5425597160575926
2019-06-01 02:54:00-04:00,428.70784736,0.5425597160575926
2019-06-01 02:55:00-04:00,428.0125518,0.5425597160575926
2019-06-01 02:56:00-04:00,427.93717535999997,0.5425597160575926
2019-06-01 02:57:00-04:00,428.297321985,0.5425597160575926
2019-06-01 02:58:00-04:00,428.548625935,0.5425597160575926
2019-06-01 02:59:00-04:00,428.498365145,0.5425597160575926
2019-06-01 03:00:00-04:00,428.36430851999995,0.5425597160575926
2019-06-01 03:01:00-04:00,427.69394184,0.5425597160575926
2019-06-01 03:02:00-04:00,427.78624554000004,0.5425597160575926
2019-06-01 03:03:00-04:00,426.681963,0.5425597160575926
2019-06-01 03:04:00-04:00,426.4062315,0.5425597160575926
2019-06-01 03:05:00-04:00,425.95465112999995,0.5425597160575926
2019-06-01 03:06:00-04:00,425.45357179499996,0.5425597160575926
2019-06-01 03:07:00-04:00,-425.20286256,0.5424846492625925
2019-06-01 03:08:00-04:00,-426.105300795,0.5424846492625925
2019-06-01 03:09:00-04:00,-426.03856001,0.5424846492625925
2019-06-01 03:10:00-04:00,-424.736158735,0.5424846492625925
2019-06-01 03:11:00-04:00,-425.17785504000005,0.5424846492625925
