,close_dt,long,open_dt,pnl,rt_returns,symbol,duration
0,2019-06-01 03:20:00-04:00,True,2019-06-01 02:13:00-04:00,10.700634250000167,0.008422322146613674,EOS/BTC,0 days 01:07:00.000000000
1,2019-06-01 05:11:00-04:00,True,2019-06-01 03:27:00-04:00,32.38000920000031,0.025493725271178432,EOS/BTC,0 days 01:44:00.000000000
2,2019-06-01 06:17:00-04:00,True,2019-06-01 05:51:00-04:00,-11.669340000000261,-0.009093122888958511,EOS/BTC,0 days 00:26:00.000000000
3,2019-06-01 07:17:00-04:00,True,2019-06-01 06:56:00-04:00,-14.760892500000011,-0.011549041538856605,EOS/BTC,0 days 00:21:00.000000000
4,2019-06-01 08:28:00-04:00,True,2019-06-01 07:59:00-04:00,-9.135104999999921,-0.007169305361568085,EOS/BTC,0 days 00:29:00.000000000
5,2019-06-01 10:18:00-04:00,True,2019-06-01 09:39:00-04:00,-7.520024999999908,-0.0058899686397807394,EOS/BTC,0 days 00:39:00.000000000
6,2019-06-01 12:09:00-04:00,True,2019-06-01 11:44:00-04:00,-6.299939800000157,-0.004948477526684329,EOS/BTC,0 days 00:25:00.000000000
7,2019-06-01 13:22:00-04:00,True,2019-06-01 12:34:00-04:00,0.08024940000004221,6.269737083613982e-05,EOS/BTC,0 days 00:48:00.000000000
8,2019-06-01 14:46:00-04:00,True,2019-06-01 13:51:00-04:00,2.5281720000000654,0.0019709177747274913,EOS/BTC,0 days 00:55:00.000000000
9,2019-06-01 16:26:00-04:00,True,2019-06-01 16:04:00-04:00,-5.189260999999934,-0.004048902022578884,EOS/BTC,0 days 00:22:00.000000000
10,2019-06-01 17:31:00-04:00,True,2019-06-01 16:43:00-04:00,-6.1987078999997465,-0.004824107291882408,EOS/BTC,0 days 00:48:00.000000000
11,2019-06-01 19:31:00-04:00,True,2019-06-01 18:45:00-04:00,-9.757443749999899,-0.007603581782389874,EOS/BTC,0 days 00:46:00.000000000
12,2019-06-01 22:10:00-04:00,True,2019-06-01 20:47:00-04:00,6.818877000000107,0.0053424275673333455,EOS/BTC,0 days 01:23:00.000000000
13,2019-06-01 23:55:00-04:00,True,2019-06-01 23:39:00-04:00,-14.116361999999775,-0.011081001034436431,EOS/BTC,0 days 00:16:00.000000000
14,2019-06-02 02:52:00-04:00,True,2019-06-02 01:08:00-04:00,29.093124600000046,0.022828037627605925,EOS/BTC,0 days 01:44:00.000000000
15,2019-06-02 04:21:00-04:00,True,2019-06-02 03:50:00-04:00,-16.401255000000162,-0.012783526439173123,EOS/BTC,0 days 00:31:00.000000000
16,2019-06-02 06:07:00-04:00,True,2019-06-02 05:34:00-04:00,3.4567665000000503,0.0026911252431121753,EOS/BTC,0 days 00:33:00.000000000
