datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,returns,equity_curve,drawdown
2019-06-01 05:00:00,0.5925925925925926,0.5925925925925926,5006.814814814815,8449.0,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5006.814814814815,,,
2019-06-01 05:01:00,0.5925925925925926,0.5925925925925926,5011.851851851851,8457.5,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5011.851851851851,0.0,1.0,0.0
2019-06-01 05:02:00,0.5925925925925926,0.5925925925925926,5010.962962962963,8456.0,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5010.962962962963,0.0,1.0,0.0
2019-06-01 05:03:00,0.5925925925925926,0.5925925925925926,5013.333333333333,8460.0,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5013.333333333333,0.0,1.0,0.0
2019-06-01 05:04:00,0.5925925925925926,0.5925925925925926,5013.62962962963,8460.5,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5013.62962962963,0.0,1.0,0.0
2019-06-01 05:05:00,0.5925925925925926,0.5925925925925926,5018.962962962963,8469.5,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5018.962962962963,0.0,1.0,0.0
2019-06-01 05:06:00,0.5925925925925926,0.5925925925925926,5021.0370370370365,8473.0,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5021.0370370370365,0.0,1.0,0.0
2019-06-01 05:07:00,0.5925925925925926,0.5925925925925926,5009.777777777777,8454.0,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5009.777777777777,0.0,1.0,0.0
2019-06-01 05:08:00,0.5925925925925926,0.5925925925925926,5001.481481481481,8440.0,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5001.481481481481,0.0,1.0,0.0
2019-06-01 05:09:00,0.5925925925925926,0.5925925925925926,5010.37037037037,8455.0,,1,0,0.0,0.0,0.0009583,0.0,0.0,0.0,0.5925925925925926,5010.37037037037,0.0,1.0,0.0
