datetime,amount,price,symbol,txn_dollars
2019-06-01 02:13:00-04:00,51,8.19683085,EOS/BTC,418.03837335
2019-06-01 03:20:00-04:00,-51,8.2658672,EOS/BTC,-417.8666742
2019-06-01 03:27:00-04:00,51,8.2475118,EOS/BTC,420.6231018
2019-06-01 05:11:00-04:00,-51,8.457771600000001,EOS/BTC,-421.5123684
2019-06-01 05:51:00-04:00,50,8.555432600000001,EOS/BTC,427.7716300000001
2019-06-01 06:17:00-04:00,-50,8.477637,EOS/BTC,-428.1215250000001
2019-06-01 06:56:00-04:00,50,8.52070275,EOS/BTC,426.0351375
2019-06-01 07:17:00-04:00,-50,8.4222968,EOS/BTC,-424.74072749999993
2019-06-01 07:59:00-04:00,50,8.494644450000001,EOS/BTC,424.73222250000003
2019-06-01 08:28:00-04:00,-50,8.433743750000001,EOS/BTC,-424.33474250000006
2019-06-01 09:39:00-04:00,50,8.511675199999999,EOS/BTC,425.58376
2019-06-01 10:18:00-04:00,-50,8.4615417,EOS/BTC,-425.2099599999999
2019-06-01 11:44:00-04:00,51,8.2669265,EOS/BTC,421.6132515
2019-06-01 12:09:00-04:00,-51,8.2260178,EOS/BTC,-420.6985282499999
2019-06-01 12:34:00-04:00,51,8.3113533,EOS/BTC,423.87901830000004
2019-06-01 13:22:00-04:00,-51,8.3118744,EOS/BTC,-423.20938320000005
2019-06-01 13:51:00-04:00,51,8.383911399999999,EOS/BTC,427.57948139999996
2019-06-01 14:46:00-04:00,-51,8.4004354,EOS/BTC,-428.20346639999997
2019-06-01 16:04:00-04:00,51,8.322379699999999,EOS/BTC,424.44136469999995
2019-06-01 16:26:00-04:00,-51,8.2886832,EOS/BTC,-424.68919919999996
2019-06-01 16:43:00-04:00,51,8.343792449999999,EOS/BTC,425.53341494999995
2019-06-01 17:31:00-04:00,-51,8.3035411,EOS/BTC,-424.6160499
2019-06-01 18:45:00-04:00,51,8.27915735,EOS/BTC,422.23702485
2019-06-01 19:31:00-04:00,-51,8.2162061,EOS/BTC,-421.02788369999996
2019-06-01 20:47:00-04:00,52,8.18181425,EOS/BTC,425.454341
2019-06-01 22:10:00-04:00,-52,8.225525000000001,EOS/BTC,-426.12748880000004
2019-06-01 23:39:00-04:00,52,8.1661846,EOS/BTC,424.6415992
2019-06-01 23:55:00-04:00,-52,8.0756951,EOS/BTC,-423.29811159999997
2019-06-02 01:08:00-04:00,52,8.066120399999999,EOS/BTC,419.43826079999997
2019-06-02 02:52:00-04:00,-52,8.2502541,EOS/BTC,-421.42716719999993
2019-06-02 03:50:00-04:00,52,8.224354250000001,EOS/BTC,427.66642100000007
2019-06-02 04:21:00-04:00,-52,8.119218,EOS/BTC,-427.59158
2019-06-02 05:34:00-04:00,55,7.7848848,EOS/BTC,428.16866400000004
2019-06-02 06:07:00-04:00,-55,7.8058349,EOS/BTC,-428.94324550000005
2019-06-02 08:28:00-04:00,55,7.6945440000000005,EOS/BTC,423.19992
2019-06-02 09:06:00-04:00,-55,7.640257600000001,EOS/BTC,-422.854652
2019-06-02 09:20:00-04:00,55,7.688871,EOS/BTC,422.887905
2019-06-02 10:23:00-04:00,-55,7.7289492,EOS/BTC,-423.109764
2019-06-02 11:02:00-04:00,54,7.8422428,EOS/BTC,423.4811112
2019-06-02 11:48:00-04:00,-54,7.7888625000000005,EOS/BTC,-422.54622
2019-06-02 12:13:00-04:00,54,7.86779205,EOS/BTC,424.8607707
2019-06-02 13:11:00-04:00,-54,7.920772199999999,EOS/BTC,-429.5531817
2019-06-02 13:51:00-04:00,54,7.961647350000001,EOS/BTC,429.92895690000006
2019-06-02 13:56:00-04:00,-54,7.9432258000000004,EOS/BTC,-429.8305581
2019-06-02 16:00:00-04:00,55,7.8782085,EOS/BTC,433.3014675
2019-06-02 16:44:00-04:00,-55,7.872037,EOS/BTC,-433.20230250000003
2019-06-02 18:46:00-04:00,56,7.729169499999999,EOS/BTC,432.833492
2019-06-02 19:23:00-04:00,-56,7.7408052,EOS/BTC,-433.77821759999995
2019-06-02 19:37:00-04:00,56,7.7259706,EOS/BTC,432.65435360000004
2019-06-02 19:51:00-04:00,-56,7.7043080999999995,EOS/BTC,-432.9031056
2019-06-02 20:14:00-04:00,56,7.764769500000001,EOS/BTC,434.82709200000005
2019-06-02 20:49:00-04:00,-56,7.745892,EOS/BTC,-434.453208
