datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,bitmex-{}-fill,fee,total,total-in-USD,returns,equity_curve,drawdown
2019-05-02 01:36:00,111234705.22803114,111234705.22803114,581256952169.0768,5225.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581256952169.0768,0.0,1.0,0.0
2019-05-02 01:37:00,111234705.22803114,111234705.22803114,581201334816.4628,5225.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581201334816.4628,0.0,1.0,0.0
2019-05-02 01:38:00,111234705.22803114,111234705.22803114,581034482758.6207,5223.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581034482758.6207,0.0,1.0,0.0
2019-05-02 01:39:00,111234705.22803114,111234705.22803114,581034482758.6207,5223.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581034482758.6207,0.0,1.0,0.0
2019-05-02 01:40:00,111234705.22803114,111234705.22803114,580978865406.0067,5223.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580978865406.0067,0.0,1.0,0.0
2019-05-02 01:41:00,111234705.22803114,111234705.22803114,581034482758.6207,5223.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581034482758.6207,0.0,1.0,0.0
2019-05-02 01:42:00,111234705.22803114,111234705.22803114,581034482758.6207,5223.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581034482758.6207,0.0,1.0,0.0
2019-05-02 01:43:00,111234705.22803114,111234705.22803114,580978865406.0067,5223.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580978865406.0067,0.0,1.0,0.0
2019-05-02 01:44:00,111234705.22803114,111234705.22803114,580978865406.0067,5223.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580978865406.0067,0.0,1.0,0.0
2019-05-02 01:45:00,111234705.22803114,111234705.22803114,580923248053.3927,5222.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580923248053.3927,0.0,1.0,0.0
2019-05-02 01:46:00,111234705.22803114,111234705.22803114,580923248053.3927,5222.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580923248053.3927,0.0,1.0,0.0
2019-05-02 01:47:00,111234705.22803114,111234705.22803114,580923248053.3927,5222.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580923248053.3927,0.0,1.0,0.0
2019-05-02 01:48:00,111234705.22803114,111234705.22803114,580923248053.3927,5222.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580923248053.3927,0.0,1.0,0.0
2019-05-02 01:49:00,111234705.22803114,111234705.22803114,580867630700.7787,5222.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580867630700.7787,0.0,1.0,0.0
2019-05-02 01:50:00,111234705.22803114,111234705.22803114,580867630700.7787,5222.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580867630700.7787,0.0,1.0,0.0
2019-05-02 01:51:00,111234705.22803114,111234705.22803114,580700778642.9366,5220.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580700778642.9366,0.0,1.0,0.0
2019-05-02 01:52:00,111234705.22803114,111234705.22803114,580533926585.0945,5219.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580533926585.0945,0.0,1.0,0.0
2019-05-02 01:53:00,111234705.22803114,111234705.22803114,580311457174.6384,5217.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580311457174.6384,0.0,1.0,0.0
2019-05-02 01:54:00,111234705.22803114,111234705.22803114,580255839822.0244,5216.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580255839822.0244,0.0,1.0,0.0
2019-05-02 01:55:00,111234705.22803114,111234705.22803114,580255839822.0244,5216.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580255839822.0244,0.0,1.0,0.0
2019-05-02 01:56:00,111234705.22803114,111234705.22803114,580255839822.0244,5216.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580255839822.0244,0.0,1.0,0.0
2019-05-02 01:57:00,111234705.22803114,111234705.22803114,580311457174.6384,5217.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580311457174.6384,0.0,1.0,0.0
2019-05-02 01:58:00,111234705.22803114,111234705.22803114,580311457174.6384,5217.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580311457174.6384,0.0,1.0,0.0
2019-05-02 01:59:00,111234705.22803114,111234705.22803114,580255839822.0244,5216.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580255839822.0244,0.0,1.0,0.0
2019-05-02 02:00:00,111234705.22803114,111234705.22803114,580200222469.4104,5216.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580200222469.4104,0.0,1.0,0.0
2019-05-02 02:01:00,111234705.22803114,111234705.22803114,580200222469.4104,5216.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580200222469.4104,0.0,1.0,0.0
2019-05-02 02:02:00,111234705.22803114,111234705.22803114,580144605116.7964,5215.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580144605116.7964,0.0,1.0,0.0
2019-05-02 02:03:00,111234705.22803114,111234705.22803114,580088987764.1824,5215.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580088987764.1824,0.0,1.0,0.0
2019-05-02 02:04:00,111234705.22803114,111234705.22803114,580088987764.1824,5215.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580088987764.1824,0.0,1.0,0.0
2019-05-02 02:05:00,111234705.22803114,111234705.22803114,580144605116.7964,5215.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580144605116.7964,0.0,1.0,0.0
2019-05-02 02:06:00,111234705.22803114,111234705.22803114,580645161290.3225,5220.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580645161290.3225,0.0,1.0,0.0
2019-05-02 02:07:00,111234705.22803114,111234705.22803114,580812013348.1647,5221.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580812013348.1647,0.0,1.0,0.0
2019-05-02 02:08:00,111234705.22803114,111234705.22803114,580812013348.1647,5221.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580812013348.1647,0.0,1.0,0.0
2019-05-02 02:09:00,111234705.22803114,111234705.22803114,580923248053.3927,5222.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580923248053.3927,0.0,1.0,0.0
2019-05-02 02:10:00,111234705.22803114,111234705.22803114,580923248053.3927,5222.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,580923248053.3927,0.0,1.0,0.0
2019-05-02 02:11:00,111234705.22803114,111234705.22803114,581145717463.8488,5224.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581145717463.8488,0.0,1.0,0.0
2019-05-02 02:12:00,111234705.22803114,111234705.22803114,581535038932.1469,5228.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581535038932.1469,0.0,1.0,0.0
2019-05-02 02:13:00,111234705.22803114,111234705.22803114,581868743047.8309,5231.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581868743047.8309,0.0,1.0,0.0
2019-05-02 02:14:00,111234705.22803114,111234705.22803114,583314794215.7953,5244.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583314794215.7953,0.0,1.0,0.0
2019-05-02 02:15:00,111234705.22803114,111234705.22803114,583259176863.1813,5243.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583259176863.1813,0.0,1.0,0.0
2019-05-02 02:16:00,111234705.22803114,111234705.22803114,583704115684.0934,5247.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583704115684.0934,0.0,1.0,0.0
2019-05-02 02:17:00,111234705.22803114,111234705.22803114,583759733036.7074,5248.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583759733036.7074,0.0,1.0,0.0
2019-05-02 02:18:00,111234705.22803114,111234705.22803114,583259176863.1813,5243.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583259176863.1813,0.0,1.0,0.0
2019-05-02 02:19:00,111234705.22803114,111234705.22803114,583147942157.9532,5242.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583147942157.9532,0.0,1.0,0.0
2019-05-02 02:20:00,111234705.22803114,111234705.22803114,583147942157.9532,5242.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583147942157.9532,0.0,1.0,0.0
2019-05-02 02:21:00,111234705.22803114,111234705.22803114,583147942157.9532,5242.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583147942157.9532,0.0,1.0,0.0
2019-05-02 02:22:00,111234705.22803114,111234705.22803114,583370411568.4093,5244.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583370411568.4093,0.0,1.0,0.0
2019-05-02 02:23:00,111234705.22803114,111234705.22803114,583259176863.1813,5243.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583259176863.1813,0.0,1.0,0.0
2019-05-02 02:24:00,111234705.22803114,111234705.22803114,583259176863.1813,5243.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583259176863.1813,0.0,1.0,0.0
2019-05-02 02:25:00,111234705.22803114,111234705.22803114,583203559510.5673,5243.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583203559510.5673,0.0,1.0,0.0
2019-05-02 02:26:00,111234705.22803114,111234705.22803114,583203559510.5673,5243.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583203559510.5673,0.0,1.0,0.0
2019-05-02 02:27:00,111234705.22803114,111234705.22803114,583259176863.1813,5243.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583259176863.1813,0.0,1.0,0.0
2019-05-02 02:28:00,111234705.22803114,111234705.22803114,583259176863.1813,5243.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583259176863.1813,0.0,1.0,0.0
2019-05-02 02:29:00,111234705.22803114,111234705.22803114,583203559510.5673,5243.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583203559510.5673,0.0,1.0,0.0
2019-05-02 02:30:00,111234705.22803114,111234705.22803114,583203559510.5673,5243.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583203559510.5673,0.0,1.0,0.0
2019-05-02 02:31:00,111234705.22803114,111234705.22803114,583259176863.1813,5243.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583259176863.1813,0.0,1.0,0.0
2019-05-02 02:32:00,111234705.22803114,111234705.22803114,583759733036.7074,5248.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583759733036.7074,0.0,1.0,0.0
2019-05-02 02:33:00,111234705.22803114,111234705.22803114,583759733036.7074,5248.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583759733036.7074,0.0,1.0,0.0
2019-05-02 02:34:00,111234705.22803114,111234705.22803114,583759733036.7074,5248.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583759733036.7074,0.0,1.0,0.0
2019-05-02 02:35:00,111234705.22803114,111234705.22803114,583759733036.7074,5248.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583759733036.7074,0.0,1.0,0.0
2019-05-02 02:36:00,111234705.22803114,111234705.22803114,583870967741.9354,5249.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583870967741.9354,0.0,1.0,0.0
2019-05-02 02:37:00,111234705.22803114,111234705.22803114,583815350389.3214,5248.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583815350389.3214,0.0,1.0,0.0
2019-05-02 02:38:00,111234705.22803114,111234705.22803114,583815350389.3214,5248.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583815350389.3214,0.0,1.0,0.0
2019-05-02 02:39:00,111234705.22803114,111234705.22803114,583815350389.3214,5248.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583815350389.3214,0.0,1.0,0.0
2019-05-02 02:40:00,111234705.22803114,111234705.22803114,583815350389.3214,5248.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583815350389.3214,0.0,1.0,0.0
2019-05-02 02:41:00,111234705.22803114,111234705.22803114,583815350389.3214,5248.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583815350389.3214,0.0,1.0,0.0
2019-05-02 02:42:00,111234705.22803114,111234705.22803114,583592880978.8654,5246.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583592880978.8654,0.0,1.0,0.0
2019-05-02 02:43:00,111234705.22803114,111234705.22803114,583592880978.8654,5246.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583592880978.8654,0.0,1.0,0.0
2019-05-02 02:44:00,111234705.22803114,111234705.22803114,583648498331.4794,5247.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583648498331.4794,0.0,1.0,0.0
2019-05-02 02:45:00,111234705.22803114,111234705.22803114,583592880978.8654,5246.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583592880978.8654,0.0,1.0,0.0
2019-05-02 02:46:00,111234705.22803114,111234705.22803114,583870967741.9354,5249.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,583870967741.9354,0.0,1.0,0.0
2019-05-02 02:47:00,111234705.22803114,111234705.22803114,584093437152.3915,5251.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,584093437152.3915,0.0,1.0,0.0
2019-05-02 02:48:00,111234705.22803114,111234705.22803114,584260289210.2335,5252.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,584260289210.2335,0.0,1.0,0.0
2019-05-02 02:49:00,111234705.22803114,111234705.22803114,584315906562.8477,5253.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,584315906562.8477,0.0,1.0,0.0
2019-05-02 02:50:00,111234705.22803114,111234705.22803114,584315906562.8477,5253.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,584315906562.8477,0.0,1.0,0.0
2019-05-02 02:51:00,111234705.22803114,111234705.22803114,584816462736.3738,5257.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,584816462736.3738,0.0,1.0,0.0
2019-05-02 02:52:00,111234705.22803114,111234705.22803114,585761957730.812,5266.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585761957730.812,0.0,1.0,0.0
2019-05-02 02:53:00,111234705.22803114,111234705.22803114,585761957730.812,5266.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585761957730.812,0.0,1.0,0.0
2019-05-02 02:54:00,111234705.22803114,111234705.22803114,585817575083.426,5266.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585817575083.426,0.0,1.0,0.0
2019-05-02 02:55:00,111234705.22803114,111234705.22803114,586429365962.1802,5272.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,586429365962.1802,0.0,1.0,0.0
2019-05-02 02:56:00,111234705.22803114,111234705.22803114,585873192436.04,5267.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585873192436.04,0.0,1.0,0.0
2019-05-02 02:57:00,111234705.22803114,111234705.22803114,585706340378.198,5265.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585706340378.198,0.0,1.0,0.0
2019-05-02 02:58:00,111234705.22803114,111234705.22803114,585817575083.426,5266.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585817575083.426,0.0,1.0,0.0
2019-05-02 02:59:00,111234705.22803114,111234705.22803114,585817575083.426,5266.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585817575083.426,0.0,1.0,0.0
2019-05-02 03:00:00,111234705.22803114,111234705.22803114,586206896551.7241,5270.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,586206896551.7241,0.0,1.0,0.0
2019-05-02 03:01:00,111234705.22803114,111234705.22803114,586151279199.1101,5269.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,586151279199.1101,0.0,1.0,0.0
2019-05-02 03:02:00,111234705.22803114,111234705.22803114,585873192436.04,5267.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585873192436.04,0.0,1.0,0.0
2019-05-02 03:03:00,111234705.22803114,111234705.22803114,585150166852.0579,5260.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,585150166852.0579,0.0,1.0,0.0
2019-05-02 03:04:00,111234705.22803114,111234705.22803114,582814238042.2692,5239.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582814238042.2692,0.0,1.0,0.0
2019-05-02 03:05:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:06:00,111234705.22803114,111234705.22803114,581034482758.6207,5223.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581034482758.6207,0.0,1.0,0.0
2019-05-02 03:07:00,111234705.22803114,111234705.22803114,581479421579.5328,5227.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581479421579.5328,0.0,1.0,0.0
2019-05-02 03:08:00,111234705.22803114,111234705.22803114,581201334816.4628,5225.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581201334816.4628,0.0,1.0,0.0
2019-05-02 03:09:00,111234705.22803114,111234705.22803114,581590656284.7609,5228.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581590656284.7609,0.0,1.0,0.0
2019-05-02 03:10:00,111234705.22803114,111234705.22803114,581368186874.3048,5226.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581368186874.3048,0.0,1.0,0.0
2019-05-02 03:11:00,111234705.22803114,111234705.22803114,581590656284.7609,5228.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581590656284.7609,0.0,1.0,0.0
2019-05-02 03:12:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:13:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:14:00,111234705.22803114,111234705.22803114,581701890989.9889,5229.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581701890989.9889,0.0,1.0,0.0
2019-05-02 03:15:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:16:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:17:00,111234705.22803114,111234705.22803114,581868743047.8309,5231.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581868743047.8309,0.0,1.0,0.0
2019-05-02 03:18:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:19:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:20:00,111234705.22803114,111234705.22803114,581701890989.9889,5229.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581701890989.9889,0.0,1.0,0.0
2019-05-02 03:21:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:22:00,111234705.22803114,111234705.22803114,581757508342.6029,5230.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,581757508342.6029,0.0,1.0,0.0
2019-05-02 03:23:00,111234705.22803114,111234705.22803114,582091212458.287,5233.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582091212458.287,0.0,1.0,0.0
2019-05-02 03:24:00,111234705.22803114,111234705.22803114,582146829810.901,5233.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582146829810.901,0.0,1.0,0.0
2019-05-02 03:25:00,111234705.22803114,111234705.22803114,582480533926.5851,5236.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582480533926.5851,0.0,1.0,0.0
2019-05-02 03:26:00,111234705.22803114,111234705.22803114,582925472747.4972,5240.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582925472747.4972,0.0,1.0,0.0
2019-05-02 03:27:00,111234705.22803114,111234705.22803114,582925472747.4972,5240.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582925472747.4972,0.0,1.0,0.0
2019-05-02 03:28:00,111234705.22803114,111234705.22803114,582480533926.5851,5236.5,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582480533926.5851,0.0,1.0,0.0
2019-05-02 03:29:00,111234705.22803114,111234705.22803114,582536151279.1991,5237.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582536151279.1991,0.0,1.0,0.0
2019-05-02 03:30:00,111234705.22803114,111234705.22803114,582536151279.1991,5237.0,1,0,0,0,0.0008990000000000001,0.0,0.0,0,0.0,111234705.22803114,582536151279.1991,0.0,1.0,0.0
