datetime,bitmex-XRP/BTC-position-in-USD,bitmex-EOS/BTC-position-in-USD,bitmex-ADA/BTC-position-in-USD,cash
2019-05-01 02:06:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:07:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:08:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:09:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:10:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:11:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:12:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:13:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:14:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:15:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:16:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:17:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:18:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:19:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:20:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:21:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:22:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:23:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:24:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:25:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:26:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:27:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:28:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:29:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:30:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:31:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:32:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:33:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:34:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:35:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:36:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:37:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:38:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:39:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:40:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:41:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:42:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:43:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:44:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:45:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:46:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:47:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:48:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:49:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:50:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:51:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:52:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:53:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:54:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:55:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:56:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:57:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:58:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 02:59:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:00:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:01:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:02:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:03:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:04:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:05:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:06:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:07:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:08:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:09:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:10:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:11:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:12:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:13:00-04:00,0.0,0.0,0.0,0.9539622807231459
2019-05-01 03:14:00-04:00,0.0,0.0,0.0,0.9539622807231459
