datetime,amount,price,symbol,txn_dollars
2019-06-01 01:28:00-04:00,52,8.091584000000001,EOS/BTC,420.76236800000004
2019-06-01 01:28:00-04:00,-985,0.42980192,XRP/BTC,-423.3548912
2019-06-01 01:40:00-04:00,-52,8.097748200000002,EOS/BTC,-420.11611200000004
2019-06-01 01:40:00-04:00,-985,0.42973335,XRP/BTC,-422.70465329999996
2019-06-01 03:16:00-04:00,-52,8.267937250000001,EOS/BTC,-429.93273700000003
2019-06-01 03:16:00-04:00,982,0.43345557500000004,XRP/BTC,425.65337465000005
2019-06-01 03:26:00-04:00,-52,8.254191800000001,EOS/BTC,-429.88226060000005
2019-06-01 03:26:00-04:00,-982,0.43348985,XRP/BTC,-425.60340067
2019-06-01 03:37:00-04:00,-52,8.27694675,EOS/BTC,-430.40123100000005
2019-06-01 03:37:00-04:00,983,0.432436225,XRP/BTC,425.08480917500003
2019-06-01 03:56:00-04:00,-52,8.305620750000001,EOS/BTC,-430.3000493999999
2019-06-01 03:56:00-04:00,-983,0.43344028,XRP/BTC,-424.984877395
2019-06-01 04:02:00-04:00,-51,8.3801539,EOS/BTC,-427.3878489
2019-06-01 04:02:00-04:00,981,0.434883725,XRP/BTC,426.620934225
2019-06-01 04:11:00-04:00,-51,8.38736855,EOS/BTC,-427.5380643
2019-06-01 04:11:00-04:00,-981,0.43563427000000005,XRP/BTC,-426.770880075
2019-06-01 04:13:00-04:00,-51,8.4257918,EOS/BTC,-429.71538180000005
2019-06-01 04:13:00-04:00,980,0.43563427000000005,XRP/BTC,426.9215846
2019-06-01 04:38:00-04:00,-51,8.5829865,EOS/BTC,-431.04904200000004
2019-06-01 04:38:00-04:00,-980,0.43947015,XRP/BTC,-428.24657400000007
2019-06-01 08:18:00-04:00,50,8.454423,EOS/BTC,422.72115
2019-06-01 08:18:00-04:00,-975,0.43827305,XRP/BTC,-427.31622375
2019-06-01 08:25:00-04:00,-50,8.4534336,EOS/BTC,-422.67168000000004
2019-06-01 08:25:00-04:00,-975,0.43796544,XRP/BTC,-427.266216
2019-06-01 09:39:00-04:00,-51,8.511675199999999,EOS/BTC,-434.09543519999994
2019-06-01 09:39:00-04:00,977,0.43685524,XRP/BTC,426.80756948
2019-06-01 09:55:00-04:00,-51,8.51970705,EOS/BTC,-434.98507920000003
2019-06-01 09:55:00-04:00,-977,0.43826393,XRP/BTC,-427.68227757999995
2019-06-01 10:52:00-04:00,51,8.31433905,EOS/BTC,424.03129154999993
2019-06-01 10:52:00-04:00,-980,0.433780515,XRP/BTC,-425.10490469999996
2019-06-01 11:15:00-04:00,-51,8.217343,EOS/BTC,-423.63222675
2019-06-01 11:15:00-04:00,-980,0.432183325,XRP/BTC,-424.70482949999996
2019-06-01 12:49:00-04:00,-52,8.3460236,EOS/BTC,-433.99322720000004
2019-06-01 12:49:00-04:00,982,0.43499140000000003,XRP/BTC,427.16155480000003
2019-06-01 13:03:00-04:00,-52,8.32662375,EOS/BTC,-433.56157
2019-06-01 13:03:00-04:00,-982,0.434302625,XRP/BTC,-426.73669250000006
2019-06-01 14:03:00-04:00,-51,8.4074176,EOS/BTC,-428.77829760000003
2019-06-01 14:03:00-04:00,980,0.43708628,XRP/BTC,428.3445544
2019-06-01 14:12:00-04:00,-51,8.404846000000001,EOS/BTC,-428.77829760000003
2019-06-01 14:12:00-04:00,-980,0.43725772,XRP/BTC,-428.3445544
2019-06-01 14:13:00-04:00,-51,8.418561200000001,EOS/BTC,-429.3466212000001
2019-06-01 14:13:00-04:00,980,0.43734344,XRP/BTC,428.5965712
2019-06-01 14:24:00-04:00,-51,8.419059,EOS/BTC,-430.248189
2019-06-01 14:24:00-04:00,-980,0.4376605,XRP/BTC,-429.49656400000003
2019-06-01 15:18:00-04:00,51,8.349739999999999,EOS/BTC,425.83673999999996
2019-06-01 15:18:00-04:00,-982,0.437912,XRP/BTC,-430.029584
2019-06-01 15:36:00-04:00,-51,8.300005350000001,EOS/BTC,-424.52456864999994
2019-06-01 15:36:00-04:00,-982,0.435962475,XRP/BTC,-428.70449284
2019-06-01 16:45:00-04:00,-52,8.372128,EOS/BTC,-435.350656
2019-06-01 16:45:00-04:00,982,0.43644864,XRP/BTC,428.59256448
2019-06-01 16:52:00-04:00,-52,8.3523037,EOS/BTC,-435.12227199999995
2019-06-01 16:52:00-04:00,-982,0.43639115000000006,XRP/BTC,-428.36772576
2019-06-01 17:12:00-04:00,-52,8.3546922,EOS/BTC,-434.4439944
2019-06-01 17:12:00-04:00,984,0.43575891,XRP/BTC,428.78676744
2019-06-01 17:27:00-04:00,-52,8.329716450000001,EOS/BTC,-433.45696680000003
2019-06-01 17:27:00-04:00,-984,0.434426355,XRP/BTC,-427.81259267999997
2019-06-01 18:08:00-04:00,51,8.2459641,EOS/BTC,420.54416910000003
2019-06-01 18:08:00-04:00,-986,0.433481125,XRP/BTC,-427.41238925000005
2019-06-01 18:21:00-04:00,-51,8.2477446,EOS/BTC,-420.7657284
2019-06-01 18:21:00-04:00,-986,0.43259852,XRP/BTC,-427.63756700000005
2019-06-01 19:57:00-04:00,52,8.06037645,EOS/BTC,419.1395754
2019-06-01 19:57:00-04:00,-1002,0.42376587,XRP/BTC,-424.61340174
2019-06-01 20:03:00-04:00,-52,8.1148273,EOS/BTC,-420.20156360000004
2019-06-01 20:03:00-04:00,-1002,0.42560521,XRP/BTC,-425.68925916
2019-06-01 20:05:00-04:00,52,8.125408799999999,EOS/BTC,422.52125759999996
2019-06-01 20:05:00-04:00,-995,0.42753669000000005,XRP/BTC,-425.39900655
2019-06-01 20:10:00-04:00,-52,8.100023499999999,EOS/BTC,-422.17356479999995
2019-06-01 20:10:00-04:00,-995,0.425569965,XRP/BTC,-425.04894565000006
2019-06-01 21:02:00-04:00,-52,8.2280706,EOS/BTC,-427.85967120000004
2019-06-01 21:02:00-04:00,996,0.42852222,XRP/BTC,426.80813112
2019-06-01 21:04:00-04:00,-52,8.224874,EOS/BTC,-427.959896
2019-06-01 21:04:00-04:00,-996,0.4293912,XRP/BTC,-426.9081096
2019-06-01 21:12:00-04:00,-52,8.276925349999999,EOS/BTC,-430.40011819999995
2019-06-01 21:12:00-04:00,992,0.431091645,XRP/BTC,427.64291184
2019-06-01 21:29:00-04:00,-52,8.28875025,EOS/BTC,-431.104167
2019-06-01 21:29:00-04:00,-992,0.4317111,XRP/BTC,-428.3424504
2019-06-01 22:51:00-04:00,52,8.171050500000002,EOS/BTC,424.8946260000001
2019-06-01 22:51:00-04:00,-994,0.42918907500000003,XRP/BTC,-426.61394055000005
2019-06-01 23:06:00-04:00,-52,8.147467,EOS/BTC,-424.4212752000001
2019-06-01 23:06:00-04:00,-994,0.42777395999999995,XRP/BTC,-426.13867436
2019-06-01 23:11:00-04:00,52,8.08906975,EOS/BTC,420.631627
2019-06-01 23:11:00-04:00,-997,0.427493325,XRP/BTC,-426.21084502499997
2019-06-01 23:20:00-04:00,-52,8.1368294,EOS/BTC,-421.91562139999996
2019-06-01 23:20:00-04:00,-997,0.42905456999999997,XRP/BTC,-427.51187020500004
2019-06-01 23:53:00-04:00,52,8.0865145,EOS/BTC,420.49875399999996
2019-06-01 23:53:00-04:00,-996,0.4279192,XRP/BTC,-426.2075232
2019-06-02 00:02:00-04:00,-52,8.08392585,EOS/BTC,-420.05443479999997
2019-06-02 00:02:00-04:00,-996,0.427211785,XRP/BTC,-425.75717184
2019-06-02 00:16:00-04:00,52,8.03816825,EOS/BTC,417.984749
2019-06-02 00:16:00-04:00,-997,0.42660527,XRP/BTC,-425.32545418999996
2019-06-02 00:34:00-04:00,-52,8.00517675,EOS/BTC,-420.000555
2019-06-02 00:34:00-04:00,-997,0.42721042499999995,XRP/BTC,-427.37666205
2019-06-02 02:07:00-04:00,-52,8.248403999999999,EOS/BTC,-428.91700799999995
2019-06-02 02:07:00-04:00,995,0.42939592000000004,XRP/BTC,427.24894040000004
2019-06-02 02:25:00-04:00,-52,8.3149016,EOS/BTC,-430.72255199999995
