datetime,bitmex-BTC/USD-close,cash,commission,fill,total,bitmex-BTC/USD,returns,equity_curve,drawdown
2017-02-08 09:00:00,1048.8,-175208.90000000002,3.9,,139431.09999999998,314640.0,-0.007050222509295212,1.3943110000000003,0.00990000000000002
2017-02-09 09:00:00,984.97,-175208.90000000002,3.9,,120282.09999999998,295491.0,-0.13733664871036666,1.2028210000000001,0.20139000000000018
2017-02-10 09:00:00,992.0,-175208.90000000002,3.9,,122391.09999999998,297600.0,0.01753378100315839,1.2239110000000002,0.18030000000000013
2017-02-11 09:00:00,1000.1,-175208.90000000002,3.9,,124821.09999999998,300030.0,0.019854384836806016,1.2482110000000002,0.15600000000000014
2017-02-12 09:00:00,996.01,-175208.90000000002,3.9,,123594.09999999998,298803.0,-0.00983006879445858,1.2359410000000002,0.16827000000000014
2017-02-13 09:00:00,996.5,-175208.90000000002,3.9,,123741.09999999998,298950.0,0.0011893771628257443,1.2374110000000003,0.16680000000000006
2017-02-14 09:00:00,1013.3,-175208.90000000002,3.9,,128781.09999999998,303990.0,0.04073020201048805,1.2878110000000003,0.11640000000000006
2017-02-15 09:00:00,1013.9,-175208.90000000002,3.9,,128961.09999999998,304170.0,0.0013977206282598242,1.2896110000000003,0.11460000000000004
2017-02-16 09:00:00,1038.5,-175208.90000000002,3.9,,136341.09999999998,311550.0,0.05722655901663365,1.3634110000000002,0.04080000000000017
2017-02-17 09:00:00,1056.2,-175208.90000000002,3.9,,141651.09999999998,316860.0,0.038946436547746766,1.416511,0.0
2017-02-18 09:00:00,1059.8,-175208.90000000002,3.9,,142731.09999999998,317940.0,0.007624367195171899,1.4273110000000002,0.0
2017-02-19 09:00:00,1056.2,-175208.90000000002,3.9,,141651.09999999998,316860.0,-0.007566676078303858,1.4165110000000003,0.01079999999999992
2017-02-20 09:00:00,1091.2,-175208.90000000002,3.9,,152151.09999999998,327360.0,0.07412579217528137,1.5215110000000003,0.0
2017-02-21 09:00:00,1129.6,-175208.90000000002,3.9,,163671.09999999998,338880.0,0.07571420778423565,1.6367110000000005,0.0
2017-02-22 09:00:00,1125.5,-175208.90000000002,3.9,,162441.09999999998,337650.0,-0.0075150713840134165,1.6244110000000005,0.012299999999999978
2017-02-23 09:00:00,1189.8,-175208.90000000002,3.9,,181731.09999999998,356940.0,0.11875073488175092,1.8173110000000003,0.0
2017-02-24 09:00:00,1185.4,-175208.90000000002,3.9,,180411.09999999998,355620.0,-0.007263478843191895,1.8041110000000005,0.013199999999999878
2017-02-25 09:00:00,1153.0,-175208.90000000002,3.9,,170691.09999999998,345900.0,-0.05387695103017498,1.7069110000000005,0.11039999999999983
2017-02-26 09:00:00,1178.3,-175208.90000000002,3.9,,178281.09999999998,353490.0,0.04446629027523996,1.7828110000000006,0.03449999999999975
2017-02-27 09:00:00,1195.5,-175208.90000000002,3.9,,183441.09999999998,358650.0,0.028943056779434206,1.8344110000000005,0.0
2017-02-28 09:00:00,1189.1,-175208.90000000002,3.9,,181521.09999999998,356730.0,-0.010466574829741004,1.8152110000000004,0.019200000000000106
2017-03-01 09:00:00,1233.2,-175208.90000000002,3.9,,194751.09999999998,369960.0,0.0728840889571516,1.9475110000000004,0.0
2017-03-02 09:00:00,1258.0,-175208.90000000002,3.9,,202191.09999999998,377400.0,0.03820260835497202,2.0219110000000002,0.0
2017-03-03 09:00:00,1289.2,-175208.90000000002,3.9,,211551.09999999998,386760.0,0.046292838804477654,2.1155110000000006,0.0
2017-03-04 09:00:00,1267.8,-175208.90000000002,3.9,,205131.09999999998,380340.0,-0.030347277797184713,2.0513110000000006,0.06420000000000003
2017-03-05 09:00:00,1278.4,-175208.90000000002,3.9,,208311.09999999998,383520.0,0.01550228122405617,2.0831110000000006,0.032399999999999984
2017-03-06 09:00:00,1279.2,-175208.90000000002,3.9,,208551.09999999998,383760.0,0.0011521229545616851,2.0855110000000003,0.03000000000000025
2017-03-07 09:00:00,1232.4,-175208.90000000002,3.9,,194511.09999999998,369720.0,-0.0673216300465449,1.9451110000000005,0.1704000000000001
2017-03-08 09:00:00,1150.0,-175208.90000000002,3.9,,169791.09999999998,345000.0,-0.12708786285204288,1.6979110000000004,0.4176000000000002
2017-03-09 09:00:00,1190.4,-175208.90000000002,3.9,,181911.09999999998,357120.0,0.0713818333234193,1.8191110000000006,0.2964
2017-03-10 09:00:00,1115.4,-175208.90000000002,3.9,,159411.09999999998,334620.0,-0.12368678986603898,1.5941110000000005,0.5214000000000001
2017-03-11 09:00:00,1172.4,-175208.90000000002,3.9,,176511.09999999998,351720.0,0.10726981998116814,1.7651110000000005,0.35040000000000004
2017-03-12 09:00:00,1224.4,-175208.90000000002,3.9,,192111.09999999998,367320.0,0.08837971096435293,1.9211110000000005,0.19440000000000013
2017-03-13 09:00:00,1238.5,-175208.90000000002,3.9,,196341.09999999998,371550.0,0.022018509081463744,1.9634110000000005,0.15210000000000012
2017-03-14 09:00:00,1245.0,-175208.90000000002,3.9,,198291.09999999998,373500.0,0.009931695401523166,1.9829110000000005,0.13260000000000005
2017-03-15 09:00:00,1256.1,-175208.90000000002,3.9,,201621.09999999998,376830.0,0.01679349199232849,2.0162110000000006,0.09929999999999994
2017-03-16 09:00:00,1168.6,-175208.90000000002,3.9,,175371.09999999998,350580.0,-0.13019470680400014,1.7537110000000007,0.3617999999999999
2017-03-17 09:00:00,1070.4,-175208.90000000002,3.9,,145911.09999999998,321120.0,-0.167986629495966,1.4591110000000005,0.6564000000000001
2017-03-18 09:00:00,971.5,-175208.90000000002,3.9,,116241.09999999998,291450.0,-0.20334299446717907,1.1624110000000003,0.9531000000000003
2017-03-19 09:00:00,1016.5,116237.19999999995,7.8,SELL,116237.19999999995,0.0,-3.355095572932232e-05,1.162372,0.9531390000000006
2017-03-20 09:00:00,1040.5,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-21 09:00:00,1115.9,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-22 09:00:00,1039.1,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-23 09:00:00,1032.7,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-24 09:00:00,942.13,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-25 09:00:00,972.17,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-26 09:00:00,968.9,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-27 09:00:00,1042.7,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-28 09:00:00,1044.7,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-29 09:00:00,1041.8,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-30 09:00:00,1041.2,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-03-31 09:00:00,1081.5,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-04-01 09:00:00,1093.5,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-04-02 09:00:00,1107.5,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-04-03 09:00:00,1150.1,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-04-04 09:00:00,1145.8,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-04-05 09:00:00,1140.4,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-04-06 09:00:00,1191.5,116237.19999999995,7.8,,116237.19999999995,0.0,0.0,1.162372,0.9531390000000006
2017-04-07 09:00:00,1196.6,-241216.70000000007,11.7,BUY,117763.29999999993,358980.0,0.013129187557855637,1.1776329999999997,0.9378780000000009
2017-04-08 09:00:00,1188.1,-241216.70000000007,11.7,,115213.29999999993,356430.0,-0.021653605155426248,1.1521329999999996,0.963378000000001
2017-04-09 09:00:00,1215.9,-241216.70000000007,11.7,,123553.29999999993,364770.0,0.07238747609867957,1.2355329999999995,0.879978000000001
2017-04-10 09:00:00,1220.3,-241216.70000000007,11.7,,124873.29999999993,366090.0,0.010683648271636592,1.2487329999999994,0.8667780000000012
2017-04-11 09:00:00,1235.6,-241216.70000000007,11.7,,129463.29999999993,370680.0,0.03675725715585321,1.2946329999999995,0.8208780000000011
2017-04-12 09:00:00,1227.4,-241216.70000000007,11.7,,127003.29999999993,368220.0,-0.01900152398401711,1.2700329999999995,0.8454780000000011
2017-04-13 09:00:00,1187.0,-241216.70000000007,11.7,,114883.29999999993,356100.0,-0.09543059117361519,1.1488329999999995,0.966678000000001
2017-04-14 09:00:00,1206.8,-241216.70000000007,11.7,,120823.29999999993,362040.0,0.05170464288543242,1.2082329999999994,0.9072780000000011
2017-04-15 09:00:00,1193.3,-241216.70000000007,11.7,,116773.29999999993,357990.0,-0.03352002469722315,1.1677329999999995,0.9477780000000011
2017-04-16 09:00:00,1212.0,-241216.70000000007,11.7,,122383.29999999993,363600.0,0.04804180407678804,1.2238329999999993,0.8916780000000013
2017-04-17 09:00:00,1240.0,-241216.70000000007,11.7,,130783.29999999993,372000.0,0.06863681564396451,1.3078329999999994,0.8076780000000012
2017-04-18 09:00:00,1265.4,-241216.70000000007,11.7,,138403.29999999993,379620.0,0.058264319679959264,1.3840329999999994,0.7314780000000012
2017-04-19 09:00:00,1260.5,-241216.70000000007,11.7,,136933.29999999993,378150.0,-0.010621134033653834,1.3693329999999995,0.7461780000000011
2017-04-20 09:00:00,1308.5,-241216.70000000007,11.7,,151333.29999999993,392550.0,0.10516068772168641,1.5133329999999994,0.6021780000000012
2017-04-21 09:00:00,1327.1,-241216.70000000007,11.7,,156913.29999999993,398130.0,0.0368722548176772,1.5691329999999992,0.5463780000000014
2017-04-22 09:00:00,1346.4,-241216.70000000007,11.7,,162703.29999999993,403920.0,0.03689935779822373,1.6270329999999993,0.4884780000000013
2017-04-23 09:00:00,1355.2,-241216.70000000007,11.7,,165343.29999999993,406560.0,0.016225854054588984,1.6534329999999993,0.4620780000000013
2017-04-24 09:00:00,1345.0,-241216.70000000007,11.7,,162283.29999999993,403500.0,-0.018506948875460894,1.6228329999999993,0.4926780000000013
2017-04-25 09:00:00,1371.1,-241216.70000000007,11.7,,170113.29999999993,411330.0,0.04824895722480371,1.7011329999999991,0.41437800000000147
2017-04-26 09:00:00,1400.0,-241216.70000000007,11.7,,178783.29999999993,420000.0,0.050966032638247505,1.787832999999999,0.3276780000000017
2017-04-27 09:00:00,1440.3,-241216.70000000007,11.7,,190873.29999999993,432090.0,0.06762376575440765,1.9087329999999987,0.2067780000000019
2017-04-28 09:00:00,1415.6,-241216.70000000007,11.7,,183463.29999999993,424680.0,-0.03882156383318147,1.8346329999999988,0.28087800000000174
2017-04-29 09:00:00,1423.6,-241216.70000000007,11.7,,185863.29999999993,427080.0,0.01308163540064955,1.8586329999999986,0.25687800000000194
2017-04-30 09:00:00,1435.0,-241216.70000000007,11.7,,189283.29999999993,430500.0,0.01840062024078981,1.8928329999999984,0.22267800000000215
2017-05-01 09:00:00,1533.0,-241216.70000000007,11.7,,218683.29999999993,459900.0,0.15532273581451728,2.1868329999999983,0.0
2017-05-02 09:00:00,1558.5,-241216.70000000007,11.7,,226333.29999999993,467550.0,0.03498209511197237,2.263332999999998,0.0
2017-05-03 09:00:00,1619.0,-241216.70000000007,11.7,,244483.29999999993,485700.0,0.08019146983674075,2.444832999999998,0.0
2017-05-04 09:00:00,1607.1,-241216.70000000007,11.7,,240913.29999999993,482130.0,-0.014602224364609007,2.4091329999999975,0.03570000000000029
2017-05-05 09:00:00,1545.1,-241216.70000000007,11.7,,222313.29999999993,463530.0,-0.07720619824642316,2.2231329999999976,0.22170000000000023
2017-05-06 09:00:00,1597.0,-241216.70000000007,11.7,,237883.29999999993,479100.0,0.07003629562423841,2.3788329999999975,0.06600000000000028
2017-05-07 09:00:00,1619.9,-241216.70000000007,11.7,,244753.29999999993,485970.0,0.028879706982373188,2.4475329999999973,0.0
2017-05-08 09:00:00,1703.5,-241216.70000000007,11.7,,269833.29999999993,511050.0,0.10247052848725646,2.698332999999997,0.0
2017-05-09 09:00:00,1760.0,-241216.70000000007,11.7,,286783.29999999993,528000.0,0.0628165611879632,2.8678329999999974,0.0
2017-05-10 09:00:00,1796.9,-241216.70000000007,11.7,,297853.29999999993,539070.0,0.03860057402226702,2.9785329999999974,0.0
2017-05-11 09:00:00,1853.9,-241216.70000000007,11.7,,314953.29999999993,556170.0,0.05741081263830217,3.1495329999999973,0.0
2017-05-12 09:00:00,1735.0,-241216.70000000007,11.7,,279283.29999999993,520500.0,-0.11325488572432807,2.7928329999999972,0.3567
2017-05-13 09:00:00,1819.5,-241216.70000000007,11.7,,304633.29999999993,545850.0,0.09076804807161754,3.0463329999999966,0.10320000000000062
2017-05-14 09:00:00,1827.3,-241216.70000000007,11.7,,306973.29999999993,548190.0,0.007681366416606439,3.0697329999999967,0.07980000000000054
2017-05-15 09:00:00,1772.0,-241216.70000000007,11.7,,290383.29999999993,531600.0,-0.054043788173108176,2.903832999999997,0.24570000000000025
2017-05-16 09:00:00,1786.2,-241216.70000000007,11.7,,294643.29999999993,535860.0,0.014670265128883031,2.9464329999999967,0.2031000000000005
2017-05-17 09:00:00,1870.0,-241216.70000000007,11.7,,319783.29999999993,561000.0,0.08532350811981804,3.197832999999996,0.0
2017-05-18 09:00:00,1941.5,-241216.70000000007,11.7,,341233.29999999993,582450.0,0.0670766734848256,3.4123329999999963,0.0
2017-05-19 09:00:00,1966.5,-241216.70000000007,11.7,,348733.29999999993,589950.0,0.021979097585141938,3.4873329999999965,0.0
2017-05-20 09:00:00,2059.3,-241216.70000000007,11.7,,376573.29999999993,617790.0,0.07983177975834255,3.765732999999996,0.0
2017-05-21 09:00:00,2026.6,-241216.70000000007,11.7,,366763.29999999993,607980.0,-0.026050705134963104,3.667632999999996,0.09810000000000008
2017-05-22 09:00:00,2087.3,-241216.70000000007,11.7,,384973.29999999993,626190.0,0.04965055118655548,3.8497329999999956,0.0
2017-05-23 09:00:00,2249.6,-241216.70000000007,11.7,,433663.29999999993,674880.0,0.12647630368132035,4.3366329999999955,0.0
2017-05-24 09:00:00,2395.5,-241216.70000000007,11.7,,477433.29999999993,718650.0,0.10093083735700015,4.774332999999995,0.0
2017-05-25 09:00:00,2268.1,-241216.70000000007,11.7,,439213.29999999993,680430.0,-0.0800530670985874,4.392132999999995,0.3822000000000001
2017-05-26 09:00:00,2125.9,-241216.70000000007,11.7,,396553.29999999993,637770.0,-0.09712820627244212,3.9655329999999953,0.8087999999999997
2017-05-27 09:00:00,1980.2,-241216.70000000007,11.7,,352843.29999999993,594060.0,-0.11022477936761588,3.528432999999996,1.245899999999999
2017-05-28 09:00:00,2056.9,-241216.70000000007,11.7,,375853.29999999993,617070.0,0.06521308467526521,3.758532999999996,1.0157999999999991
2017-05-29 09:00:00,2207.4,-241216.70000000007,11.7,,421003.29999999993,662220.0,0.12012665579895132,4.210032999999996,0.5642999999999994
2017-05-30 09:00:00,2146.7,-241216.70000000007,11.7,,402793.29999999993,644010.0,-0.04325381772541925,4.0279329999999955,0.7463999999999995
2017-05-31 09:00:00,2191.82545389,-241216.70000000007,11.7,,416330.936167,657547.636167,0.03360938766111565,4.163309361669996,0.611023638329999
2017-06-01 09:00:00,2312.0,-241216.70000000007,11.7,,452383.29999999993,693600.0,0.08659544775826733,4.523832999999995,0.2504999999999997
2017-06-02 09:00:00,2405.9,-241216.70000000007,11.7,,480553.29999999993,721770.0,0.06227020316620879,4.805532999999995,0.0
2017-06-03 09:00:00,2461.0,-241216.70000000007,11.7,,497083.29999999993,738300.0,0.034397849312448825,4.970832999999995,0.0
2017-06-04 09:00:00,2488.2,-241216.70000000007,11.7,,505243.29999999993,746460.0,0.01641575969259068,5.052432999999995,0.0
2017-06-05 09:00:00,2636.9,-241216.70000000007,11.7,,549853.2999999999,791070.0,0.08829409514188513,5.498532999999995,0.0
2017-06-06 09:00:00,2844.6,-241216.70000000007,11.7,,612163.2999999999,853380.0,0.11332113492817086,6.121632999999994,0.0
2017-06-07 09:00:00,2644.0,-241216.70000000007,11.7,,551983.2999999999,793200.0,-0.09830710204286996,5.519832999999994,0.6017999999999999
2017-06-08 09:00:00,2781.5,-241216.70000000007,11.7,,593233.2999999999,834450.0,0.0747305217386105,5.932332999999993,0.18930000000000113
2017-06-09 09:00:00,2809.0,-241216.70000000007,11.7,,601483.2999999999,842700.0,0.013906839012577388,6.014832999999993,0.10680000000000067
2017-06-10 09:00:00,2806.0,-241216.70000000007,11.7,,600583.2999999999,841800.0,-0.0014963008948045697,6.005832999999993,0.11580000000000101
2017-06-11 09:00:00,2941.8,-241216.70000000007,11.7,,641323.2999999999,882540.0,0.06783405399384224,6.413232999999992,0.0
2017-06-12 09:00:00,2569.6,-241216.70000000007,11.7,,529663.2999999999,770880.0,-0.1741087529487858,5.296632999999993,1.1165999999999991
2017-06-13 09:00:00,2677.1,-241216.70000000007,11.7,,561913.2999999999,803130.0,0.06088773754949606,5.619132999999993,0.7940999999999994
2017-06-14 09:00:00,2394.3,-241216.70000000007,11.7,,477073.29999999993,718290.0,-0.15098414648665548,4.770732999999994,1.6424999999999983
2017-06-15 09:00:00,2377.5,-241216.70000000007,11.7,,472033.29999999993,713250.0,-0.010564414315368365,4.720332999999994,1.692899999999998
2017-06-16 09:00:00,2437.5,-241216.70000000007,11.7,,490033.29999999993,731250.0,0.038132902911722555,4.900332999999994,1.5128999999999984
2017-06-17 09:00:00,2610.1,-241216.70000000007,11.7,,541813.2999999999,783030.0,0.10566628839305414,5.418132999999993,0.995099999999999
2017-06-18 09:00:00,2491.4,-241216.70000000007,11.7,,506203.29999999993,747420.0,-0.06572374653778346,5.062032999999993,1.3511999999999986
2017-06-19 09:00:00,2582.0,-241216.70000000007,11.7,,533383.2999999999,774600.0,0.05369384198008986,5.333832999999993,1.0793999999999988
2017-06-20 09:00:00,2715.3,-241216.70000000007,11.7,,573373.2999999999,814590.0,0.07497422585221547,5.733732999999993,0.6794999999999991
2017-06-21 09:00:00,2624.4,-241216.70000000007,11.7,,546103.2999999999,787320.0,-0.04756063806947408,5.461032999999993,0.9521999999999986
2017-06-22 09:00:00,2672.8,-241216.70000000007,11.7,,560623.2999999999,801840.0,0.02658837622845356,5.606232999999993,0.8069999999999986
2017-06-23 09:00:00,2674.9,-241216.70000000007,11.7,,561253.2999999999,802470.0,0.0011237492269764449,5.612532999999993,0.8006999999999991
2017-06-24 09:00:00,2502.6,-241216.70000000007,11.7,,509563.29999999993,750780.0,-0.09209745403724134,5.095632999999993,1.3175999999999988
2017-06-25 09:00:00,2483.3,-241216.70000000007,11.7,,503773.29999999993,744990.0,-0.011362670741790093,5.037732999999993,1.3754999999999988
2017-06-26 09:00:00,2393.6,-241216.70000000007,11.7,,476863.29999999993,718080.0,-0.05341688414213297,4.768632999999993,1.6445999999999987
2017-06-27 09:00:00,2521.2,-241216.70000000007,11.7,,515143.29999999993,756360.0,0.08027457764101364,5.151432999999993,1.2617999999999991
2017-06-28 09:00:00,2518.2,-241216.70000000007,11.7,,514243.29999999993,755460.0,-0.0017470866844235822,5.1424329999999925,1.2707999999999995
2017-06-29 09:00:00,2472.4,-241216.70000000007,11.7,,500503.29999999993,741720.0,-0.026718870231269953,5.005032999999992,1.4082
2017-06-30 09:00:00,2420.6,500499.3999999999,15.6,SELL,500499.3999999999,0.0,-7.79215641544262e-06,5.004993999999992,1.408239
2017-07-01 09:00:00,2346.2,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-02 09:00:00,2445.1,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-03 09:00:00,2524.0,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-04 09:00:00,2579.9,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-05 09:00:00,2598.6,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-06 09:00:00,2593.2,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-07 09:00:00,2479.3,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-08 09:00:00,2542.0,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-09 09:00:00,2477.9,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-10 09:00:00,2318.3,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-11 09:00:00,2283.8,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-12 09:00:00,2375.6,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-13 09:00:00,2330.1,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-14 09:00:00,2206.5,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-15 09:00:00,1978.6,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-16 09:00:00,1925.0,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-17 09:00:00,2220.0,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-18 09:00:00,2302.8,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-19 09:00:00,2253.4,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-20 09:00:00,2865.1,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-21 09:00:00,2659.0,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-22 09:00:00,2844.7,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-23 09:00:00,2750.1,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-24 09:00:00,2769.7,500499.3999999999,15.6,,500499.3999999999,0.0,0.0,5.004993999999992,1.408239
2017-07-25 09:00:00,2560.9,-330414.5000000001,19.5,BUY,437855.4999999999,768270.0,-0.12516278740793707,4.378554999999992,2.0346779999999995
2017-07-26 09:00:00,2527.73811996,-330414.5000000001,19.5,,427906.9359879999,758321.435988,-0.02272111235784402,4.279069359879993,2.134163640119999
2017-07-27 09:00:00,2664.6,-330414.5000000001,19.5,,468965.4999999999,799380.0,0.09595208808008526,4.689654999999992,1.7235779999999998
2017-07-28 09:00:00,2784.8,-330414.5000000001,19.5,,505025.4999999999,835440.0,0.07689264988575917,5.050254999999991,1.362978000000001
2017-07-29 09:00:00,2713.1,-330414.5000000001,19.5,,483515.4999999999,813930.0,-0.04259190872540097,4.835154999999991,1.5780780000000005
2017-07-30 09:00:00,2748.2,-330414.5000000001,19.5,,494045.4999999999,824460.0,0.021777998843883983,4.940454999999991,1.4727780000000008
