datetime,bitmex-XRP/BTC-position-in-USD,bitmex-EOS/BTC-position-in-USD,bitmex-ADA/BTC-position-in-USD,bitmex-TRX/BTC-position-in-USD,cash
2019-05-01 02:04:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:05:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:06:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:07:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:08:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:09:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:10:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:11:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:12:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:13:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:14:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:15:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:16:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:17:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:18:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:19:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:20:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:21:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:22:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:23:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:24:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:25:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:26:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:27:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:28:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:29:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:30:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:31:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:32:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:33:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:34:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:35:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:36:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:37:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:38:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:39:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:40:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:41:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:42:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:43:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:44:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:45:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:46:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:47:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:48:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:49:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:50:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:51:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:52:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:53:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:54:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:55:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:56:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:57:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:58:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 02:59:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:00:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:01:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:02:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:03:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:04:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:05:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:06:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:07:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:08:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:09:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:10:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:11:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:12:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:13:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:14:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:15:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:16:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:17:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:18:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:19:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:20:00-04:00,0.0,0.0,0.0,0.0,0.9550502126431457
2019-05-01 03:21:00-04:00,0.0,796.467252,791.6388354000001,0.0,0.6550535337556457
2019-05-01 03:22:00-04:00,0.0,795.7615679999999,791.7276465,0.0,0.6550535337556457
2019-05-01 03:23:00-04:00,0.0,793.0474859999999,790.4379042,0.0,0.6550535337556457
2019-05-01 03:24:00-04:00,0.0,792.6009168,789.12100575,0.0,0.6550535337556457
2019-05-01 03:25:00-04:00,0.0,792.6540048,789.4353411,0.0,0.6550535337556457
2019-05-01 03:26:00-04:00,0.0,793.4503752,789.4353411,0.0,0.6550535337556457
2019-05-01 03:27:00-04:00,0.0,794.2696272000001,790.4242095750001,0.0,0.6550535337556457
2019-05-01 03:28:00-04:00,0.0,793.6010208000001,792.6551513999999,0.0,0.6550535337556457
2019-05-01 03:29:00-04:00,0.0,793.6010208000001,793.2691368000001,0.0,0.6550535337556457
2019-05-01 03:30:00-04:00,0.0,793.3355136,793.2691368000001,0.0,0.6550535337556457
2019-05-01 03:31:00-04:00,0.0,792.6407580000001,794.42169975,0.0,0.6550535337556457
2019-05-01 03:32:00-04:00,0.0,792.3265728,792.9679716,0.0,0.6550535337556457
2019-05-01 03:33:00-04:00,0.0,792.3265728,794.1954762,0.0,0.6550535337556457
2019-05-01 03:34:00-04:00,0.0,792.5919792,793.5817239,0.0,0.6550535337556457
2019-05-01 03:35:00-04:00,0.0,792.8309760000001,794.3462919,0.0,0.6550535337556457
2019-05-01 03:36:00-04:00,0.0,793.5388608000001,792.5046853499999,0.0,0.6550535337556457
2019-05-01 03:37:00-04:00,0.0,794.30904,793.2691368000001,0.0,0.6550535337556457
2019-05-01 03:38:00-04:00,0.0,794.2300631999999,793.10654955,0.0,0.6550535337556457
2019-05-01 03:39:00-04:00,0.0,793.8890904,793.031316525,0.0,0.6550535337556457
2019-05-01 03:40:00-04:00,0.0,794.4428352,794.0220498000001,0.0,0.6550535337556457
2019-05-01 03:41:00-04:00,0.0,795.2848175999999,794.1598118999999,0.0,0.6550535337556457
2019-05-01 03:42:00-04:00,0.0,795.4621583999999,794.1598118999999,0.0,0.6550535337556457
2019-05-01 03:43:00-04:00,0.0,795.7902455999998,794.9255454,0.0,0.6550535337556457
2019-05-01 03:44:00-04:00,0.0,795.599532,795.0008367,0.0,0.6550535337556457
2019-05-01 03:45:00-04:00,0.0,795.6882275999999,795.0008367,0.0,0.6550535337556457
2019-05-01 03:46:00-04:00,0.0,795.3645,794.323215,0.0,0.6550535337556457
2019-05-01 03:47:00-04:00,0.0,794.7482088,794.410569225,0.0,0.6550535337556457
2019-05-01 03:48:00-04:00,0.0,794.76138,793.10654955,0.0,0.6550535337556457
2019-05-01 03:49:00-04:00,0.0,794.3975424,793.2691368000001,0.0,0.6550535337556457
2019-05-01 03:50:00-04:00,0.0,794.7745344,794.259870075,0.0,0.6550535337556457
2019-05-01 03:51:00-04:00,0.0,794.68599,795.488423625,0.0,0.6550535337556457
2019-05-01 03:52:00-04:00,0.0,795.1679735999999,797.1043311,0.0,0.6550535337556457
2019-05-01 03:53:00-04:00,0.0,795.571434,795.488423625,0.0,0.6550535337556457
2019-05-01 03:54:00-04:00,0.0,795.8370671999999,796.1027003999999,0.0,0.6550535337556457
2019-05-01 03:55:00-04:00,0.0,796.1912448000002,796.1027003999999,0.0,0.6550535337556457
2019-05-01 03:56:00-04:00,0.0,795.8240136,796.1782248,0.0,0.6550535337556457
2019-05-01 03:57:00-04:00,0.0,796.227642,797.019307875,0.0,0.6550535337556457
2019-05-01 03:58:00-04:00,0.0,798.6692448,798.4754253,0.0,0.6550535337556457
2019-05-01 03:59:00-04:00,0.0,797.8349567999999,799.4015316,0.0,0.6550535337556457
2019-05-01 04:00:00-04:00,0.0,801.03618,799.85642625,0.0,0.6550535337556457
2019-05-01 04:01:00-04:00,0.0,803.2890516,800.2436053499999,0.0,0.6550535337556457
2019-05-01 04:02:00-04:00,790.09939008,800.5299203999999,799.174084275,0.0,0.5049798228256457
2019-05-01 04:03:00-04:00,790.03866942,800.4287592,797.4068949,0.0,0.5049798228256457
2019-05-01 04:04:00-04:00,790.54911936,801.4285607999999,797.78509965,0.0,0.5049798228256457
2019-05-01 04:05:00-04:00,790.6706379,801.365166,798.248327625,0.0,0.5049798228256457
2019-05-01 04:06:00-04:00,791.25974928,801.0486288,798.0212299499999,0.0,0.5049798228256457
2019-05-01 04:07:00-04:00,790.65928656,800.0867952,796.8017672999999,0.0,0.5049798228256457
2019-05-01 04:08:00-04:00,790.64471772,799.9348896,794.1954762,0.0,0.5049798228256457
2019-05-01 04:09:00-04:00,790.6905220500001,799.7954748,793.9692526499999,0.0,0.5049798228256457
2019-05-01 04:10:00-04:00,790.8260302799999,799.9723620000001,0.0,0.0,0.6556824110506456
2019-05-01 04:11:00-04:00,790.4945763,799.9598880000001,0.0,0.0,0.6556824110506456
2019-05-01 04:12:00-04:00,790.7656185000001,799.517628,0.0,0.0,0.6556824110506456
2019-05-01 04:13:00-04:00,791.08059888,800.061696,0.0,0.0,0.6556824110506456
2019-05-01 04:14:00-04:00,790.2670089599999,799.619184,0.0,0.0,0.6556824110506456
2019-05-01 04:15:00-04:00,788.9145392700001,798.5824308000001,0.0,0.0,0.6556824110506456
2019-05-01 04:16:00-04:00,789.18550425,798.7592844000001,0.0,0.0,0.6556824110506456
2019-05-01 04:17:00-04:00,789.48537525,799.3281744,0.0,0.0,0.6556824110506456
2019-05-01 04:18:00-04:00,789.4104075,799.517628,0.0,0.0,0.6556824110506456
2019-05-01 04:19:00-04:00,788.2833816000001,799.2388655999999,0.0,0.0,0.6556824110506456
2019-05-01 04:20:00-04:00,787.4707183200001,799.0620624,0.0,0.0,0.6556824110506456
2019-05-01 04:21:00-04:00,0.0,798.6699840000001,0.0,0.0,0.8052225317806456
2019-05-01 04:22:00-04:00,0.0,798.4422264000001,0.0,0.0,0.8052225317806456
2019-05-01 04:23:00-04:00,0.0,798.7209551999999,0.0,0.0,0.8052225317806456
2019-05-01 04:24:00-04:00,0.0,798.6450527999999,0.0,0.0,0.8052225317806456
2019-05-01 04:25:00-04:00,0.0,798.7209551999999,0.0,0.0,0.8052225317806456
2019-05-01 04:26:00-04:00,0.0,798.78435,0.0,0.0,0.8052225317806456
2019-05-01 04:27:00-04:00,0.0,798.7084560000001,0.0,0.0,0.8052225317806456
2019-05-01 04:28:00-04:00,0.0,798.87276,0.0,0.0,0.8052225317806456
2019-05-01 04:29:00-04:00,0.0,799.150464,0.0,0.0,0.8052225317806456
2019-05-01 04:30:00-04:00,0.0,798.4546416,0.0,0.0,0.8052225317806456
2019-05-01 04:31:00-04:00,0.0,797.8238268000001,0.0,0.0,0.8052225317806456
2019-05-01 04:32:00-04:00,0.0,797.9370839999998,0.0,0.0,0.8052225317806456
2019-05-01 04:33:00-04:00,0.0,797.949516,0.0,0.0,0.8052225317806456
2019-05-01 04:34:00-04:00,0.0,797.7853127999998,0.0,0.0,0.8052225317806456
2019-05-01 04:35:00-04:00,0.0,797.6970036,0.0,0.0,0.8052225317806456
2019-05-01 04:36:00-04:00,0.0,797.6845632,0.0,0.0,0.8052225317806456
2019-05-01 04:37:00-04:00,0.0,797.6845632,0.0,0.0,0.8052225317806456
2019-05-01 04:38:00-04:00,0.0,798.1522668,0.0,0.0,0.8052225317806456
2019-05-01 04:39:00-04:00,0.0,798.2406263999999,0.0,0.0,0.8052225317806456
2019-05-01 04:40:00-04:00,0.0,798.40488,0.0,0.0,0.8052225317806456
2019-05-01 04:41:00-04:00,0.0,798.84672,0.0,0.0,0.8052225317806456
2019-05-01 04:42:00-04:00,0.0,799.5426431999999,0.0,0.0,0.8052225317806456
2019-05-01 04:43:00-04:00,0.0,799.7070312,0.0,0.0,0.8052225317806456
2019-05-01 04:44:00-04:00,0.0,800.0108424,791.1730760849999,0.0,0.6551117230481457
2019-05-01 04:45:00-04:00,0.0,799.8714359999999,790.94773485,0.0,0.6551117230481457
2019-05-01 04:46:00-04:00,0.0,800.1616895999999,790.7975073599999,0.0,0.6551117230481457
2019-05-01 04:47:00-04:00,0.0,800.0096831999999,791.8534542099999,0.0,0.6551117230481457
2019-05-01 04:48:00-04:00,0.0,801.2352348,793.1349714749999,0.0,0.6551117230481457
2019-05-01 04:49:00-04:00,0.0,801.2352348,793.1349714749999,0.0,0.6551117230481457
2019-05-01 04:50:00-04:00,0.0,801.1591224,792.4565413799999,0.0,0.6551117230481457
2019-05-01 04:51:00-04:00,0.0,800.8938671999999,793.05962855,0.0,0.6551117230481457
2019-05-01 04:52:00-04:00,0.0,800.7170304000001,794.2658028899999,0.0,0.6551117230481457
2019-05-01 04:53:00-04:00,0.0,800.6409600000001,794.79337525,0.0,0.6551117230481457
2019-05-01 04:54:00-04:00,0.0,800.9822856,796.0750644,0.0,0.6551117230481457
2019-05-01 04:55:00-04:00,0.0,800.8938671999999,796.0750644,0.0,0.6551117230481457
2019-05-01 04:56:00-04:00,0.0,800.6286119999999,795.47197723,0.0,0.6551117230481457
2019-05-01 04:57:00-04:00,0.0,800.46414,795.999435,0.0,0.6551117230481457
2019-05-01 04:58:00-04:00,0.0,800.5401936,795.47197723,0.0,0.6551117230481457
2019-05-01 04:59:00-04:00,0.0,800.6286119999999,794.2658028899999,0.0,0.6551117230481457
2019-05-01 05:00:00-04:00,0.0,800.7807359999999,794.4167179199999,0.0,0.6551117230481457
2019-05-01 05:01:00-04:00,0.0,800.8691712000001,795.62312144,0.0,0.6551117230481457
2019-05-01 05:02:00-04:00,0.0,800.6923008,795.62312144,0.0,0.6551117230481457
2019-05-01 05:03:00-04:00,0.0,800.5154304,795.62312144,0.0,0.6551117230481457
2019-05-01 05:04:00-04:00,0.0,800.4393936,795.547549335,0.0,0.6551117230481457
2019-05-01 05:05:00-04:00,0.0,800.5278203999999,794.3412604049998,0.0,0.6551117230481457
2019-05-01 05:06:00-04:00,0.0,800.2996847999999,792.9089426999999,0.0,0.6551117230481457
2019-05-01 05:07:00-04:00,0.0,800.2236396,791.6277692049999,0.0,0.6551117230481457
2019-05-01 05:08:00-04:00,0.0,800.2112832,791.70299754,0.0,0.6551117230481457
2019-05-01 05:09:00-04:00,0.0,800.5401936,790.6472798699999,0.0,0.6551117230481457
2019-05-01 05:10:00-04:00,0.0,800.6286119999999,789.44110553,0.0,0.6551117230481457
2019-05-01 05:11:00-04:00,0.0,800.9328599999999,0.0,0.0,0.8049975343156457
2019-05-01 05:12:00-04:00,0.0,801.2495232000001,0.0,0.0,0.8049975343156457
2019-05-01 05:13:00-04:00,0.0,801.3892319999999,0.0,0.0,0.8049975343156457
2019-05-01 05:14:00-04:00,0.0,801.3007296,0.0,0.0,0.8049975343156457
2019-05-01 05:15:00-04:00,0.0,801.136182,0.0,0.0,0.8049975343156457
2019-05-01 05:16:00-04:00,0.0,800.9591940000001,0.0,0.0,0.8049975343156457
2019-05-01 05:17:00-04:00,0.0,801.0987600000001,0.0,0.0,0.8049975343156457
2019-05-01 05:18:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:19:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:20:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:21:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:22:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:23:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:24:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:25:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:26:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:27:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:28:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:29:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:30:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:31:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:32:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:33:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:34:00-04:00,0.0,0.0,0.0,0.0,0.9569235043156457
2019-05-01 05:35:00-04:00,0.0,-798.218751,0.0,0.0,0.8062935164906457
2019-05-01 05:36:00-04:00,0.0,-798.218751,0.0,0.0,0.8062935164906457
2019-05-01 05:37:00-04:00,0.0,-797.4528055,0.0,0.0,0.8062935164906457
2019-05-01 05:38:00-04:00,0.0,-797.81588855,0.0,0.0,0.8062935164906457
2019-05-01 05:39:00-04:00,0.0,-797.7273702,0.0,0.0,0.8062935164906457
2019-05-01 05:40:00-04:00,0.0,-797.4751,0.0,0.0,0.8062935164906457
2019-05-01 05:41:00-04:00,0.0,-797.56361,0.0,0.0,0.8062935164906457
2019-05-01 05:42:00-04:00,0.0,-797.2626425999999,0.0,0.0,0.8062935164906457
2019-05-01 05:43:00-04:00,0.0,-797.0856894000001,0.0,0.0,0.8062935164906457
2019-05-01 05:44:00-04:00,0.0,-796.7847888,0.0,0.0,0.8062935164906457
2019-05-01 05:45:00-04:00,0.0,-796.5591133500001,0.0,0.0,0.8062935164906457
2019-05-01 05:46:00-04:00,0.0,-796.9880444999999,-794.2576248,0.0,0.6561795754106456
2019-05-01 05:47:00-04:00,0.0,-797.06330305,-795.5472014,0.0,0.6561795754106456
2019-05-01 05:48:00-04:00,0.0,-796.015353,-794.8648554,0.0,0.6561795754106456
2019-05-01 05:49:00-04:00,0.0,-795.5378999999999,-794.56462316,0.0,0.6561795754106456
2019-05-01 05:50:00-04:00,0.0,-793.8235447999999,-793.6576190400001,0.0,0.6561795754106456
2019-05-01 05:51:00-04:00,0.0,-794.4771828,-793.9576219200001,0.0,0.6561795754106456
2019-05-01 05:52:00-04:00,0.0,-794.6889554999999,-793.6503942,0.0,0.6561795754106456
2019-05-01 05:53:00-04:00,0.0,-794.43707775,-793.57545082,0.0,0.6561795754106456
2019-05-01 05:54:00-04:00,0.0,-794.43707775,-793.57545082,0.0,0.6561795754106456
2019-05-01 05:55:00-04:00,0.0,-794.1583965,-793.0431636,0.0,0.6561795754106456
2019-05-01 05:56:00-04:00,0.0,-793.6278375,-791.2214718,0.0,0.6561795754106456
2019-05-01 05:57:00-04:00,0.0,-793.2396794,-790.9226157200001,0.0,0.6561795754106456
2019-05-01 05:58:00-04:00,0.0,-793.6682181,-792.2114468999999,0.0,0.6561795754106456
2019-05-01 05:59:00-04:00,0.0,-793.6816448999999,-792.74361944,0.0,0.6561795754106456
2019-05-01 06:00:00-04:00,0.0,-793.7566195499999,-792.81850548,0.0,0.6561795754106456
2019-05-01 06:01:00-04:00,0.0,-794.1449530000001,-794.3326255200001,0.0,0.6561795754106456
2019-05-01 06:02:00-04:00,0.0,-794.9006614000001,-795.1650876399999,0.0,0.6561795754106456
2019-05-01 06:03:00-04:00,0.0,-794.8122015,-795.7725475999999,0.0,0.6561795754106456
2019-05-01 06:04:00-04:00,0.0,-794.9756945,-796.4551803,0.0,0.6561795754106456
2019-05-01 06:05:00-04:00,0.0,-794.4928474,-796.0730092,0.0,0.6561795754106456
2019-05-01 06:06:00-04:00,0.0,-794.9426452,-798.34780168,0.0,0.6561795754106456
