datetime,bitmex-ADA/BTC-fill,bitmex-ADA/BTC-leverage,bitmex-ADA/BTC-position-in-BTC,bitmex-ADA/BTC-position-in-USD,bitmex-ADA/BTC-price,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-TRX/BTC-fill,bitmex-TRX/BTC-leverage,bitmex-TRX/BTC-position-in-BTC,bitmex-TRX/BTC-position-in-USD,bitmex-TRX/BTC-price,bitmex-XRP/BTC-fill,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-position-in-BTC,bitmex-XRP/BTC-position-in-USD,bitmex-XRP/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,benchmark_equity,btc_benchmark_equity,returns,btc_returns,benchmark_returns,btc_benchmark_returns,equity_curve,btc_equity_curve,benchmark_equity_curve,btc_benchmark_equity_curve,drawdown,btc_drawdown
2019-05-01 10:57:00-04:00,ClosePosition,1,0.0,0.0,1.288e-05,0.9532548217556458,0.9564524617556464,5081.153703076871,5312.5,,1,0.0,0.0,0.0008897999999999999,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.726e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5081.153703076871,5076.445293836598,0.9411764705882353,-0.00045487841238223137,-0.00036080357740919666,-9.410878976090498e-05,9.41176470588001e-05,1.0168133860471666,1.0015013727043371,1.0152890587673147,0.9849411764705877,0.003310453081256437,0.0010500235346131426
2019-05-01 10:58:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5081.6319293077495,5313.0,,1,0.0,0.0,0.0008897999999999999,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.727e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5081.6319293077495,5076.923076923076,0.9410878976096367,9.41176470588001e-05,0.0,9.41176470588001e-05,-9.410878976090498e-05,1.0169090861305592,1.0015013727043371,1.0153846153846104,0.9848484848484843,0.00321475299786389,0.0010500235346131426
2019-05-01 10:59:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5081.6319293077495,5313.0,,1,0.0,0.0,0.0008897,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.726e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5081.6319293077495,5076.923076923076,0.9410878976096367,0.0,0.0,0.0,0.0,1.0169090861305592,1.0015013727043371,1.0153846153846104,0.9848484848484843,0.00321475299786389,0.0010500235346131426
2019-05-01 11:00:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5081.6319293077495,5313.0,,1,0.0,0.0,0.0008897,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.726e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5081.6319293077495,5076.923076923076,0.9410878976096367,0.0,0.0,0.0,0.0,1.0169090861305592,1.0015013727043371,1.0153846153846104,0.9848484848484843,0.00321475299786389,0.0010500235346131426
2019-05-01 11:01:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5081.153703076871,5312.5,,1,0.0,0.0,0.0008896,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.726e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5081.153703076871,5076.445293836598,0.9411764705882353,-9.4108789761016e-05,0.0,-9.410878976090498e-05,9.41176470588001e-05,1.0168133860471664,1.0015013727043371,1.0152890587673147,0.9849411764705877,0.003310453081256659,0.0010500235346131426
2019-05-01 11:02:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5081.6319293077495,5313.0,,1,0.0,0.0,0.0008897999999999999,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.724e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5081.6319293077495,5076.923076923076,0.9410878976096367,9.41176470588001e-05,0.0,9.41176470588001e-05,-9.410878976090498e-05,1.016909086130559,1.0015013727043371,1.0153846153846104,0.9848484848484843,0.003214752997864112,0.0010500235346131426
2019-05-01 11:03:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5080.197250615116,5311.5,,1,0.0,0.0,0.0008897,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.724e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5080.197250615116,5075.489727663641,0.9413536665725313,-0.000282326369282937,0.0,-0.00028232636928271493,0.0002824060999717659,1.0166219858803809,1.0015013727043371,1.0150979455327234,0.9851266120681534,0.003501853248042197,0.0010500235346131426
2019-05-01 11:04:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5078.284345691604,5309.5,,1,0.0,0.0,0.0008897,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.724e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.284345691604,5073.578595317726,0.9417082587814295,-0.00037654146662913224,0.0,-0.00037654146662913224,0.0003766833035125927,1.01623918554681,1.0015013727043371,1.0147157190635403,0.9854976928147654,0.003884653581613051,0.0010500235346131426
2019-05-01 11:05:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5078.284345691604,5309.5,,1,0.0,0.0,0.0008896,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.721e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.284345691604,5073.578595317726,0.9417082587814295,0.0,0.0,0.0,0.0,1.01623918554681,1.0015013727043371,1.0147157190635403,0.9854976928147654,0.003884653581613051,0.0010500235346131426
2019-05-01 11:06:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5078.7625719224825,5310.0,,1,0.0,0.0,0.0008896,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.717e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.7625719224825,5074.056378404205,0.9416195856873822,9.417082587814818e-05,0.0,9.417082587837022e-05,-9.416195856881693e-05,1.0163348856302028,1.0015013727043371,1.0148112756808363,0.9854048964218449,0.003788953498220282,0.0010500235346131426
2019-05-01 11:07:00-04:00,,1,0.0,0.0,1.288e-05,0.9532548217556458,0.9564524617556464,5078.7625719224825,5310.0,,1,0.0,0.0,0.0008897,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.715e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.7625719224825,5074.056378404205,0.9416195856873822,0.0,0.0,0.0,0.0,1.0163348856302028,1.0015013727043371,1.0148112756808363,0.9854048964218449,0.003788953498220282,0.0010500235346131426
2019-05-01 11:08:00-04:00,,1,0.0,0.0,1.288e-05,0.9532548217556458,0.9564524617556464,5078.284345691604,5309.5,,1,0.0,0.0,0.0008897999999999999,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.715e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.284345691604,5073.578595317726,0.9417082587814295,-9.416195856881693e-05,0.0,-9.416195856892795e-05,9.417082587814818e-05,1.01623918554681,1.0015013727043371,1.0147157190635403,0.9854976928147653,0.003884653581613051,0.0010500235346131426
2019-05-01 11:09:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5078.284345691604,5309.5,,1,0.0,0.0,0.0008897,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.719e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.284345691604,5073.578595317726,0.9417082587814295,0.0,0.0,0.0,0.0,1.01623918554681,1.0015013727043371,1.0147157190635403,0.9854976928147653,0.003884653581613051,0.0010500235346131426
2019-05-01 11:10:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5078.284345691604,5309.5,,1,0.0,0.0,0.0008897,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.712e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.284345691604,5073.578595317726,0.9417082587814295,0.0,0.0,0.0,0.0,1.01623918554681,1.0015013727043371,1.0147157190635403,0.9854976928147653,0.003884653581613051,0.0010500235346131426
2019-05-01 11:11:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5078.284345691604,5309.5,,1,0.0,0.0,0.0008896,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.709e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.284345691604,5073.578595317726,0.9417082587814295,0.0,0.0,0.0,0.0,1.01623918554681,1.0015013727043371,1.0147157190635403,0.9854976928147653,0.003884653581613051,0.0010500235346131426
2019-05-01 11:12:00-04:00,,1,0.0,0.0,1.289e-05,0.9532548217556458,0.9564524617556464,5078.284345691604,5309.5,,1,0.0,0.0,0.0008896,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.703e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.284345691604,5073.578595317726,0.9417082587814295,0.0,0.0,0.0,0.0,1.01623918554681,1.0015013727043371,1.0147157190635403,0.9854976928147653,0.003884653581613051,0.0010500235346131426
2019-05-01 11:13:00-04:00,,1,0.0,0.0,1.288e-05,0.9532548217556458,0.9564524617556464,5078.284345691604,5309.5,,1,0.0,0.0,0.0008896,,1,0.0,0.0,4.27e-06,,1,0.0,0.0,5.703e-05,0.0,0.0,0.0015757311075000006,0.9564524617556464,5078.284345691604,5073.578595317726,0.9417082587814295,0.0,0.0,0.0,0.0,1.01623918554681,1.0015013727043371,1.0147157190635403,0.9854976928147653,0.003884653581613051,0.0010500235346131426
2019-05-01 11:14:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5077.686844042603,5309.5,,1,0.0,0.0,0.0008894,,1,0.0,0.0,4.27e-06,MarketSell,1,-0.15017748,-797.36733006,5.708e-05,-0.15017748,-797.36733006,0.0016882655550000006,0.9563399273081463,5077.686844042603,5073.578595317726,0.9417082587814295,-0.00011765817121056621,-0.00011765817121056621,0.0,0.0,1.016119616702726,1.0013835378843599,1.0147157190635403,0.9854976928147653,0.00400422242569709,0.0011678583545904342
2019-05-01 11:15:00-04:00,,1,0.0,0.0,1.289e-05,0.8030963573081458,0.9563399273081463,5078.165014006257,5310.0,,1,0.0,0.0,0.0008892999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15012486,-797.1630066,5.706e-05,-0.15012486,-797.1630066,0.0016882655550000006,0.9563399273081463,5078.165014006257,5074.056378404205,0.9416195856873822,9.417082587792613e-05,0.0,9.417082587837022e-05,-9.416195856881693e-05,1.0162153055262217,1.0013835378843599,1.0148112756808363,0.9854048964218448,0.003908533602201336,0.0011678583545904342
2019-05-01 11:16:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5078.165014006257,5310.0,,1,0.0,0.0,0.0008895,,1,0.0,0.0,4.27e-06,,1,-0.15015117,-797.3027127,5.707e-05,-0.15015117,-797.3027127,0.0016882655550000006,0.9563399273081463,5078.165014006257,5074.056378404205,0.9416195856873822,0.0,0.0,0.0,0.0,1.0162153055262217,1.0013835378843599,1.0148112756808363,0.9854048964218448,0.003908533602201336,0.0011678583545904342
2019-05-01 11:17:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5077.686844042603,5309.5,,1,0.0,0.0,0.0008896,,1,0.0,0.0,4.27e-06,,1,-0.15020379,-797.5070230050001,5.709e-05,-0.15020379,-797.5070230050001,0.0016882655550000006,0.9563399273081463,5077.686844042603,5073.578595317726,0.9417082587814295,-9.416195856859488e-05,0.0,-9.416195856892795e-05,9.417082587814818e-05,1.016119616702726,1.0013835378843599,1.0147157190635403,0.9854976928147652,0.00400422242569709,0.0011678583545904342
2019-05-01 11:18:00-04:00,,1,0.0,0.0,1.289e-05,0.8030963573081458,0.9563399273081463,5078.165014006257,5310.0,,1,0.0,0.0,0.0008892999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15017748,-797.4424188,5.708e-05,-0.15017748,-797.4424188,0.0016882655550000006,0.9563399273081463,5078.165014006257,5074.056378404205,0.9416195856873822,9.417082587792613e-05,0.0,9.417082587837022e-05,-9.416195856881693e-05,1.0162153055262217,1.0013835378843599,1.0148112756808363,0.9854048964218447,0.003908533602201336,0.0011678583545904342
2019-05-01 11:19:00-04:00,,1,0.0,0.0,1.29e-05,0.8030963573081458,0.9563399273081463,5078.165014006257,5310.0,,1,0.0,0.0,0.0008892999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15017748,-797.4424188,5.708e-05,-0.15017748,-797.4424188,0.0016882655550000006,0.9563399273081463,5078.165014006257,5074.056378404205,0.9416195856873822,0.0,0.0,0.0,0.0,1.0162153055262217,1.0013835378843599,1.0148112756808363,0.9854048964218447,0.003908533602201336,0.0011678583545904342
2019-05-01 11:20:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5077.686844042603,5309.5,,1,0.0,0.0,0.0008892000000000001,,1,0.0,0.0,4.27e-06,,1,-0.15017748,-797.36733006,5.708e-05,-0.15017748,-797.36733006,0.0016882655550000006,0.9563399273081463,5077.686844042603,5073.578595317726,0.9417082587814295,-9.416195856859488e-05,0.0,-9.416195856892795e-05,9.417082587814818e-05,1.016119616702726,1.0013835378843599,1.0147157190635403,0.9854976928147651,0.00400422242569709,0.0011678583545904342
2019-05-01 11:21:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5078.165014006257,5310.0,,1,0.0,0.0,0.0008892000000000001,,1,0.0,0.0,4.27e-06,,1,-0.15017748,-797.4424188,5.708e-05,-0.15017748,-797.4424188,0.0016882655550000006,0.9563399273081463,5078.165014006257,5074.056378404205,0.9416195856873822,9.417082587792613e-05,0.0,9.417082587837022e-05,-9.416195856881693e-05,1.0162153055262217,1.0013835378843599,1.0148112756808363,0.9854048964218446,0.003908533602201336,0.0011678583545904342
2019-05-01 11:22:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5074.817824260678,5306.5,,1,0.0,0.0,0.0008892000000000001,,1,0.0,0.0,4.27e-06,,1,-0.15009855,-796.497955575,5.705e-05,-0.15009855,-796.497955575,0.0016882655550000006,0.9563399273081463,5074.817824260678,5070.711896798853,0.942240648261566,-0.0006591337099811634,0.0,-0.0006591337099813854,0.0006595684537831215,1.0155454837617506,1.0013835378843599,1.014142379359766,0.9860548384057278,0.004578355366672504,0.0011678583545904342
2019-05-01 11:23:00-04:00,,1,0.0,0.0,1.289e-05,0.8030963573081458,0.9563399273081463,5074.817824260678,5306.5,,1,0.0,0.0,0.0008892000000000001,,1,0.0,0.0,4.27e-06,,1,-0.15012486,-796.63756959,5.706e-05,-0.15012486,-796.63756959,0.0016882655550000006,0.9563399273081463,5074.817824260678,5070.711896798853,0.942240648261566,0.0,0.0,0.0,0.0,1.0155454837617506,1.0013835378843599,1.014142379359766,0.9860548384057278,0.004578355366672504,0.0011678583545904342
2019-05-01 11:24:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5074.817824260678,5306.5,,1,0.0,0.0,0.0008892999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-796.35834156,5.704e-05,-0.15007224,-796.35834156,0.0016882655550000006,0.9563399273081463,5074.817824260678,5070.711896798853,0.942240648261566,0.0,0.0,0.0,0.0,1.0155454837617506,1.0013835378843599,1.014142379359766,0.9860548384057278,0.004578355366672504,0.0011678583545904342
2019-05-01 11:25:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5074.817824260678,5306.5,,1,0.0,0.0,0.0008892999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-796.35834156,5.704e-05,-0.15007224,-796.35834156,0.0016882655550000006,0.9563399273081463,5074.817824260678,5070.711896798853,0.942240648261566,0.0,0.0,0.0,0.0,1.0155454837617506,1.0013835378843599,1.014142379359766,0.9860548384057278,0.004578355366672504,0.0011678583545904342
2019-05-01 11:26:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5076.252334151641,5308.0,,1,0.0,0.0,0.0008892999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-796.58344992,5.704e-05,-0.15007224,-796.58344992,0.0016882655550000006,0.9563399273081463,5076.252334151641,5072.14524605829,0.9419743782969103,0.0002826721944786392,0.0,0.0002826721944786392,-0.00028259231348903846,1.0158325502322383,1.0013835378843599,1.0144290492116534,0.9857761868877157,0.004291288896184797,0.0011678583545904342
2019-05-01 11:27:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5076.730504115295,5308.5,,1,0.0,0.0,0.0008892999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-796.65848604,5.704e-05,-0.15007224,-796.65848604,0.0016882655550000006,0.9563399273081463,5076.730504115295,5072.623029144768,0.9418856550814731,9.419743782967949e-05,0.0,9.419743782967949e-05,-9.418856550813537e-05,1.0159282390557343,1.0013835378843599,1.0145246058289492,0.9856833380427606,0.004195600072688821,0.0011678583545904342
2019-05-01 11:28:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5078.165014006257,5310.0,,1,0.0,0.0,0.0008895,,1,0.0,0.0,4.27e-06,,1,-0.15004593,-796.7438883,5.703e-05,-0.15004593,-796.7438883,0.0016882655550000006,0.9563399273081463,5078.165014006257,5074.056378404205,0.9416195856873822,0.0002825656965244061,0.0,0.00028256569652462815,-0.00028248587570633976,1.016215305526222,1.0013835378843599,1.0148112756808367,0.9854048964218445,0.003908533602201114,0.0011678583545904342
2019-05-01 11:29:00-04:00,,1,0.0,0.0,1.288e-05,0.8030963573081458,0.9563399273081463,5079.121353933565,5311.0,,1,0.0,0.0,0.0008894,,1,0.0,0.0,4.27e-06,,1,-0.15004593,-796.89393423,5.703e-05,-0.15004593,-796.89393423,0.0016882655550000006,0.9563399273081463,5079.121353933565,5075.0119445771625,0.9414422895876483,0.0001883239171374118,0.0,0.0001883239171374118,-0.00018828845791740711,1.0164066831732137,1.0013835378843599,1.0150023889154283,0.985219356053473,0.0037171559552093836,0.0011678583545904342
2019-05-01 11:30:00-04:00,,1,0.0,0.0,1.286e-05,0.8030963573081458,0.9563399273081463,5079.121353933565,5311.0,,1,0.0,0.0,0.0008895,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-797.03366664,5.704e-05,-0.15007224,-797.03366664,0.0016882655550000006,0.9563399273081463,5079.121353933565,5075.0119445771625,0.9414422895876483,0.0,0.0,0.0,0.0,1.0164066831732137,1.0013835378843599,1.0150023889154283,0.985219356053473,0.0037171559552093836,0.0011678583545904342
2019-05-01 11:31:00-04:00,,1,0.0,0.0,1.285e-05,0.8030963573081458,0.9563399273081463,5079.599523897219,5311.5,,1,0.0,0.0,0.0008895,,1,0.0,0.0,4.27e-06,,1,-0.15009855,-797.248448325,5.705e-05,-0.15009855,-797.248448325,0.0016882655550000006,0.9563399273081463,5079.599523897219,5075.489727663641,0.9413536665725313,9.414422895881458e-05,0.0,9.414422895881458e-05,-9.41353666572553e-05,1.0165023719967097,1.0013835378843599,1.015097945532724,0.9851266120681531,0.0036214671317134073,0.0011678583545904342
2019-05-01 11:32:00-04:00,MarketSell,1,-0.1500109,-796.78289535,1.285e-05,0.6529729491331457,0.9562274191331464,5079.001936725706,5311.5,,1,0.0,0.0,0.0008896,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-797.10870276,5.704e-05,-0.30008314,-1593.89159811,0.0018007737300000006,0.9562274191331464,5079.001936725706,5075.489727663641,0.9413536665725313,-0.00011764454435858607,-0.00011764454435847504,0.0,0.0,1.0163827860383168,1.0012657305743173,1.015097945532724,0.9851266120681531,0.0037410530901063055,0.0012856656646329512
2019-05-01 11:33:00-04:00,,1,-0.15012764,-797.5530875000001,1.286e-05,0.6529729491331457,0.9562274191331464,5079.95816414484,5312.5,,1,0.0,0.0,0.0008897999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15009855,-797.398546875,5.705e-05,-0.30022619,-1594.9516343750001,0.0018007737300000006,0.9562274191331464,5079.95816414484,5076.445293836598,0.9411764705882353,0.00018827073331473265,0.0,0.00018827073331428856,-0.0001882352941176002,1.0165741411707727,1.0012657305743173,1.0152890587673153,0.9849411764705874,0.0035496979576503662,0.0012856656646329512
2019-05-01 11:34:00-04:00,,1,-0.1500109,-796.93290625,1.285e-05,0.6529729491331457,0.9562274191331464,5079.95816414484,5312.5,,1,0.0,0.0,0.0008901,,1,0.0,0.0,4.27e-06,,1,-0.15009855,-797.398546875,5.705e-05,-0.30010945,-1594.3314531249998,0.0018007737300000006,0.9562274191331464,5079.95816414484,5076.445293836598,0.9411764705882353,0.0,0.0,0.0,0.0,1.0165741411707727,1.0012657305743173,1.0152890587673153,0.9849411764705874,0.0035496979576503662,0.0012856656646329512
2019-05-01 11:35:00-04:00,,1,-0.15012764,-797.5530875000001,1.286e-05,0.6529729491331457,0.9562274191331464,5079.95816414484,5312.5,,1,0.0,0.0,0.0008901,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-797.258775,5.704e-05,-0.30019988,-1594.8118625000002,0.0018007737300000006,0.9562274191331464,5079.95816414484,5076.445293836598,0.9411764705882353,0.0,0.0,0.0,0.0,1.0165741411707727,1.0012657305743173,1.0152890587673153,0.9849411764705874,0.0035496979576503662,0.0012856656646329512
2019-05-01 11:36:00-04:00,,1,-0.1500109,-796.8579008,1.285e-05,0.6529729491331457,0.9562274191331464,5079.480050435273,5312.0,,1,0.0,0.0,0.0008901,,1,0.0,0.0,4.27e-06,,1,-0.15004593,-797.0439801599999,5.703e-05,-0.30005683,-1593.90188096,0.0018007737300000006,0.9562274191331464,5079.480050435273,5075.967510750119,0.9412650602409639,-9.411764705891112e-05,0.0,-9.41176470588001e-05,9.412650602413919e-05,1.0164784636045447,1.0012657305743173,1.0151935021500196,0.9850338855421679,0.003645375523878336,0.0012856656646329512
2019-05-01 11:37:00-04:00,,1,-0.1500109,-796.93290625,1.285e-05,0.6529729491331457,0.9562274191331464,5079.95816414484,5312.5,,1,0.0,0.0,0.0008906000000000001,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-797.258775,5.704e-05,-0.30008314,-1594.1916812499999,0.0018007737300000006,0.9562274191331464,5079.95816414484,5076.445293836598,0.9411764705882353,9.412650602413919e-05,0.0,9.412650602413919e-05,-9.411764705891112e-05,1.0165741411707727,1.0012657305743173,1.0152890587673153,0.9849411764705873,0.0035496979576503662,0.0012856656646329512
2019-05-01 11:38:00-04:00,,1,-0.14989416,-796.23777792,1.284e-05,0.6529729491331457,0.9562274191331464,5079.480050435273,5312.0,,1,0.0,0.0,0.0008906000000000001,,1,0.0,0.0,4.27e-06,,1,-0.15009855,-797.3234976,5.705e-05,-0.29999271,-1593.56127552,0.0018007737300000006,0.9562274191331464,5079.480050435273,5075.967510750119,0.9412650602409639,-9.411764705891112e-05,0.0,-9.41176470588001e-05,9.412650602413919e-05,1.0164784636045447,1.0012657305743173,1.0151935021500196,0.9850338855421678,0.003645375523878336,0.0012856656646329512
2019-05-01 11:39:00-04:00,,1,-0.1500109,-796.93290625,1.285e-05,0.6529729491331457,0.9562274191331464,5079.95816414484,5312.5,,1,0.0,0.0,0.0008904999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-797.258775,5.704e-05,-0.30008314,-1594.1916812499999,0.0018007737300000006,0.9562274191331464,5079.95816414484,5076.445293836598,0.9411764705882353,9.412650602413919e-05,0.0,9.412650602413919e-05,-9.411764705891112e-05,1.0165741411707727,1.0012657305743173,1.0152890587673153,0.9849411764705872,0.0035496979576503662,0.0012856656646329512
2019-05-01 11:40:00-04:00,,1,-0.1500109,-796.8579008,1.285e-05,0.6529729491331457,0.9562274191331464,5079.480050435273,5312.0,,1,0.0,0.0,0.0008904999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15007224,-797.18373888,5.704e-05,-0.30008314,-1594.0416396800001,0.0018007737300000006,0.9562274191331464,5079.480050435273,5075.967510750119,0.9412650602409639,-9.411764705891112e-05,0.0,-9.41176470588001e-05,9.412650602413919e-05,1.0164784636045447,1.0012657305743173,1.0151935021500196,0.9850338855421676,0.003645375523878336,0.0012856656646329512
2019-05-01 11:41:00-04:00,,1,-0.15012764,-797.47802368,1.286e-05,0.6529729491331457,0.9562274191331464,5079.480050435273,5312.0,,1,0.0,0.0,0.0008902999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15009855,-797.3234976,5.705e-05,-0.30022619,-1594.80152128,0.0018007737300000006,0.9562274191331464,5079.480050435273,5075.967510750119,0.9412650602409639,0.0,0.0,0.0,0.0,1.0164784636045447,1.0012657305743173,1.0151935021500196,0.9850338855421676,0.003645375523878336,0.0012856656646329512
2019-05-01 11:42:00-04:00,,1,-0.15012764,-797.47802368,1.286e-05,0.6529729491331457,0.9562274191331464,5079.480050435273,5312.0,,1,0.0,0.0,0.0008907,,1,0.0,0.0,4.27e-06,,1,-0.15012486,-797.46325632,5.706e-05,-0.30025250000000003,-1594.94128,0.0018007737300000006,0.9562274191331464,5079.480050435273,5075.967510750119,0.9412650602409639,0.0,0.0,0.0,0.0,1.0164784636045447,1.0012657305743173,1.0151935021500196,0.9850338855421676,0.003645375523878336,0.0012856656646329512
2019-05-01 11:43:00-04:00,,1,-0.1500109,-796.8579008,1.285e-05,0.6529729491331457,0.9562274191331464,5079.480050435273,5312.0,,1,0.0,0.0,0.0008908,,1,0.0,0.0,4.27e-06,,1,-0.15015117,-797.60301504,5.707e-05,-0.30016207,-1594.4609158399999,0.0018007737300000006,0.9562274191331464,5079.480050435273,5075.967510750119,0.9412650602409639,0.0,0.0,0.0,0.0,1.0164784636045447,1.0012657305743173,1.0151935021500196,0.9850338855421676,0.003645375523878336,0.0012856656646329512
2019-05-01 11:44:00-04:00,,1,-0.1500109,-796.8579008,1.285e-05,0.5032063083331457,0.9561151783331463,5078.883827305674,5312.0,MarketBuy,1,0.149688,795.142656,0.000891,,1,0.0,0.0,4.27e-06,,1,-0.15017748,-797.74277376,5.708e-05,-0.15050038000000002,-799.45801856,0.0019130145300000007,0.9561151783331463,5078.883827305674,5075.967510750119,0.9412650602409639,-0.00011737877177975253,-0.00011737877177986356,0.0,0.0,1.0163591506109462,1.0011482032326373,1.0151935021500196,0.9850338855421676,0.0037646885174769107,0.001403193006312975
2019-05-01 11:45:00-04:00,,1,-0.15012764,-797.5530875000001,1.286e-05,0.5032063083331457,0.9561151783331463,5079.36188489484,5312.5,,1,0.1497048,795.30675,0.0008910999999999999,,1,0.0,0.0,4.27e-06,,1,-0.15025641,-798.237178125,5.711e-05,-0.15067925000000001,-800.4835156250001,0.0019130145300000007,0.9561151783331463,5079.36188489484,5076.445293836598,0.9411764705882353,9.412650602413919e-05,0.0,9.412650602413919e-05,-9.411764705891112e-05,1.0164548169466587,1.0011482032326373,1.0152890587673153,0.9849411764705871,0.0036690221817643476,0.001403193006312975
2019-05-01 11:46:00-04:00,,1,-0.15012764,-797.47802368,1.286e-05,0.6535754106406457,0.9560173906406463,5078.364379083113,5312.0,,1,0.149688,795.142656,0.000891,,1,0.0,0.0,4.27e-06,ClosePosition,1,0.0,0.0,5.709e-05,-0.0004396400000000189,-2.3353676799999903,0.0018003222225000007,0.9560173906406463,5078.364379083113,5075.967510750119,0.9412650602409639,-0.00019638408019195808,-0.00010227605911505844,-9.41176470588001e-05,9.412650602413919e-05,1.016255201402376,1.0010458097398205,1.0151935021500196,0.9850338855421675,0.003868637726047064,0.0015055864991297963
