,close_dt,long,open_dt,pnl,rt_returns,symbol,duration
0,2019-05-01 05:34:00-04:00,False,2019-05-01 03:20:00-04:00,-13.451740899999972,-0.01693859660043157,EOS/BTC,0 days 02:14:00.000000000
1,2019-05-02 13:54:00-04:00,False,2019-05-02 12:58:00-04:00,7.823149584548226,0.0097744050472401,EOS/BTC,0 days 00:56:00.000000000
2,2019-05-02 18:57:00-04:00,True,2019-05-02 13:54:00-04:00,-8.278348084548009,-0.0102641041883536,EOS/BTC,0 days 05:03:00.000000000
3,2019-05-03 07:35:00-04:00,False,2019-05-03 06:38:00-04:00,-4.595623900000074,-0.00563134857743073,EOS/BTC,0 days 00:57:00.000000000
4,2019-05-03 15:19:00-04:00,False,2019-05-03 14:12:00-04:00,-26.906554400000076,-0.03141614153471823,EOS/BTC,0 days 01:07:00.000000000
5,2019-05-04 01:33:00-04:00,False,2019-05-04 01:16:00-04:00,2.8548449999999077,0.003337165626798166,EOS/BTC,0 days 00:17:00.000000000
6,2019-05-04 05:57:00-04:00,False,2019-05-04 05:17:00-04:00,-2.551563999999953,-0.00297192696075455,EOS/BTC,0 days 00:40:00.000000000
7,2019-05-04 08:20:00-04:00,True,2019-05-04 05:57:00-04:00,-3.983694999999905,-0.004626248624177797,EOS/BTC,0 days 02:23:00.000000000
8,2019-05-04 09:56:00-04:00,True,2019-05-04 09:08:00-04:00,-5.645769299999957,-0.006585656492342403,EOS/BTC,0 days 00:48:00.000000000
9,2019-05-04 19:21:00-04:00,True,2019-05-04 18:21:00-04:00,-7.585335000000055,-0.008924087129451693,EOS/BTC,0 days 01:00:00.000000000
10,2019-05-01 05:34:00-04:00,True,2019-05-01 03:20:00-04:00,1.3611478400001293,0.0017218383203102786,XRP/BTC,0 days 02:14:00.000000000
11,2019-05-02 13:54:00-04:00,True,2019-05-02 12:58:00-04:00,-2.3837909143221476,-0.002981040581075572,XRP/BTC,0 days 00:56:00.000000000
12,2019-05-02 18:57:00-04:00,False,2019-05-02 13:54:00-04:00,2.8571446743217943,0.0035478509121932736,XRP/BTC,0 days 05:03:00.000000000
13,2019-05-03 07:35:00-04:00,True,2019-05-03 06:38:00-04:00,-0.26034660000006343,-0.00032067302343238293,XRP/BTC,0 days 00:57:00.000000000
14,2019-05-03 15:19:00-04:00,True,2019-05-03 14:12:00-04:00,16.620932899999193,0.019482083644615452,XRP/BTC,0 days 01:07:00.000000000
15,2019-05-04 01:33:00-04:00,True,2019-05-04 01:16:00-04:00,0.24336599999995379,0.0002850000918076304,XRP/BTC,0 days 00:17:00.000000000
16,2019-05-04 05:57:00-04:00,True,2019-05-04 05:17:00-04:00,8.533183954943576,0.009990415873625858,XRP/BTC,0 days 00:40:00.000000000
17,2019-05-04 08:20:00-04:00,False,2019-05-04 05:57:00-04:00,-2.6123138649442144,-0.0030357183310196524,XRP/BTC,0 days 02:23:00.000000000
18,2019-05-04 09:56:00-04:00,False,2019-05-04 09:08:00-04:00,9.644143560000728,0.011188429385727948,XRP/BTC,0 days 00:48:00.000000000
19,2019-05-04 19:21:00-04:00,False,2019-05-04 18:21:00-04:00,7.239482005000004,0.0084725938452184,XRP/BTC,0 days 01:00:00.000000000
