datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,returns,btc_returns,equity_curve,btc_equity_curve,drawdown
2019-06-01 05:14:00,0.5925925925925926,0.5925925925925926,5013.333333333333,8460.0,,1,0.0,0.0,0.0009624000000000001,0.0,0.0,0.0,0.5925925925925926,5013.333333333333,-0.00023635074450489846,0.0,1.0013019292223926,1.0013019292223926,0.0015386436264648307
2019-06-01 05:15:00,0.5925925925925926,0.5925925925925926,5013.0370370370365,8459.5,,1,0.0,0.0,0.0009624000000000001,0.0,0.0,0.0,0.5925925925925926,5013.0370370370365,-5.910165484634966e-05,0.0,1.0012427506213748,1.0012427506213748,0.0015978222274826148
2019-06-01 05:16:00,0.5925925925925926,0.5925925925925926,5011.259259259259,8456.5,,1,0.0,0.0,0.0009624000000000001,0.0,0.0,0.0,0.5925925925925926,5011.259259259259,-0.00035463088835030465,0.0,1.0008876790152677,1.0008876790152677,0.0019528938335897639
2019-06-01 05:17:00,0.5435101925925926,0.5925925925925926,5009.777777777777,8454.0,1,1,0.049051800000000007,414.68391720000005,0.0009618000000000001,0.049051800000000007,414.68391720000005,1.3,0.5925925925925926,5009.777777777777,-0.00029563058002723963,0.0,1.0005917860101783,1.0005917860101783,0.0022487868386791288
2019-06-01 05:18:00,0.5435101925925926,0.5925925925925926,5010.962962962963,8456.0,,1,0.049046700000000006,414.73889520000006,0.0009617000000000001,0.049046700000000006,414.73889520000006,1.3,0.5925925925925926,5010.962962962963,0.00023657440264956975,0.0,1.0008285004142496,1.0008285004142496,0.00201207243460777
2019-06-01 05:19:00,0.5435101925925926,0.5925925925925926,5014.222222222222,8461.5,,1,0.0490671,415.18126665,0.0009621,0.0490671,415.18126665,1.3,0.5925925925925926,5014.222222222222,0.0006504257332071717,0.0,1.0014794650254462,1.0014794650254462,0.0013611078234112561
2019-06-01 05:20:00,0.5435101925925926,0.5925925925925926,5013.925925925926,8461.0,,1,0.049046700000000006,414.98412870000004,0.0009617000000000001,0.049046700000000006,414.98412870000004,1.3,0.5925925925925926,5013.925925925926,-5.909117768698735e-05,0.0,1.0014202864244284,1.0014202864244284,0.0014202864244290403
2019-06-01 05:21:00,0.5435101925925926,0.5925925925925926,5018.666666666666,8469.0,,1,0.049031399999999996,415.24692659999994,0.0009614,0.049031399999999996,415.24692659999994,1.3,0.5925925925925926,5018.666666666666,0.0009455147145724929,0.0,1.002367144040714,1.002367144040714,0.0004734288081433835
2019-06-01 05:22:00,0.5435101925925926,0.5925925925925926,5018.37037037037,8468.5,,1,0.0489906,414.8768961,0.0009606,0.0489906,414.8768961,1.3,0.5925925925925926,5018.37037037037,-5.9038847561532215e-05,0.0,1.0023079654396962,1.0023079654396962,0.0005326074091611677
2019-06-01 05:23:00,0.5435101925925926,0.5925925925925926,5007.7037037037035,8450.5,,1,0.048965100000000004,413.77957755000006,0.0009601000000000001,0.048965100000000004,413.77957755000006,1.3,0.5925925925925926,5007.7037037037035,-0.002125524000708534,0.0,1.000177535803053,1.000177535803053,0.002663037045804506
2019-06-01 05:24:00,0.5435101925925926,0.5925925925925926,5006.222222222222,8448.0,,1,0.04894470000000001,413.4848256000001,0.0009597000000000002,0.04894470000000001,413.4848256000001,1.3,0.5925925925925926,5006.222222222222,-0.0002958404828117267,0.0,0.9998816427979635,0.9998816427979635,0.002958930050893871
2019-06-01 05:25:00,0.5435101925925926,0.5925925925925926,5009.185185185185,8453.0,,1,0.0488835,413.21222550000005,0.0009585,0.0488835,413.21222550000005,1.3,0.5925925925925926,5009.185185185185,0.0005918560606061884,0.0,1.0004734288081425,1.0004734288081425,0.002367144040714919
2019-06-01 05:26:00,0.5435101925925926,0.5925925925925926,5010.666666666666,8455.5,,1,0.0488784,413.2913112,0.0009584,0.0488784,413.2913112,1.3,0.5925925925925926,5010.666666666666,0.00029575298710504683,0.0,1.0007693218132316,1.0007693218132316,0.0020712510356257763
2019-06-01 05:27:00,0.5923885925925926,0.5923885925925926,5016.346602074074,8468.0,-1,1,0.0,0.0,0.0009571,0.0,0.0,2.6,0.5923885925925926,5016.346602074074,0.0011335688013720535,-0.0003442499999999349,1.0019037626938094,1.0019037626938094,0.0009368101550479846
2019-06-01 05:28:00,0.5923885925925926,0.5923885925925926,5013.977047703704,8464.0,,1,0.0,0.0,0.000956,0.0,0.0,2.6,0.5923885925925926,5013.977047703704,-0.0004723665564478896,0.0,1.0014304968635335,1.0014304968635335,0.0014100759853239442
2019-06-01 05:29:00,0.5923885925925926,0.5923885925925926,5004.795024518518,8448.5,,1,0.0,0.0,0.0009562000000000001,0.0,0.0,2.6,0.5923885925925926,5004.795024518518,-0.0018312854442343873,0.0,0.9995965917712148,0.9995965917712148,0.003243981077642566
2019-06-01 05:30:00,0.5923885925925926,0.5923885925925926,4996.7977785185185,8435.0,,1,0.0,0.0,0.0009551000000000001,0.0,0.0,2.6,0.5923885925925926,4996.7977785185185,-0.0015979167899626834,0.0,0.9979993195940341,0.9979993195940341,0.004841253254823319
2019-06-01 05:31:00,0.5923885925925926,0.5923885925925926,4997.390167111111,8436.0,,1,0.0,0.0,0.0009558,0.0,0.0,2.6,0.5923885925925926,4997.390167111111,0.00011855364552459946,0.0,0.9981176360516031,0.9981176360516031,0.004722936797254329
2019-06-01 05:32:00,0.5923885925925926,0.5923885925925926,4999.167332888889,8439.0,,1,0.0,0.0,0.0009557000000000001,0.0,0.0,2.6,0.5923885925925926,4999.167332888889,0.0003556187766715624,0.0,0.99847258542431,0.99847258542431,0.004367987424547359
2019-06-01 05:33:00,0.5923885925925926,0.5923885925925926,5002.721664444444,8445.0,,1,0.0,0.0,0.0009542999999999999,0.0,0.0,2.6,0.5923885925925926,5002.721664444444,0.0007109847138284664,0.0,0.9991824841697236,0.9991824841697236,0.003658088679133864
2019-06-01 05:34:00,0.5923885925925926,0.5923885925925926,5000.352110074074,8441.0,,1,0.0,0.0,0.0009550000000000001,0.0,0.0,2.6,0.5923885925925926,5000.352110074074,-0.000473653049141598,0.0,0.9987092183394477,0.9987092183394477,0.004131354509409713
2019-06-01 05:35:00,0.5923885925925926,0.5923885925925926,5000.944498666667,8442.0,,1,0.0,0.0,0.0009564,0.0,0.0,2.6,0.5923885925925926,5000.944498666667,0.00011846937566639681,0.0,0.9988275347970167,0.9988275347970167,0.004013038051840723
2019-06-01 05:36:00,0.5923885925925926,0.5923885925925926,4997.390167111111,8436.0,,1,0.0,0.0,0.0009568,0.0,0.0,2.6,0.5923885925925926,4997.390167111111,-0.000710732054015728,0.0,0.998117636051603,0.998117636051603,0.00472293679725444
2019-06-01 05:37:00,0.5923885925925926,0.5923885925925926,4998.574944296296,8438.0,,1,0.0,0.0,0.0009564,0.0,0.0,2.6,0.5923885925925926,4998.574944296296,0.00023707918444770826,0.0,0.998354268966741,0.998354268966741,0.00448630388211646
2019-06-01 05:38:00,0.5923885925925926,0.5923885925925926,4997.982555703704,8437.0,,1,0.0,0.0,0.0009566,0.0,0.0,2.6,0.5923885925925926,4997.982555703704,-0.00011851149561503682,0.0,0.9982359525091721,0.9982359525091721,0.004604620339685339
2019-06-01 05:39:00,0.5923885925925926,0.5923885925925926,4998.574944296296,8438.0,,1,0.0,0.0,0.0009570000000000001,0.0,0.0,2.6,0.5923885925925926,4998.574944296296,0.00011852554225422196,0.0,0.9983542689667408,0.9983542689667408,0.004486303882116571
2019-06-01 05:40:00,0.5923885925925926,0.5923885925925926,5006.275996,8451.0,,1,0.0,0.0,0.0009582000000000001,0.0,0.0,2.6,0.5923885925925926,5006.275996,0.0015406494429961448,0.0,0.9998923829151373,0.9998923829151373,0.0029481899337201467
2019-06-01 05:41:00,0.5923885925925926,0.5923885925925926,5011.607493333333,8460.0,,1,0.0,0.0,0.0009596,0.0,0.0,2.6,0.5923885925925926,5011.607493333333,0.0010649627263044081,0.0,1.0009572310332575,1.0009572310332575,0.0018833418155999038
2019-06-01 05:42:00,0.5923885925925926,0.5923885925925926,5015.754213481481,8467.0,,1,0.0,0.0,0.0009599999999999999,0.0,0.0,2.6,0.5923885925925926,5015.754213481481,0.0008274231678486732,0.0,1.00178544623624,1.00178544623624,0.0010551266126173076
2019-06-01 05:43:00,0.5923885925925926,0.5923885925925926,5015.458019185185,8466.5,,1,0.0,0.0,0.0009599,0.0,0.0,2.6,0.5923885925925926,5015.458019185185,-5.905279319717849e-05,0.0,1.0017262880074556,1.0017262880074556,0.001114284841401858
2019-06-01 05:44:00,0.5923885925925926,0.5923885925925926,5016.050407777778,8467.5,,1,0.0,0.0,0.0009591000000000001,0.0,0.0,2.6,0.5923885925925926,5016.050407777778,0.0001181125612710332,0.0,1.0018446044650247,1.0018446044650247,0.000995968383832757
2019-06-01 05:45:00,0.5923885925925926,0.5923885925925926,5018.123767851852,8471.0,,1,0.0,0.0,0.000959,0.0,0.0,2.6,0.5923885925925926,5018.123767851852,0.0004133451431944657,0.0,1.0022587120665158,1.0022587120665158,0.00058186078234157
2019-06-01 05:46:00,0.5923885925925926,0.5923885925925926,5016.346602074074,8468.0,,1,0.0,0.0,0.0009578,0.0,0.0,2.6,0.5923885925925926,5016.346602074074,-0.0003541494510682641,0.0,1.0019037626938092,1.0019037626938092,0.0009368101550482066
2019-06-01 05:47:00,0.5425829925925926,0.5923885925925926,5014.865630592592,8465.5,1,1,0.04982640000000001,421.80538920000004,0.0009582000000000001,0.04982640000000001,421.80538920000004,3.9000000000000004,0.5923885925925926,5014.865630592592,-0.00029522909778001427,0.0,1.0016079715498867,1.0016079715498867,0.001232601298970737
2019-06-01 05:48:00,0.5425829925925926,0.5923885925925926,5021.085710814815,8476.0,,1,0.0498108,422.19634080000003,0.0009579,0.0498108,422.19634080000003,3.9000000000000004,0.5923885925925926,5021.085710814815,0.0012403283917075125,0.0,1.0028502943543607,1.0028502943543607,0.0
2019-06-01 05:49:00,0.5425829925925926,0.5923885925925926,5024.64004237037,8482.0,,1,0.049816,422.539312,0.000958,0.049816,422.539312,3.9000000000000004,0.5923885925925926,5024.64004237037,0.0007078810759790777,0.0,1.0035601930997742,1.0035601930997742,0.0
2019-06-01 05:50:00,0.5425829925925926,0.5923885925925926,5034.118259851852,8498.0,,1,0.049842000000000004,423.557316,0.0009585,0.049842000000000004,423.557316,3.9000000000000004,0.5923885925925926,5034.118259851852,0.001886347559537871,0.0,1.0054532564208774,1.0054532564208774,0.0
2019-06-01 05:51:00,0.5425829925925926,0.5923885925925926,5041.523117259259,8510.5,,1,0.0498524,424.2688502,0.0009586999999999999,0.0498524,424.2688502,3.9000000000000004,0.5923885925925926,5041.523117259259,0.0014709343374912365,0.0,1.0069322121404891,1.0069322121404891,0.0
2019-06-01 05:52:00,0.5425829925925926,0.5923885925925926,5029.675345407407,8490.5,,1,0.0498004,422.8302962,0.0009577,0.0498004,422.8302962,3.9000000000000004,0.5923885925925926,5029.675345407407,-0.002350038188120629,0.0,1.0045658829891102,1.0045658829891102,0.0023663291513789098
2019-06-01 05:53:00,0.5425829925925926,0.5923885925925926,5024.64004237037,8482.0,,1,0.049738,421.87771599999996,0.0009565,0.049738,421.87771599999996,3.9000000000000004,0.5923885925925926,5024.64004237037,-0.0010011188975914687,0.0,1.0035601930997742,1.0035601930997742,0.0033720190407149353
2019-06-01 05:54:00,0.5425829925925926,0.5923885925925926,5034.710648444444,8499.0,,1,0.04972240000000001,422.59067760000005,0.0009562000000000001,0.04972240000000001,422.59067760000005,3.9000000000000004,0.5923885925925926,5034.710648444444,0.00200424428200896,0.0,1.0055715728784462,1.0055715728784462,0.0013606392620428842
2019-06-01 05:55:00,0.5425829925925926,0.5923885925925926,5045.0774488148145,8516.5,,1,0.04972240000000001,423.46081960000004,0.0009562000000000001,0.04972240000000001,423.46081960000004,3.9000000000000004,0.5923885925925926,5045.0774488148145,0.0020590657724439687,0.0,1.0076421108859028,1.0076421108859028,0.0
2019-06-01 05:56:00,0.5425829925925926,0.5923885925925926,5043.892671629629,8514.5,,1,0.049753599999999995,423.62702719999993,0.0009568,0.049753599999999995,423.62702719999993,3.9000000000000004,0.5923885925925926,5043.892671629629,-0.00023483825515180357,0.0,1.0074054779707649,1.0074054779707649,0.0002366329151379798
2019-06-01 05:57:00,0.5425829925925926,0.5923885925925926,5045.669837407408,8517.5,,1,0.0497744,423.953452,0.0009572000000000001,0.0497744,423.953452,3.9000000000000004,0.5923885925925926,5045.669837407408,0.0003523401256682046,0.0,1.007760427343472,1.007760427343472,0.0
2019-06-01 05:58:00,0.5425829925925926,0.5923885925925926,5044.188865925926,8515.0,,1,0.0497744,423.829016,0.0009572000000000001,0.0497744,423.829016,3.9000000000000004,0.5923885925925926,5044.188865925926,-0.0002935133548577218,0.0,1.0074646361995494,1.0074646361995494,0.00029579114392253025
2019-06-01 05:59:00,0.5425829925925926,0.5923885925925926,5042.115505851852,8511.5,,1,0.0497692,423.6105458,0.0009571,0.0497692,423.6105458,3.9000000000000004,0.5923885925925926,5042.115505851852,-0.00041103934233710504,0.0,1.007050528598058,1.007050528598058,0.0007098987454139394
2019-06-01 06:00:00,0.5923521925925925,0.5923521925925925,5040.32480677037,8509.0,-1,1,0.0,0.0,0.0009572000000000001,0.0,0.0,5.2,0.5923521925925925,5040.32480677037,-0.00035514836568173447,-6.144615283820709e-05,1.0066928762486675,1.0066928762486675,0.0010675510948043865
2019-06-01 06:01:00,0.5923521925925925,0.5923521925925925,5051.579498429629,8528.0,,1,0.0,0.0,0.0009573,0.0,0.0,5.2,0.5923521925925925,5051.579498429629,0.0022329298389940355,0.0,1.008940750810746,1.008940750810746,0.0
2019-06-01 06:02:00,0.5923521925925925,0.5923521925925925,5055.725963777777,8535.0,,1,0.0,0.0,0.0009577,0.0,0.0,5.2,0.5923521925925925,5055.725963777777,0.0008208255159474209,0.0,1.0097689151230906,1.0097689151230906,0.0
2019-06-01 06:03:00,0.5923521925925925,0.5923521925925925,5051.283322333333,8527.5,,1,0.0,0.0,0.0009574999999999999,0.0,0.0,5.2,0.5923521925925925,5051.283322333333,-0.0008787346221440506,0.0,1.0088815962170072,1.0088815962170072,0.0008873189060834008
2019-06-01 06:04:00,0.5923521925925925,0.5923521925925925,5058.68772474074,8540.0,,1,0.0,0.0,0.0009577,0.0,0.0,5.2,0.5923521925925925,5058.68772474074,0.0014658457930225577,0.0,1.0103604610604797,1.0103604610604797,0.0
2019-06-01 06:05:00,0.5923521925925925,0.5923521925925925,5053.356555007407,8531.0,,1,0.0,0.0,0.0009570000000000001,0.0,0.0,5.2,0.5923521925925925,5053.356555007407,-0.0010538641686181904,0.0,1.0092956783731795,1.0092956783731795,0.0010647826873002586
2019-06-01 06:06:00,0.5923521925925925,0.5923521925925925,5058.095372548148,8539.0,,1,0.0,0.0,0.0009586,0.0,0.0,5.2,0.5923521925925925,5058.095372548148,0.0009377564177703857,0.0,1.0102421518730018,1.0102421518730018,0.0001183091874779052
2019-06-01 06:07:00,0.5923521925925925,0.5923521925925925,5057.206844259259,8537.5,,1,0.0,0.0,0.0009599999999999999,0.0,0.0,5.2,0.5923521925925925,5057.206844259259,-0.00017566459772799803,0.0,1.0100646880917852,1.0100646880917852,0.00029577296869454095
2019-06-01 06:08:00,0.5923521925925925,0.5923521925925925,5051.579498429629,8528.0,,1,0.0,0.0,0.0009614,0.0,0.0,5.2,0.5923521925925925,5051.579498429629,-0.0011127379209371346,0.0,1.008940750810746,1.008940750810746,0.0014197102497337521
2019-06-01 06:09:00,0.5423593925925926,0.5923521925925925,5051.579498429629,8528.0,1,1,0.0500708,427.0037824,0.0009628999999999999,0.0500708,427.0037824,6.5,0.5923521925925925,5051.579498429629,0.0,0.0,1.008940750810746,1.008940750810746,0.0014197102497337521
2019-06-01 06:10:00,0.5423593925925926,0.5923521925925925,5058.095372548148,8539.0,,1,0.0500864,427.6877696,0.0009632,0.0500864,427.6877696,6.5,0.5923521925925925,5058.095372548148,0.001289868667917471,0.0,1.0102421518730018,1.0102421518730018,0.0001183091874779052
2019-06-01 06:11:00,0.5423593925925926,0.5923521925925925,5056.910668162963,8537.0,,1,0.050060400000000005,427.36563480000007,0.0009627,0.050060400000000005,427.36563480000007,6.5,0.5923521925925925,5056.910668162963,-0.0002342194636373307,0.0,1.0100055334980462,1.0100055334980462,0.00035492756243349355
2019-06-01 06:12:00,0.5423593925925926,0.5923521925925925,5053.060378911111,8530.5,,1,0.0500552,426.9958836,0.0009626,0.0500552,426.9958836,6.5,0.5923521925925925,5053.060378911111,-0.0007613915895513523,0.0,1.0092365237794405,1.0092365237794405,0.0011239372810392112
2019-06-01 06:13:00,0.5423593925925926,0.5923521925925925,5047.729209177777,8521.5,,1,0.0500188,426.2352042,0.0009619,0.0500188,426.2352042,6.5,0.5923521925925925,5047.729209177777,-0.0010550378055214082,0.0,1.0081717410921403,1.0081717410921403,0.00218871996833947
2019-06-01 06:14:00,0.5423593925925926,0.5923521925925925,5049.210089659258,8524.0,,1,0.0500344,426.4932256,0.0009622,0.0500344,426.4932256,6.5,0.5923521925925925,5049.210089659258,0.00029337557941677694,0.0,1.0084675140608348,1.0084675140608348,0.0018929469996449289
2019-06-01 06:15:00,0.5423593925925926,0.5923521925925925,5047.136856985185,8520.5,,1,0.0500396,426.36241179999996,0.0009622999999999999,0.0500396,426.36241179999996,6.5,0.5923521925925925,5047.136856985185,-0.00041060534960102313,0.0,1.0080534319046626,1.0080534319046626,0.002307029155817153
2019-06-01 06:16:00,0.5423593925925926,0.5923521925925925,5049.802441851852,8525.0,,1,0.0500032,426.27727999999996,0.0009616,0.0500032,426.27727999999996,6.5,0.5923521925925925,5049.802441851852,0.0005281380200692354,0.0,1.0085858232483127,1.0085858232483127,0.0017746378121670237
2019-06-01 06:17:00,0.5423593925925926,0.5923521925925925,5050.098617948148,8525.5,,1,0.0501176,427.27759879999996,0.0009638,0.0501176,427.27759879999996,6.5,0.5923521925925925,5050.098617948148,5.8651026392908534e-05,0.0,1.0086449778420516,1.0086449778420516,0.001715483218428071
2019-06-01 06:18:00,0.5423593925925926,0.5923521925925925,5052.468026718518,8529.5,,1,0.0501176,427.4780692,0.0009638,0.0501176,427.4780692,6.5,0.5923521925925925,5052.468026718518,0.0004691806932144438,0.0,1.0091182145919628,1.0091182145919628,0.0012422464685168944
2019-06-01 06:19:00,0.5423593925925926,0.5923521925925925,5055.725963777777,8535.0,,1,0.050205999999999994,428.50820999999996,0.0009654999999999999,0.050205999999999994,428.50820999999996,6.5,0.5923521925925925,5055.725963777777,0.0006448209156457718,0.0,1.0097689151230909,1.0097689151230909,0.0005915459373888599
2019-06-01 06:20:00,0.5423593925925926,0.5923521925925925,5058.095372548148,8539.0,,1,0.0502528,429.1086592,0.0009664,0.0502528,429.1086592,6.5,0.5923521925925925,5058.095372548148,0.0004686584651436565,0.0,1.0102421518730023,1.0102421518730023,0.00011830918747746111
2019-06-01 06:21:00,0.5423593925925926,0.5923521925925925,5057.206844259259,8537.5,,1,0.050226799999999995,428.81130499999995,0.0009658999999999999,0.050226799999999995,428.81130499999995,6.5,0.5923521925925925,5057.206844259259,-0.00017566459772799803,0.0,1.0100646880917856,1.0100646880917856,0.00029577296869409686
2019-06-01 06:22:00,0.5423593925925926,0.5923521925925925,5052.764202814814,8530.0,,1,0.0502216,428.390248,0.0009658,0.0502216,428.390248,6.5,0.5923521925925925,5052.764202814814,-0.0008784773060031004,0.0,1.009177369185702,1.009177369185702,0.0011830918747777197
2019-06-01 06:23:00,0.5423593925925926,0.5923521925925925,5052.764202814814,8530.0,,1,0.0502528,428.656384,0.0009664,0.0502528,428.656384,6.5,0.5923521925925925,5052.764202814814,0.0,0.0,1.009177369185702,1.009177369185702,0.0011830918747777197
2019-06-01 06:24:00,0.5423593925925926,0.5923521925925925,5051.283322333333,8527.5,,1,0.0502788,428.75246699999997,0.0009669,0.0502788,428.75246699999997,6.5,0.5923521925925925,5051.283322333333,-0.00029308323563881356,0.0,1.0088815962170077,1.0088815962170077,0.0014788648434720386
2019-06-01 06:25:00,0.5423593925925926,0.5923521925925925,5053.9489072,8532.0,,1,0.050268400000000005,428.8899888,0.0009667,0.050268400000000005,428.8899888,6.5,0.5923521925925925,5053.9489072,0.0005277044854881119,0.0,1.0094139875606578,1.0094139875606578,0.0009464734998219093
2019-06-01 06:26:00,0.5423593925925926,0.5923521925925925,5055.429787681481,8534.5,,1,0.050268400000000005,429.01565980000004,0.0009667,0.050268400000000005,429.01565980000004,6.5,0.5923521925925925,5055.429787681481,0.00029301453352070794,0.0,1.0097097605293521,1.0097097605293521,0.0006507005311275904
2019-06-01 06:27:00,0.5423593925925926,0.5923521925925925,5052.468026718518,8529.5,,1,0.0502372,428.49819740000004,0.0009661,0.0502372,428.49819740000004,6.5,0.5923521925925925,5052.468026718518,-0.0005858574023083207,0.0,1.009118214591963,1.009118214591963,0.0012422464685166723
2019-06-01 06:28:00,0.5423593925925926,0.5923521925925925,5050.9871462370365,8527.0,,1,0.050232000000000006,428.32826400000005,0.0009660000000000001,0.050232000000000006,428.32826400000005,6.5,0.5923521925925925,5050.9871462370365,-0.000293100416202563,0.0,1.0088224416232685,1.0088224416232685,0.0015380194372112133
2019-06-01 06:29:00,0.5423593925925926,0.5923521925925925,5049.802441851852,8525.0,,1,0.0502216,428.13914,0.0009658,0.0502216,428.13914,6.5,0.5923521925925925,5049.802441851852,-0.00023454907939479686,0.0,1.008585823248313,1.008585823248313,0.0017746378121668016
2019-06-01 06:30:00,0.5423593925925926,0.5923521925925925,5045.3598004074065,8517.5,,1,0.0500344,426.168002,0.0009622,0.0500344,426.168002,6.5,0.5923521925925925,5045.3598004074065,-0.0008797653958945162,0.0,1.0076985043422293,1.0076985043422293,0.0026619567182504245
2019-06-01 06:31:00,0.5423593925925926,0.5923521925925925,5043.878919925925,8515.0,,1,0.0500292,425.998638,0.0009621,0.0500292,425.998638,6.5,0.5923521925925925,5043.878919925925,-0.00029351335485761076,0.0,1.0074027313735348,1.0074027313735348,0.0029577296869449654
2019-06-01 06:32:00,0.5423593925925926,0.5923521925925925,5045.655976503703,8518.0,,1,0.050076,426.547368,0.0009630000000000001,0.050076,426.547368,6.5,0.5923521925925925,5045.655976503703,0.00035231943628888374,0.0,1.0077576589359682,1.0077576589359682,0.002602802124511472
2019-06-01 06:33:00,0.5423593925925926,0.5923521925925925,5043.582743829629,8514.5,,1,0.050013600000000005,425.84079720000005,0.0009618000000000001,0.050013600000000005,425.84079720000005,6.5,0.5923521925925925,5043.582743829629,-0.0004108945761914784,0.0,1.007343576779796,1.007343576779796,0.003016884280683696
2019-06-01 06:34:00,0.5423593925925926,0.5923521925925925,5043.878919925925,8515.0,,1,0.050076,426.39714000000004,0.0009630000000000001,0.050076,426.39714000000004,6.5,0.5923521925925925,5043.878919925925,5.872335427792308e-05,0.0,1.0074027313735348,1.0074027313735348,0.0029577296869449654
2019-06-01 06:35:00,0.5423593925925926,0.5923521925925925,5037.659221903703,8504.5,,1,0.0501592,426.5789164,0.0009646,0.0501592,426.5789164,6.5,0.5923521925925925,5037.659221903703,-0.001233118027011204,0.0,1.0061604849050176,1.0061604849050176,0.004199976155462082
2019-06-01 06:36:00,0.5423593925925926,0.5923521925925925,5032.031876074074,8495.0,,1,0.050169599999999995,426.190752,0.0009647999999999999,0.050169599999999995,426.190752,6.5,0.5923521925925925,5032.031876074074,-0.0011170556764065198,0.0,1.0050365476239786,1.0050365476239786,0.005323913436501071
