time,open,high,low,close,vol,id,timestamp
1559627640,0.01316,0.01316,0.013155,0.013155,98,"0","2019-06-04 05:54:00"
1559627700,0.013155,0.013155,0.013155,0.013155,6,"1","2019-06-04 05:55:00"
1559627760,0.013155,0.013155,0.01315,0.01315,32,"2","2019-06-04 05:56:00"
1559628060,0.01315,0.01315,0.013105,0.013105,140,"3","2019-06-04 06:01:00"
1559628120,0.013105,0.013105,0.01309,0.01309,121,"4","2019-06-04 06:02:00"
1559628180,0.01309,0.01313,0.01309,0.01313,85,"5","2019-06-04 06:03:00"
1559628360,0.01313,0.013135,0.01313,0.013135,30,"6","2019-06-04 06:06:00"
1559628420,0.013135,0.01314,0.013135,0.01314,17,"7","2019-06-04 06:07:00"
1559628480,0.01314,0.01314,0.013,0.013005,1588,"8","2019-06-04 06:08:00"
1559628540,0.013005,0.01302,0.013005,0.01302,71,"9","2019-06-04 06:09:00"
1559628600,0.01302,0.01302,0.01302,0.01302,21,"10","2019-06-04 06:10:00"
1559628660,0.01302,0.013025,0.01302,0.013025,8,"11","2019-06-04 06:11:00"
1559628720,0.013025,0.01304,0.013025,0.01304,54,"12","2019-06-04 06:12:00"
1559628780,0.01304,0.01304,0.013035,0.01304,58,"13","2019-06-04 06:13:00"
1559628840,0.01304,0.01305,0.01304,0.01305,365,"14","2019-06-04 06:14:00"
1559628900,0.01305,0.01305,0.013045,0.01305,74,"15","2019-06-04 06:15:00"
1559628960,0.01305,0.01305,0.013045,0.013045,35,"16","2019-06-04 06:16:00"
1559629020,0.013045,0.01305,0.013045,0.01305,14,"17","2019-06-04 06:17:00"
1559629080,0.01305,0.01305,0.013045,0.01305,37,"18","2019-06-04 06:18:00"
1559629140,0.01305,0.013055,0.01305,0.013055,2,"19","2019-06-04 06:19:00"
1559629200,0.013055,0.01306,0.013055,0.01306,17,"20","2019-06-04 06:20:00"
1559629260,0.01306,0.01307,0.01306,0.013065,336,"21","2019-06-04 06:21:00"
1559629320,0.013065,0.013065,0.013065,0.013065,13,"22","2019-06-04 06:22:00"
1559629380,0.013065,0.01307,0.013065,0.013065,98,"23","2019-06-04 06:23:00"
1559629440,0.013065,0.01307,0.013065,0.01307,302,"24","2019-06-04 06:24:00"
1559629500,0.01307,0.013095,0.01307,0.013095,87,"25","2019-06-04 06:25:00"
1559629620,0.013095,0.013095,0.013095,0.013095,26,"26","2019-06-04 06:27:00"
1559629680,0.013095,0.013095,0.01309,0.01309,192,"27","2019-06-04 06:28:00"
1559629740,0.01309,0.0131,0.01309,0.0131,11,"28","2019-06-04 06:29:00"
1559629800,0.0131,0.0131,0.013095,0.013095,2,"29","2019-06-04 06:30:00"
1559629860,0.013095,0.013095,0.013095,0.013095,5,"30","2019-06-04 06:31:00"
1559629920,0.013095,0.013095,0.013095,0.013095,46,"31","2019-06-04 06:32:00"
1559629980,0.013095,0.013095,0.013095,0.013095,15,"32","2019-06-04 06:33:00"
1559630040,0.013095,0.013095,0.013095,0.013095,69,"33","2019-06-04 06:34:00"
1559630100,0.013095,0.013095,0.013055,0.013055,98,"34","2019-06-04 06:35:00"
1559630160,0.013055,0.01308,0.013055,0.01308,67,"35","2019-06-04 06:36:00"
1559630220,0.01308,0.013085,0.01308,0.013085,57,"36","2019-06-04 06:37:00"
1559630280,0.013085,0.013085,0.01308,0.01308,101,"37","2019-06-04 06:38:00"
1559630340,0.01308,0.01309,0.01308,0.013085,133,"38","2019-06-04 06:39:00"
1559630400,0.013085,0.0131,0.013085,0.0131,11,"39","2019-06-04 06:40:00"
1559630460,0.0131,0.0131,0.013095,0.013095,433,"40","2019-06-04 06:41:00"
1559630520,0.013095,0.0131,0.013095,0.0131,5,"41","2019-06-04 06:42:00"
1559630580,0.0131,0.0131,0.01307,0.01307,785,"42","2019-06-04 06:43:00"
1559630640,0.01307,0.013075,0.01307,0.013075,5,"43","2019-06-04 06:44:00"
1559630700,0.013075,0.013075,0.013075,0.013075,45,"44","2019-06-04 06:45:00"
1559630880,0.013075,0.01308,0.013075,0.01308,50,"45","2019-06-04 06:48:00"
1559630940,0.01308,0.01308,0.013075,0.013075,8,"46","2019-06-04 06:49:00"
1559631000,0.013075,0.01308,0.013075,0.01308,25,"47","2019-06-04 06:50:00"
1559631120,0.01308,0.01308,0.01308,0.01308,5,"48","2019-06-04 06:52:00"
1559631240,0.01308,0.01308,0.01308,0.01308,1,"49","2019-06-04 06:54:00"
1559631300,0.01308,0.01308,0.01308,0.01308,10,"50","2019-06-04 06:55:00"
1559631420,0.01308,0.01308,0.01308,0.01308,30,"51","2019-06-04 06:57:00"
1559631600,0.01308,0.01308,0.01308,0.01308,10,"52","2019-06-04 07:00:00"
1559631660,0.01308,0.01308,0.01308,0.01308,45,"53","2019-06-04 07:01:00"
1559631840,0.01308,0.01308,0.01308,0.01308,20,"54","2019-06-04 07:04:00"
1559631900,0.01308,0.01308,0.01308,0.01308,1,"55","2019-06-04 07:05:00"
1559632140,0.01308,0.01308,0.01308,0.01308,114,"56","2019-06-04 07:09:00"
1559632200,0.01308,0.01308,0.01308,0.01308,10,"57","2019-06-04 07:10:00"
1559632260,0.01308,0.01308,0.01305,0.01305,70,"58","2019-06-04 07:11:00"
1559632320,0.01305,0.01305,0.013035,0.013035,43,"59","2019-06-04 07:12:00"
1559632380,0.013035,0.01304,0.01302,0.01304,183,"60","2019-06-04 07:13:00"
1559632440,0.01304,0.01304,0.013035,0.013035,129,"61","2019-06-04 07:14:00"
1559632560,0.013035,0.013035,0.013035,0.013035,115,"62","2019-06-04 07:16:00"
1559632620,0.013035,0.01304,0.013035,0.01304,16,"63","2019-06-04 07:17:00"
1559632740,0.01304,0.01305,0.01304,0.01305,64,"64","2019-06-04 07:19:00"
1559632800,0.01305,0.01305,0.013045,0.013045,86,"65","2019-06-04 07:20:00"
1559632860,0.013045,0.01307,0.013045,0.01306,149,"66","2019-06-04 07:21:00"
1559632920,0.01306,0.013065,0.01306,0.013065,1,"67","2019-06-04 07:22:00"
1559633040,0.013065,0.01308,0.013065,0.01308,135,"68","2019-06-04 07:24:00"
1559633100,0.01308,0.01308,0.013075,0.013075,11,"69","2019-06-04 07:25:00"
1559633160,0.013075,0.013075,0.013075,0.013075,3,"70","2019-06-04 07:26:00"
1559633220,0.013075,0.013075,0.013075,0.013075,20,"71","2019-06-04 07:27:00"
1559633400,0.013075,0.013075,0.013075,0.013075,88,"72","2019-06-04 07:30:00"
1559633460,0.013075,0.01308,0.013075,0.01308,165,"73","2019-06-04 07:31:00"
1559633520,0.01308,0.01309,0.01308,0.01309,267,"74","2019-06-04 07:32:00"
1559633580,0.01309,0.013115,0.01309,0.013115,138,"75","2019-06-04 07:33:00"
1559633640,0.013115,0.013115,0.013115,0.013115,31,"76","2019-06-04 07:34:00"
1559633880,0.013115,0.01312,0.013115,0.01312,56,"77","2019-06-04 07:38:00"
1559633940,0.01312,0.01312,0.013115,0.013115,2,"78","2019-06-04 07:39:00"
1559634000,0.013115,0.013115,0.013115,0.013115,2,"79","2019-06-04 07:40:00"
1559634060,0.013115,0.01312,0.013115,0.01312,105,"80","2019-06-04 07:41:00"
1559634240,0.01312,0.01315,0.01312,0.01315,168,"81","2019-06-04 07:44:00"
1559634300,0.01315,0.013155,0.013145,0.013155,212,"82","2019-06-04 07:45:00"
1559634360,0.013155,0.013155,0.013155,0.013155,3,"83","2019-06-04 07:46:00"
1559634420,0.013155,0.013185,0.013155,0.013185,72,"84","2019-06-04 07:47:00"
1559634480,0.013185,0.013185,0.013185,0.013185,578,"85","2019-06-04 07:48:00"
1559634540,0.013185,0.013185,0.01318,0.01318,10,"86","2019-06-04 07:49:00"
1559634600,0.01318,0.01318,0.01318,0.01318,13,"87","2019-06-04 07:50:00"
1559634720,0.01318,0.01318,0.01318,0.01318,63,"88","2019-06-04 07:52:00"
1559634780,0.01318,0.01318,0.01318,0.01318,15,"89","2019-06-04 07:53:00"
1559634840,0.01318,0.01318,0.01318,0.01318,24,"90","2019-06-04 07:54:00"
1559634900,0.01318,0.01318,0.01318,0.01318,10,"91","2019-06-04 07:55:00"
1559634960,0.01318,0.01318,0.01318,0.01318,2,"92","2019-06-04 07:56:00"
1559635140,0.01318,0.01318,0.01318,0.01318,150,"93","2019-06-04 07:59:00"
1559635260,0.01318,0.013185,0.01318,0.013185,12,"94","2019-06-04 08:01:00"
1559635320,0.013185,0.013185,0.013185,0.013185,400,"95","2019-06-04 08:02:00"
1559635440,0.013185,0.013185,0.013185,0.013185,30,"96","2019-06-04 08:04:00"
1559635680,0.013185,0.01319,0.013185,0.01319,179,"97","2019-06-04 08:08:00"
1559635740,0.01319,0.0132,0.01319,0.0132,792,"98","2019-06-04 08:09:00"
1559635800,0.0132,0.01322,0.0132,0.01322,63,"99","2019-06-04 08:10:00"
1559635860,0.01322,0.01324,0.01322,0.01324,63,"100","2019-06-04 08:11:00"
1559635920,0.01324,0.01324,0.013235,0.013235,12,"101","2019-06-04 08:12:00"
1559636160,0.013235,0.013235,0.013235,0.013235,3,"102","2019-06-04 08:16:00"
1559636220,0.013235,0.013235,0.013235,0.013235,32,"103","2019-06-04 08:17:00"
1559636280,0.013235,0.013235,0.013225,0.013225,204,"104","2019-06-04 08:18:00"
1559636340,0.013225,0.01323,0.013225,0.01323,23,"105","2019-06-04 08:19:00"
1559636460,0.01323,0.01323,0.013225,0.013225,63,"106","2019-06-04 08:21:00"
1559636520,0.013225,0.01323,0.013225,0.01323,30,"107","2019-06-04 08:22:00"
1559636580,0.01323,0.01323,0.01323,0.01323,7,"108","2019-06-04 08:23:00"
1559636760,0.01323,0.01323,0.013225,0.013225,20,"109","2019-06-04 08:26:00"
1559636880,0.013225,0.01323,0.013225,0.01323,124,"110","2019-06-04 08:28:00"
1559636940,0.01323,0.01323,0.01323,0.01323,2,"111","2019-06-04 08:29:00"
1559637000,0.01323,0.01323,0.01323,0.01323,2,"112","2019-06-04 08:30:00"
1559637060,0.01323,0.01323,0.01323,0.01323,3,"113","2019-06-04 08:31:00"
1559637120,0.01323,0.01323,0.01323,0.01323,20,"114","2019-06-04 08:32:00"
1559637300,0.01323,0.01324,0.01323,0.01324,63,"115","2019-06-04 08:35:00"
1559637360,0.01324,0.01324,0.01324,0.01324,18,"116","2019-06-04 08:36:00"
1559637420,0.01324,0.01324,0.01324,0.01324,2,"117","2019-06-04 08:37:00"
1559637540,0.01324,0.01324,0.01324,0.01324,547,"118","2019-06-04 08:39:00"
1559637660,0.01324,0.013245,0.01324,0.013245,100,"119","2019-06-04 08:41:00"
1559637720,0.013245,0.013245,0.01324,0.013245,289,"120","2019-06-04 08:42:00"
1559637780,0.013245,0.013245,0.01324,0.01324,200,"121","2019-06-04 08:43:00"
1559637840,0.01324,0.01324,0.01324,0.01324,170,"122","2019-06-04 08:44:00"
1559637900,0.01324,0.01324,0.01324,0.01324,5,"123","2019-06-04 08:45:00"
1559637960,0.01324,0.01324,0.013235,0.013235,19,"124","2019-06-04 08:46:00"
1559638020,0.013235,0.013235,0.013235,0.013235,5,"125","2019-06-04 08:47:00"
1559638200,0.013235,0.01324,0.013235,0.01324,10,"126","2019-06-04 08:50:00"
1559638260,0.01324,0.01324,0.01324,0.01324,2,"127","2019-06-04 08:51:00"
1559638320,0.01324,0.01324,0.013235,0.013235,3,"128","2019-06-04 08:52:00"
1559638380,0.013235,0.013235,0.013235,0.013235,23,"129","2019-06-04 08:53:00"
1559638440,0.013235,0.013235,0.01323,0.01323,50,"130","2019-06-04 08:54:00"
1559638500,0.01323,0.01323,0.0132,0.0132,55,"131","2019-06-04 08:55:00"
1559638560,0.0132,0.0132,0.01319,0.01319,13,"132","2019-06-04 08:56:00"
1559638680,0.01319,0.01319,0.01317,0.01317,10,"133","2019-06-04 08:58:00"
