time,open,high,low,close,vol,id,timestamp
1559634180,0.00000425,0.00000426,0.00000425,0.00000425,7965,"91","2019-06-04 07:43:00"
1559634240,0.00000425,0.00000426,0.00000425,0.00000426,3973,"92","2019-06-04 07:44:00"
1559634360,0.00000426,0.00000426,0.00000426,0.00000426,3000,"93","2019-06-04 07:46:00"
1559634420,0.00000426,0.00000426,0.00000426,0.00000426,9000,"94","2019-06-04 07:47:00"
1559634480,0.00000426,0.00000426,0.00000426,0.00000426,18971,"95","2019-06-04 07:48:00"
1559634540,0.00000426,0.00000426,0.00000426,0.00000426,8972,"96","2019-06-04 07:49:00"
1559634660,0.00000426,0.00000426,0.00000425,0.00000425,452002,"97","2019-06-04 07:51:00"
1559634720,0.00000425,0.00000426,0.00000425,0.00000426,33777,"98","2019-06-04 07:52:00"
1559634780,0.00000426,0.00000426,0.00000425,0.00000426,202000,"99","2019-06-04 07:53:00"
1559634840,0.00000426,0.00000426,0.00000426,0.00000426,1000,"100","2019-06-04 07:54:00"
1559634900,0.00000426,0.00000426,0.00000425,0.00000425,30001,"101","2019-06-04 07:55:00"
1559634960,0.00000425,0.00000426,0.00000425,0.00000426,2970,"102","2019-06-04 07:56:00"
1559635200,0.00000426,0.00000426,0.00000426,0.00000426,13860,"103","2019-06-04 08:00:00"
1559635260,0.00000426,0.00000426,0.00000426,0.00000426,93000,"104","2019-06-04 08:01:00"
1559635320,0.00000426,0.00000427,0.00000426,0.00000426,1324569,"105","2019-06-04 08:02:00"
1559635380,0.00000426,0.00000427,0.00000426,0.00000427,50000,"106","2019-06-04 08:03:00"
1559635440,0.00000427,0.00000428,0.00000427,0.00000428,221404,"107","2019-06-04 08:04:00"
1559635500,0.00000428,0.00000428,0.00000428,0.00000428,221100,"108","2019-06-04 08:05:00"
1559635560,0.00000428,0.00000428,0.00000428,0.00000428,20000,"109","2019-06-04 08:06:00"
1559635620,0.00000428,0.00000428,0.00000427,0.00000427,55001,"110","2019-06-04 08:07:00"
1559635680,0.00000427,0.00000428,0.00000427,0.00000428,6003,"111","2019-06-04 08:08:00"
1559635740,0.00000428,0.00000428,0.00000428,0.00000428,1200,"112","2019-06-04 08:09:00"
1559635860,0.00000428,0.00000428,0.00000427,0.00000427,5600,"113","2019-06-04 08:11:00"
1559635980,0.00000427,0.00000428,0.00000427,0.00000428,105000,"114","2019-06-04 08:13:00"
1559636040,0.00000428,0.00000428,0.00000428,0.00000428,16100,"115","2019-06-04 08:14:00"
1559636100,0.00000428,0.00000428,0.00000428,0.00000428,50000,"116","2019-06-04 08:15:00"
1559636160,0.00000428,0.00000428,0.00000427,0.00000427,569839,"117","2019-06-04 08:16:00"
1559636220,0.00000427,0.00000427,0.00000427,0.00000427,1037676,"118","2019-06-04 08:17:00"
1559636280,0.00000427,0.00000427,0.00000426,0.00000426,890725,"119","2019-06-04 08:18:00"
1559636340,0.00000426,0.00000426,0.00000426,0.00000426,7500,"120","2019-06-04 08:19:00"
1559636460,0.00000426,0.00000427,0.00000426,0.00000427,73420,"121","2019-06-04 08:21:00"
1559636580,0.00000427,0.00000427,0.00000426,0.00000426,2000,"122","2019-06-04 08:23:00"
1559636640,0.00000426,0.00000427,0.00000426,0.00000427,23993,"123","2019-06-04 08:24:00"
1559636760,0.00000427,0.00000427,0.00000427,0.00000427,11,"124","2019-06-04 08:26:00"
1559636940,0.00000427,0.00000427,0.00000427,0.00000427,50000,"125","2019-06-04 08:29:00"
1559637000,0.00000427,0.00000427,0.00000427,0.00000427,100001,"126","2019-06-04 08:30:00"
1559637060,0.00000427,0.00000427,0.00000426,0.00000426,103001,"127","2019-06-04 08:31:00"
1559637120,0.00000426,0.00000427,0.00000426,0.00000427,80176,"128","2019-06-04 08:32:00"
1559637180,0.00000427,0.00000427,0.00000427,0.00000427,106300,"129","2019-06-04 08:33:00"
1559637240,0.00000427,0.00000427,0.00000427,0.00000427,50000,"130","2019-06-04 08:34:00"
1559637360,0.00000427,0.00000427,0.00000426,0.00000426,4000,"131","2019-06-04 08:36:00"
1559637540,0.00000426,0.00000427,0.00000426,0.00000427,12000,"132","2019-06-04 08:39:00"
1559637660,0.00000427,0.00000427,0.00000427,0.00000427,50000,"133","2019-06-04 08:41:00"
1559637720,0.00000427,0.00000427,0.00000426,0.00000427,800290,"134","2019-06-04 08:42:00"
1559637780,0.00000427,0.00000427,0.00000426,0.00000427,1433644,"135","2019-06-04 08:43:00"
1559637840,0.00000427,0.00000427,0.00000427,0.00000427,7000,"136","2019-06-04 08:44:00"
1559637900,0.00000427,0.00000427,0.00000427,0.00000427,29165,"137","2019-06-04 08:45:00"
1559637960,0.00000427,0.00000427,0.00000427,0.00000427,5895,"138","2019-06-04 08:46:00"
1559638020,0.00000427,0.00000427,0.00000427,0.00000427,191788,"139","2019-06-04 08:47:00"
1559638080,0.00000427,0.00000427,0.00000427,0.00000427,33535,"140","2019-06-04 08:48:00"
1559638140,0.00000427,0.00000427,0.00000427,0.00000427,14744,"141","2019-06-04 08:49:00"
1559638200,0.00000427,0.00000427,0.00000427,0.00000427,2949,"142","2019-06-04 08:50:00"
1559638260,0.00000427,0.00000427,0.00000427,0.00000427,50000,"143","2019-06-04 08:51:00"
1559638320,0.00000427,0.00000427,0.00000427,0.00000427,14716,"144","2019-06-04 08:52:00"
1559638440,0.00000427,0.00000427,0.00000427,0.00000427,10000,"145","2019-06-04 08:54:00"
1559638500,0.00000427,0.00000427,0.00000427,0.00000427,5000,"146","2019-06-04 08:55:00"
1559638560,0.00000427,0.00000427,0.00000427,0.00000427,17613,"147","2019-06-04 08:56:00"
1559638620,0.00000427,0.00000427,0.00000427,0.00000427,17601,"148","2019-06-04 08:57:00"
1559638680,0.00000427,0.00000427,0.00000427,0.00000427,12500,"149","2019-06-04 08:58:00"
1559638740,0.00000427,0.00000427,0.00000427,0.00000427,59866,"150","2019-06-04 08:59:00"
1559638800,0.00000427,0.00000427,0.00000427,0.00000427,127000,"151","2019-06-04 09:00:00"
1559638860,0.00000427,0.00000427,0.00000427,0.00000427,5851,"152","2019-06-04 09:01:00"
1559638920,0.00000427,0.00000427,0.00000427,0.00000427,59134,"153","2019-06-04 09:02:00"
1559638980,0.00000427,0.00000428,0.00000427,0.00000428,100000,"154","2019-06-04 09:03:00"
1559639040,0.00000428,0.00000428,0.00000427,0.00000428,1841719,"155","2019-06-04 09:04:00"
1559639160,0.00000428,0.00000428,0.00000428,0.00000428,5000,"156","2019-06-04 09:06:00"
1559639220,0.00000428,0.00000428,0.00000428,0.00000428,6250,"157","2019-06-04 09:07:00"
1559639520,0.00000428,0.00000428,0.00000427,0.00000427,100,"158","2019-06-04 09:12:00"
1559639580,0.00000427,0.00000427,0.00000427,0.00000427,109522,"159","2019-06-04 09:13:00"
1559639640,0.00000427,0.00000428,0.00000427,0.00000428,60086,"160","2019-06-04 09:14:00"
1559639700,0.00000428,0.00000428,0.00000428,0.00000428,100570,"161","2019-06-04 09:15:00"
1559639760,0.00000428,0.00000428,0.00000427,0.00000428,81831,"162","2019-06-04 09:16:00"
1559639940,0.00000428,0.00000428,0.00000427,0.00000427,306000,"163","2019-06-04 09:19:00"
1559640000,0.00000427,0.00000428,0.00000427,0.00000427,105500,"164","2019-06-04 09:20:00"
1559640060,0.00000427,0.00000428,0.00000427,0.00000427,127400,"165","2019-06-04 09:21:00"
1559640120,0.00000427,0.00000428,0.00000427,0.00000428,41500,"166","2019-06-04 09:22:00"
1559640240,0.00000428,0.00000428,0.00000427,0.00000427,342500,"167","2019-06-04 09:24:00"
1559640300,0.00000427,0.00000427,0.00000426,0.00000426,105294,"168","2019-06-04 09:25:00"
1559640420,0.00000426,0.00000427,0.00000426,0.00000427,1500,"169","2019-06-04 09:27:00"
1559640540,0.00000427,0.00000427,0.00000426,0.00000427,2501,"170","2019-06-04 09:29:00"
1559640600,0.00000427,0.00000427,0.00000427,0.00000427,210000,"171","2019-06-04 09:30:00"
1559640660,0.00000427,0.00000427,0.00000426,0.00000427,42025,"172","2019-06-04 09:31:00"
1559640720,0.00000427,0.00000427,0.00000427,0.00000427,250000,"173","2019-06-04 09:32:00"
1559640780,0.00000427,0.00000427,0.00000427,0.00000427,40000,"174","2019-06-04 09:33:00"
1559641080,0.00000427,0.00000427,0.00000427,0.00000427,1300,"175","2019-06-04 09:38:00"
1559641200,0.00000427,0.00000427,0.00000427,0.00000427,50000,"176","2019-06-04 09:40:00"
1559641260,0.00000427,0.00000427,0.00000427,0.00000427,4000,"177","2019-06-04 09:41:00"
1559641500,0.00000427,0.00000427,0.00000427,0.00000427,12300,"178","2019-06-04 09:45:00"
1559641560,0.00000427,0.00000427,0.00000427,0.00000427,1200000,"179","2019-06-04 09:46:00"
1559641620,0.00000427,0.00000428,0.00000427,0.00000428,455000,"180","2019-06-04 09:47:00"
1559641800,0.00000428,0.00000428,0.00000428,0.00000428,945860,"181","2019-06-04 09:50:00"
1559641920,0.00000428,0.00000428,0.00000428,0.00000428,1000,"182","2019-06-04 09:52:00"
1559641980,0.00000428,0.00000428,0.00000428,0.00000428,1,"183","2019-06-04 09:53:00"
1559642160,0.00000428,0.00000428,0.00000428,0.00000428,362000,"184","2019-06-04 09:56:00"
1559642220,0.00000428,0.00000428,0.00000428,0.00000428,50000,"185","2019-06-04 09:57:00"
1559642280,0.00000428,0.00000428,0.00000427,0.00000427,1200,"186","2019-06-04 09:58:00"
1559642340,0.00000427,0.00000427,0.00000427,0.00000427,4000,"187","2019-06-04 09:59:00"
1559642460,0.00000427,0.00000428,0.00000427,0.00000428,522000,"188","2019-06-04 10:01:00"
1559642520,0.00000428,0.00000429,0.00000428,0.00000429,1638769,"189","2019-06-04 10:02:00"
1559642580,0.00000429,0.0000043,0.00000429,0.0000043,584939,"190","2019-06-04 10:03:00"
1559642640,0.0000043,0.0000043,0.0000043,0.0000043,312656,"191","2019-06-04 10:04:00"
1559642700,0.0000043,0.0000043,0.0000043,0.0000043,193000,"192","2019-06-04 10:05:00"
1559642760,0.0000043,0.0000043,0.0000043,0.0000043,313416,"193","2019-06-04 10:06:00"
1559642820,0.0000043,0.00000431,0.0000043,0.00000431,772107,"194","2019-06-04 10:07:00"
1559642880,0.00000431,0.00000431,0.0000043,0.0000043,167781,"195","2019-06-04 10:08:00"
1559642940,0.0000043,0.00000431,0.0000043,0.00000431,266000,"196","2019-06-04 10:09:00"
1559643000,0.00000431,0.00000431,0.0000043,0.0000043,49000,"197","2019-06-04 10:10:00"
1559643060,0.0000043,0.00000432,0.0000043,0.00000432,597117,"198","2019-06-04 10:11:00"
1559643120,0.00000432,0.00000434,0.00000431,0.00000433,2793476,"199","2019-06-04 10:12:00"
1559643180,0.00000433,0.00000433,0.00000433,0.00000433,223720,"200","2019-06-04 10:13:00"
1559643240,0.00000433,0.00000433,0.00000432,0.00000432,107951,"201","2019-06-04 10:14:00"
1559643300,0.00000432,0.00000433,0.00000432,0.00000433,290,"202","2019-06-04 10:15:00"
1559643360,0.00000433,0.00000433,0.00000433,0.00000433,1025946,"203","2019-06-04 10:16:00"
1559643420,0.00000433,0.00000434,0.00000433,0.00000434,2661999,"204","2019-06-04 10:17:00"
1559643480,0.00000434,0.00000434,0.00000433,0.00000434,105500,"205","2019-06-04 10:18:00"
1559643540,0.00000434,0.00000434,0.00000433,0.00000433,457015,"206","2019-06-04 10:19:00"
1559643600,0.00000433,0.00000435,0.00000433,0.00000435,3307900,"207","2019-06-04 10:20:00"
1559643660,0.00000435,0.00000435,0.00000433,0.00000434,2298370,"208","2019-06-04 10:21:00"
1559643720,0.00000434,0.00000434,0.00000433,0.00000433,172819,"209","2019-06-04 10:22:00"
1559643780,0.00000433,0.00000433,0.00000433,0.00000433,160915,"210","2019-06-04 10:23:00"
1559643840,0.00000433,0.00000433,0.00000433,0.00000433,35444,"211","2019-06-04 10:24:00"
1559643900,0.00000433,0.00000433,0.00000433,0.00000433,1573,"212","2019-06-04 10:25:00"
1559643960,0.00000433,0.00000433,0.00000432,0.00000432,574377,"213","2019-06-04 10:26:00"
1559644080,0.00000432,0.00000432,0.00000432,0.00000432,247600,"214","2019-06-04 10:28:00"
1559644140,0.00000432,0.00000432,0.00000431,0.00000431,78751,"215","2019-06-04 10:29:00"
1559644200,0.00000431,0.00000432,0.0000043,0.00000431,432024,"216","2019-06-04 10:30:00"
1559644260,0.00000431,0.00000431,0.0000043,0.0000043,235000,"217","2019-06-04 10:31:00"
1559644320,0.0000043,0.00000432,0.0000043,0.00000432,534763,"218","2019-06-04 10:32:00"
1559644380,0.00000432,0.00000433,0.00000432,0.00000433,304001,"219","2019-06-04 10:33:00"
1559644440,0.00000433,0.00000433,0.00000432,0.00000433,26779,"220","2019-06-04 10:34:00"
1559644500,0.00000433,0.00000433,0.00000432,0.00000432,70230,"221","2019-06-04 10:35:00"
1559644560,0.00000432,0.00000432,0.00000432,0.00000432,150000,"222","2019-06-04 10:36:00"
1559644620,0.00000432,0.00000432,0.00000432,0.00000432,8000,"223","2019-06-04 10:37:00"
1559644680,0.00000432,0.00000432,0.00000432,0.00000432,51600,"224","2019-06-04 10:38:00"
1559644740,0.00000432,0.00000432,0.00000432,0.00000432,60000,"225","2019-06-04 10:39:00"
1559644800,0.00000432,0.00000433,0.00000432,0.00000432,68000,"226","2019-06-04 10:40:00"
1559644860,0.00000432,0.00000433,0.00000432,0.00000433,72,"227","2019-06-04 10:41:00"
1559644920,0.00000433,0.00000433,0.00000433,0.00000433,2011,"228","2019-06-04 10:42:00"
1559644980,0.00000433,0.00000433,0.00000433,0.00000433,89000,"229","2019-06-04 10:43:00"
1559645040,0.00000433,0.00000433,0.00000433,0.00000433,219013,"230","2019-06-04 10:44:00"
1559645100,0.00000433,0.00000434,0.00000433,0.00000433,111000,"231","2019-06-04 10:45:00"
1559645160,0.00000433,0.00000433,0.00000433,0.00000433,2000,"232","2019-06-04 10:46:00"
1559645280,0.00000433,0.00000433,0.00000433,0.00000433,30000,"233","2019-06-04 10:48:00"
1559645340,0.00000433,0.00000433,0.00000433,0.00000433,419,"234","2019-06-04 10:49:00"
1559645400,0.00000433,0.00000434,0.00000433,0.00000434,8655,"235","2019-06-04 10:50:00"
1559645460,0.00000434,0.00000434,0.00000434,0.00000434,2885,"236","2019-06-04 10:51:00"
1559645520,0.00000434,0.00000436,0.00000434,0.00000435,2986725,"237","2019-06-04 10:52:00"
1559645580,0.00000435,0.00000437,0.00000435,0.00000437,2011866,"238","2019-06-04 10:53:00"
1559645640,0.00000437,0.00000438,0.00000436,0.00000438,1288489,"239","2019-06-04 10:54:00"
1559645700,0.00000438,0.0000044,0.00000437,0.00000439,3297821,"240","2019-06-04 10:55:00"
1559645760,0.00000439,0.00000445,0.00000439,0.00000445,4929659,"241","2019-06-04 10:56:00"
1559645820,0.00000445,0.00000449,0.00000444,0.00000449,6656831,"242","2019-06-04 10:57:00"
1559645880,0.00000449,0.00000452,0.00000448,0.00000451,2841618,"243","2019-06-04 10:58:00"
1559645940,0.00000451,0.00000452,0.00000444,0.00000444,6784217,"244","2019-06-04 10:59:00"
1559646000,0.00000444,0.00000449,0.00000444,0.00000448,3742820,"245","2019-06-04 11:00:00"
1559646060,0.00000448,0.00000451,0.00000448,0.0000045,3216545,"246","2019-06-04 11:01:00"
1559646120,0.0000045,0.00000451,0.00000448,0.00000448,1176809,"247","2019-06-04 11:02:00"
1559646180,0.00000448,0.00000449,0.00000444,0.00000445,6682386,"248","2019-06-04 11:03:00"
1559646240,0.00000445,0.00000448,0.00000445,0.00000448,657120,"249","2019-06-04 11:04:00"
1559646300,0.00000448,0.00000448,0.00000446,0.00000446,872336,"250","2019-06-04 11:05:00"
1559646360,0.00000446,0.00000446,0.00000444,0.00000444,1605052,"251","2019-06-04 11:06:00"
1559646420,0.00000444,0.00000445,0.00000444,0.00000445,1517081,"252","2019-06-04 11:07:00"
1559646480,0.00000445,0.00000446,0.00000445,0.00000445,747368,"253","2019-06-04 11:08:00"
1559646540,0.00000445,0.00000447,0.00000445,0.00000446,195404,"254","2019-06-04 11:09:00"
1559646600,0.00000446,0.00000447,0.00000446,0.00000447,203148,"255","2019-06-04 11:10:00"
1559646660,0.00000447,0.00000447,0.00000446,0.00000446,257593,"256","2019-06-04 11:11:00"
1559646720,0.00000446,0.00000447,0.00000446,0.00000447,56490,"257","2019-06-04 11:12:00"
1559646780,0.00000447,0.00000447,0.00000446,0.00000447,12257,"258","2019-06-04 11:13:00"
1559646840,0.00000447,0.00000448,0.00000446,0.00000448,3095968,"259","2019-06-04 11:14:00"
1559646900,0.00000448,0.0000045,0.00000447,0.00000448,1079442,"260","2019-06-04 11:15:00"
1559646960,0.00000448,0.00000448,0.00000447,0.00000447,9700,"261","2019-06-04 11:16:00"
1559647020,0.00000447,0.0000045,0.00000447,0.0000045,4375528,"262","2019-06-04 11:17:00"
1559647080,0.0000045,0.0000045,0.00000449,0.00000449,142466,"263","2019-06-04 11:18:00"
1559647140,0.00000449,0.0000045,0.00000448,0.00000448,3497249,"264","2019-06-04 11:19:00"
1559647200,0.00000448,0.00000449,0.00000447,0.00000447,2246637,"265","2019-06-04 11:20:00"
1559647260,0.00000447,0.00000448,0.00000447,0.00000448,609831,"266","2019-06-04 11:21:00"
1559647320,0.00000448,0.00000448,0.00000444,0.00000444,2737805,"267","2019-06-04 11:22:00"
1559647380,0.00000444,0.00000444,0.00000444,0.00000444,1138130,"268","2019-06-04 11:23:00"
1559647440,0.00000444,0.00000445,0.00000444,0.00000444,408672,"269","2019-06-04 11:24:00"
1559647500,0.00000444,0.00000445,0.00000444,0.00000445,1606799,"270","2019-06-04 11:25:00"
1559647560,0.00000445,0.00000445,0.00000444,0.00000444,305905,"271","2019-06-04 11:26:00"
1559647620,0.00000444,0.00000445,0.00000444,0.00000445,290056,"272","2019-06-04 11:27:00"
1559647680,0.00000445,0.00000446,0.00000445,0.00000446,3286189,"273","2019-06-04 11:28:00"
1559647740,0.00000446,0.00000446,0.00000445,0.00000445,174250,"274","2019-06-04 11:29:00"
1559647800,0.00000445,0.00000446,0.00000445,0.00000445,544179,"275","2019-06-04 11:30:00"
1559647860,0.00000445,0.00000446,0.00000445,0.00000445,40688,"276","2019-06-04 11:31:00"
1559647920,0.00000445,0.00000445,0.00000444,0.00000444,2471029,"277","2019-06-04 11:32:00"
1559647980,0.00000444,0.00000444,0.00000444,0.00000444,200000,"278","2019-06-04 11:33:00"
1559648040,0.00000444,0.00000445,0.00000444,0.00000444,342000,"279","2019-06-04 11:34:00"
1559648100,0.00000444,0.00000445,0.00000444,0.00000445,30855,"280","2019-06-04 11:35:00"
1559648160,0.00000445,0.00000445,0.00000443,0.00000444,1795275,"281","2019-06-04 11:36:00"
1559648220,0.00000444,0.00000444,0.00000439,0.00000439,4610895,"282","2019-06-04 11:37:00"
1559648280,0.00000439,0.0000044,0.00000439,0.00000439,290924,"283","2019-06-04 11:38:00"
