time,timestamp,open,high,low,close,volume
2019-05-01 00:00:00,1556636400.0,5183.0,5185.0,5183.0,5185.0,15500.0
2019-05-01 00:01:00,1556636460.0,5185.0,5185.0,5184.5,5184.5,23163.0
2019-05-01 00:02:00,1556636520.0,5184.5,5184.5,5180.0,5180.0,46359.0
2019-05-01 00:03:00,1556636580.0,5180.0,5183.0,5180.0,5183.0,54502.0
2019-05-01 00:04:00,1556636640.0,5183.0,5183.0,5182.5,5183.0,8586.0
2019-05-01 00:05:00,1556636700.0,5183.0,5182.5,5180.0,5180.0,16300.0
2019-05-01 00:06:00,1556636760.0,5180.0,5179.5,5178.0,5178.0,212948.0
2019-05-01 00:07:00,1556636820.0,5178.0,5178.0,5175.0,5177.0,101054.0
2019-05-01 00:08:00,1556636880.0,5177.0,5177.0,5177.0,5177.0,3300.0
2019-05-01 00:09:00,1556636940.0,5177.0,5177.0,5177.0,5177.0,0.0
2019-05-01 00:10:00,1556637000.0,5177.0,5176.0,5176.0,5176.0,8000.0
2019-05-01 00:11:00,1556637060.0,5176.0,5176.0,5176.0,5176.0,5.0
2019-05-01 00:12:00,1556637120.0,5176.0,5176.0,5176.0,5176.0,2000.0
2019-05-01 00:13:00,1556637180.0,5176.0,5176.0,5176.0,5176.0,44289.0
2019-05-01 00:14:00,1556637240.0,5176.0,5175.5,5170.5,5170.5,70655.0
2019-05-01 00:15:00,1556637300.0,5170.5,5170.0,5169.0,5169.5,6821.0
2019-05-01 00:16:00,1556637360.0,5169.5,5169.5,5169.0,5169.0,7184.0
2019-05-01 00:17:00,1556637420.0,5169.0,5171.0,5169.5,5170.5,50829.0
2019-05-01 00:18:00,1556637480.0,5170.5,5171.5,5171.0,5171.5,8391.0
2019-05-01 00:19:00,1556637540.0,5171.5,5171.5,5171.5,5171.5,0.0
2019-05-01 00:20:00,1556637600.0,5171.5,5172.5,5172.0,5172.5,6198.0
2019-05-01 00:21:00,1556637660.0,5172.5,5172.5,5172.5,5172.5,50.0
2019-05-01 00:22:00,1556637720.0,5172.5,5172.0,5172.0,5172.0,79739.0
