time,timestamp,open,high,low,close,volume
2019-06-01 09:00:00,1559347200.0,5.061e-05,5.139e-05,5.004e-05,5.121e-05,0.0
2019-06-02 09:00:00,1559433600.0,5.121e-05,5.147e-05,4.953e-05,5.019e-05,0.0
2019-06-03 09:00:00,1559520000.0,5.019e-05,5.115e-05,5.015e-05,5.092e-05,0.0
2019-06-04 09:00:00,1559606400.0,5.092e-05,5.323e-05,5.075e-05,5.14e-05,0.0
2019-06-05 09:00:00,1559692800.0,5.14e-05,5.216e-05,5.063e-05,5.185e-05,0.0
2019-06-06 09:00:00,1559779200.0,5.185e-05,5.2e-05,5.079e-05,5.148e-05,0.0
2019-06-07 09:00:00,1559865600.0,5.148e-05,5.513e-05,5.12e-05,5.383e-05,0.0
2019-06-08 09:00:00,1559952000.0,5.383e-05,5.419e-05,5.243e-05,5.254e-05,0.0
2019-06-09 09:00:00,1560038400.0,5.254e-05,5.272e-05,5.15e-05,5.159e-05,0.0
2019-06-10 09:00:00,1560124800.0,5.159e-05,5.193e-05,4.833e-05,5.05e-05,0.0
2019-06-11 09:00:00,1560211200.0,5.05e-05,5.082e-05,4.976e-05,5.008e-05,0.0
2019-06-12 09:00:00,1560297600.0,5.008e-05,5.014e-05,4.928e-05,4.973e-05,0.0
2019-06-13 09:00:00,1560384000.0,4.973e-05,4.974e-05,4.88e-05,4.927e-05,0.0
2019-06-14 09:00:00,1560470400.0,4.927e-05,5.021e-05,4.833e-05,4.854e-05,0.0
2019-06-15 09:00:00,1560556800.0,4.854e-05,4.864e-05,4.622e-05,4.65e-05,0.0
2019-06-16 09:00:00,1560643200.0,4.65e-05,4.752e-05,4.633e-05,4.645e-05,0.0
2019-06-17 09:00:00,1560729600.0,4.645e-05,4.815e-05,4.517e-05,4.772e-05,0.0
2019-06-18 09:00:00,1560816000.0,4.772e-05,5.002e-05,4.586e-05,4.805e-05,0.0
2019-06-19 09:00:00,1560902400.0,4.805e-05,4.887e-05,4.674e-05,4.709e-05,0.0
2019-06-20 09:00:00,1560988800.0,4.709e-05,4.801e-05,4.652e-05,4.686e-05,0.0
2019-06-21 09:00:00,1561075200.0,4.686e-05,4.688e-05,4.41e-05,4.517e-05,0.0
2019-06-22 09:00:00,1561161600.0,4.517e-05,4.585e-05,4.351e-05,4.351e-05,0.0
2019-06-23 09:00:00,1561248000.0,4.351e-05,4.581e-05,4.13e-05,4.441e-05,0.0
2019-06-24 09:00:00,1561334400.0,4.441e-05,4.497e-05,4.286e-05,4.312e-05,0.0
2019-06-25 09:00:00,1561420800.0,4.312e-05,4.403e-05,4.222e-05,4.264e-05,0.0
