datetime,bitmex-ADA/BTC-fill,bitmex-ADA/BTC-leverage,bitmex-ADA/BTC-position-in-BTC,bitmex-ADA/BTC-position-in-USD,bitmex-ADA/BTC-price,bitmex-BCH/BTC-fill,bitmex-BCH/BTC-leverage,bitmex-BCH/BTC-position-in-BTC,bitmex-BCH/BTC-position-in-USD,bitmex-BCH/BTC-price,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-XRP/BTC-fill,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-position-in-BTC,bitmex-XRP/BTC-position-in-USD,bitmex-XRP/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,benchmark_equity,btc_benchmark_equity,returns,btc_returns,benchmark_returns,btc_benchmark_returns,equity_curve,btc_equity_curve,benchmark_equity_curve,btc_benchmark_equity_curve,drawdown,btc_drawdown
2019-05-01 17:10:00-04:00,,1,-0.15012816,-795.97950432,1.274e-05,,1,0.0,0.0,0.0502,0.49981167351314565,0.9588308035131456,5083.720920226699,5302.0,,1,-0.150138,-796.031676,0.000878,,1,-0.14998095,-795.1989969,5.649e-05,-0.45024711,-2387.21017722,0.00034114935,0.9588308035131456,5083.720920226699,5066.411849020545,0.9430403621274991,0.0,0.0,0.0,0.0,1.0173271238546353,1.0039917343586147,1.0132823698041025,0.9868917389664269,0.002757954060549128,0.00047714886033745074
2019-05-01 17:11:00-04:00,,1,-0.14977464000000001,-794.0302539600001,1.271e-05,,1,0.0,0.0,0.05013,0.49981167351314565,0.9588308035131456,5083.241504824941,5301.5,,1,-0.15010379999999998,-795.7752956999999,0.0008777999999999999,,1,-0.14987475,-794.560987125,5.645e-05,-0.44975318999999997,-2384.366536785,0.00034114935,0.9588308035131456,5083.241504824941,5065.934065934066,0.943129303027445,-9.430403621291106e-05,0.0,-9.430403621268901e-05,9.431293030259802e-05,1.017231185800707,1.0039917343586147,1.0131868131868067,0.9869848156182203,0.0028538921144773965,0.00047714886033745074
2019-05-01 17:12:00-04:00,,1,-0.14977464000000001,-793.805592,1.271e-05,MarketSell,1,-0.15020999999999998,-796.1129999999999,0.050069999999999996,0.34930888101314567,0.9587180110131457,5081.205458369672,5300.0,,1,-0.1500525,-795.2782500000001,0.0008775,,1,-0.14987475,-794.336175,5.645e-05,-0.59991189,-3179.533017,0.00045394185,0.9587180110131457,5081.205458369672,5064.500716674629,0.9433962264150944,-0.00040054096452768473,-0.00011763545725340663,-0.00028293879090834917,0.0002830188679245893,1.0168237430403988,1.0038736293318646,1.0129001433349194,0.9872641509433953,0.0032613348747856374,0.0005952538870874768
2019-05-01 17:13:00-04:00,,1,-0.1496568,-792.9565548,1.27e-05,,1,-0.14979,-793.662315,0.04993,0.34930888101314567,0.9587180110131457,5079.767381353153,5298.5,,1,-0.1500183,-794.8719625499999,0.0008773,,1,-0.14971545,-793.267311825,5.639e-05,-0.59918055,-3174.758144175,0.00045394185,0.9587180110131457,5079.767381353153,5063.067367415194,0.9436633009342267,-0.00028301886792436726,0.0,-0.00028301886792425623,0.00028309899028022834,1.0165359627357649,1.0038736293318646,1.0126134734830325,0.9875436444276672,0.003549115179419582,0.0005952538870874768
2019-05-01 17:14:00-04:00,,1,-0.14953896,-791.9583321599999,1.269e-05,,1,-0.14985,-793.6056000000001,0.04995,0.34930888101314567,0.9587180110131457,5077.370586325619,5296.0,,1,-0.1500525,-794.67804,0.0008775,,1,-0.149742,-793.0336319999999,5.6399999999999995e-05,-0.59918346,-3173.2756041599996,0.00045394185,0.9587180110131457,5077.370586325619,5060.6784519828,0.9441087613293051,-0.00047183165046726927,0.0,-0.00047183165046726927,0.000472054380664666,1.016056328894708,1.0038736293318646,1.0121356903965537,0.9880098187311168,0.004028749020476452,0.0005952538870874768
2019-05-01 17:15:00-04:00,,1,-0.14953896,-791.9583321599999,1.269e-05,,1,-0.14958,-792.1756799999999,0.04986,0.34930888101314567,0.9587180110131457,5077.370586325619,5296.0,,1,-0.149967,-794.2252319999999,0.000877,,1,-0.14971545,-792.8930232,5.639e-05,-0.59880141,-3171.2522673599997,0.00045394185,0.9587180110131457,5077.370586325619,5060.6784519828,0.9441087613293051,0.0,0.0,0.0,0.0,1.016056328894708,1.0038736293318646,1.0121356903965537,0.9880098187311168,0.004028749020476452,0.0005952538870874768
2019-05-01 17:16:00-04:00,,1,-0.14918544,-790.08609024,1.266e-05,,1,-0.14952,-791.8579199999999,0.049839999999999995,0.34930888101314567,0.9587180110131457,5077.370586325619,5296.0,,1,-0.1499157,-793.9535472000001,0.0008767000000000001,,1,-0.14955615,-792.0493704,5.633e-05,-0.59817729,-3167.94692784,0.00045394185,0.9587180110131457,5077.370586325619,5060.6784519828,0.9441087613293051,0.0,0.0,0.0,0.0,1.016056328894708,1.0038736293318646,1.0121356903965537,0.9880098187311168,0.004028749020476452,0.0005952538870874768
2019-05-01 17:17:00-04:00,,1,-0.14918544,-790.08609024,1.266e-05,,1,-0.14958,-792.1756799999999,0.04986,0.34930888101314567,0.9587180110131457,5077.370586325619,5296.0,,1,-0.1498986,-793.8629856,0.0008766,,1,-0.14947649999999998,-791.627544,5.629999999999999e-05,-0.5981405399999999,-3167.7522998399995,0.00045394185,0.9587180110131457,5077.370586325619,5060.6784519828,0.9441087613293051,0.0,0.0,0.0,0.0,1.016056328894708,1.0038736293318646,1.0121356903965537,0.9880098187311168,0.004028749020476452,0.0005952538870874768
2019-05-01 17:18:00-04:00,,1,-0.14918544,-790.08609024,1.266e-05,,1,-0.14949,-791.6990400000001,0.04983,0.34930888101314567,0.9587180110131457,5077.370586325619,5296.0,,1,-0.1499499,-794.1346704,0.0008769,,1,-0.14947649999999998,-791.627544,5.629999999999999e-05,-0.59810184,-3167.5473446399997,0.00045394185,0.9587180110131457,5077.370586325619,5060.6784519828,0.9441087613293051,0.0,0.0,0.0,0.0,1.016056328894708,1.0038736293318646,1.0121356903965537,0.9880098187311168,0.004028749020476452,0.0005952538870874768
2019-05-01 17:19:00-04:00,,1,-0.1490676,-789.4620096,1.265e-05,,1,-0.14939999999999998,-791.2223999999999,0.0498,0.34930888101314567,0.9587180110131457,5077.370586325619,5296.0,,1,-0.14993279999999998,-794.0441087999999,0.0008767999999999998,,1,-0.14950305,-791.7681527999999,5.631e-05,-0.5979034499999999,-3166.4966711999996,0.00045394185,0.9587180110131457,5077.370586325619,5060.6784519828,0.9441087613293051,0.0,0.0,0.0,0.0,1.016056328894708,1.0038736293318646,1.0121356903965537,0.9880098187311168,0.004028749020476452,0.0005952538870874768
