datetime,bitmex-ADA/BTC-fill,bitmex-ADA/BTC-leverage,bitmex-ADA/BTC-position-in-BTC,bitmex-ADA/BTC-position-in-USD,bitmex-ADA/BTC-price,bitmex-BCH/BTC-fill,bitmex-BCH/BTC-leverage,bitmex-BCH/BTC-position-in-BTC,bitmex-BCH/BTC-position-in-USD,bitmex-BCH/BTC-price,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-XRP/BTC-fill,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-position-in-BTC,bitmex-XRP/BTC-position-in-USD,bitmex-XRP/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,benchmark_equity,btc_benchmark_equity,returns,btc_returns,benchmark_returns,btc_benchmark_returns,equity_curve,btc_equity_curve,benchmark_equity_curve,btc_benchmark_equity_curve,drawdown,btc_drawdown
2019-05-01 01:15:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19155999999999998,-1001.3798999999999,0.047889999999999995,0.7634350428631458,0.9548750428631458,4991.609286567095,5227.5,,1,0.0,0.0,0.0008856,,1,0.0,0.0,5.832e-05,-0.19155999999999998,-1001.3798999999999,0.00014358,0.9548750428631458,4991.609286567095,4995.222169135212,0.9564801530368244,0.00019133263178061632,0.0,0.00019133263178039428,-0.00019129603060741296,0.9988942348713635,0.9998496573819999,0.9990444338270427,1.0009564801530368,0.000532425424861982,0.00015034261800006554
2019-05-01 01:16:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.19168,-1002.3905599999999,0.04792,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008855,,1,0.0,0.0,5.835e-05,-0.19168,-1002.3905599999999,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,0.0003825920612146039,0.0,0.0003825920612148259,-0.0003824457405104953,0.9992764038756183,0.9998496573819999,0.9994266602962257,1.000573668610766,0.00015025642060717548,0.00015034261800006554
2019-05-01 01:17:00-04:00,,1,0.0,0.0,1.271e-05,,1,-0.1916,-1001.9721999999999,0.0479,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008853999999999999,,1,0.0,0.0,5.836e-05,-0.1916,-1001.9721999999999,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,0.0,0.0,0.0,0.0,0.9992764038756183,0.9998496573819999,0.9994266602962257,1.000573668610766,0.00015025642060717548,0.00015034261800006554
2019-05-01 01:18:00-04:00,,1,0.0,0.0,1.273e-05,,1,-0.1916,-1001.8764,0.0479,0.7634350428631458,0.9548750428631458,4993.041599131389,5229.0,,1,0.0,0.0,0.0008853,,1,0.0,0.0,5.836e-05,-0.1916,-1001.8764,0.00014358,0.9548750428631458,4993.041599131389,4996.655518394648,0.9562057754828839,-9.561143512770709e-05,0.0,-9.561143512781811e-05,9.562057754819442e-05,0.9991808616245546,0.9998496573819999,0.9993311036789299,1.000669344042838,0.00024579867167096037,0.00015034261800006554
2019-05-01 01:19:00-04:00,,1,0.0,0.0,1.272e-05,,1,-0.19164,-1002.18138,0.04791,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008853999999999999,,1,0.0,0.0,5.839e-05,-0.19164,-1002.18138,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,9.562057754841646e-05,0.0,9.562057754841646e-05,-9.561143512759607e-05,0.9992764038756184,0.9998496573819999,0.9994266602962257,1.0005736686107658,0.00015025642060706446,0.00015034261800006554
2019-05-01 01:20:00-04:00,,1,0.0,0.0,1.272e-05,,1,-0.1916,-1001.8764,0.0479,0.7634350428631458,0.9548750428631458,4993.041599131389,5229.0,,1,0.0,0.0,0.0008853,,1,0.0,0.0,5.838e-05,-0.1916,-1001.8764,0.00014358,0.9548750428631458,4993.041599131389,4996.655518394648,0.9562057754828839,-9.561143512770709e-05,0.0,-9.561143512781811e-05,9.562057754819442e-05,0.9991808616245547,0.9998496573819999,0.9993311036789299,1.0006693440428378,0.00024579867167084934,0.00015034261800006554
2019-05-01 01:21:00-04:00,,1,0.0,0.0,1.272e-05,,1,-0.19164,-1002.18138,0.04791,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008853999999999999,,1,0.0,0.0,5.838e-05,-0.19164,-1002.18138,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,9.562057754841646e-05,0.0,9.562057754841646e-05,-9.561143512759607e-05,0.9992764038756186,0.9998496573819999,0.9994266602962257,1.0005736686107656,0.00015025642060695343,0.00015034261800006554
2019-05-01 01:22:00-04:00,,1,0.0,0.0,1.273e-05,,1,-0.19172,-1002.59974,0.04793,0.7634350428631458,0.9548750428631458,4993.519036652821,5229.5,,1,0.0,0.0,0.0008855,,1,0.0,0.0,5.839e-05,-0.19172,-1002.59974,0.00014358,0.9548750428631458,4993.519036652821,4997.133301481128,0.9561143512764126,0.0,0.0,0.0,0.0,0.9992764038756186,0.9998496573819999,0.9994266602962257,1.0005736686107656,0.00015025642060695343,0.00015034261800006554
2019-05-01 01:23:00-04:00,,1,0.0,0.0,1.273e-05,,1,-0.19168,-1002.58224,0.04792,0.7634350428631458,0.9548750428631458,4994.473911695684,5230.5,,1,0.0,0.0,0.0008861,,1,0.0,0.0,5.838e-05,-0.19168,-1002.58224,0.00014358,0.9548750428631458,4994.473911695684,4998.088867654085,0.9559315553006404,0.00019122287025519213,0.0,0.00019122287025519213,-0.00019118631106018746,0.9994674883777459,0.9998496573819999,0.9996177735308172,1.00038237262212,0.0,0.00015034261800006554
2019-05-01 01:24:00-04:00,,1,0.0,0.0,1.273e-05,,1,-0.19164,-1002.56466,0.04791,0.7634350428631458,0.9548750428631458,4995.428786738547,5231.5,,1,0.0,0.0,0.000886,,1,0.0,0.0,5.839e-05,-0.19164,-1002.56466,0.00014358,0.9548750428631458,4995.428786738547,4999.044433827043,0.9557488292076842,0.00019118631106018746,0.0,0.00019118631106018746,-0.00019114976584144738,0.9996585728798735,0.9998496573819999,0.9998088867654087,1.0001911497658413,0.0,0.00015034261800006554
2019-05-01 01:25:00-04:00,,1,0.0,0.0,1.274e-05,,1,-0.1916,-1002.5469999999999,0.0479,0.7634350428631458,0.9548750428631458,4996.38366178141,5232.5,,1,0.0,0.0,0.0008862,,1,0.0,0.0,5.8399999999999997e-05,-0.1916,-1002.5469999999999,0.00014358,0.9548750428631458,4996.38366178141,5000.0,0.9555661729574773,0.0001911497658415584,0.0,0.0001911497658415584,-0.0001911132345915334,0.9998496573820009,0.9998496573819999,1.0000000000000002,0.9999999999999998,0.0,0.00015034261800006554
2019-05-01 01:26:00-04:00,,1,0.0,0.0,1.273e-05,,1,-0.19155999999999998,-1002.2419199999999,0.047889999999999995,0.7634350428631458,0.9548750428631458,4995.906224259979,5232.0,,1,0.0,0.0,0.0008859,,1,0.0,0.0,5.839e-05,-0.19155999999999998,-1002.2419199999999,0.00014358,0.9548750428631458,4995.906224259979,4999.522216913521,0.9556574923547401,-9.555661729565568e-05,0.0,-9.55566172957667e-05,9.556574923563765e-05,0.9997541151309373,0.9998496573819999,0.9999044433827045,1.0000955657492354,9.554225106367387e-05,0.00015034261800006554
2019-05-01 01:27:00-04:00,,1,0.0,0.0,1.273e-05,,1,-0.19147999999999998,-1001.9191,0.047869999999999996,0.7634350428631458,0.9548750428631458,4996.38366178141,5232.5,,1,0.0,0.0,0.000886,,1,0.0,0.0,5.844e-05,-0.19147999999999998,-1001.9191,0.00014358,0.9548750428631458,4996.38366178141,5000.0,0.9555661729574773,9.556574923541561e-05,0.0,9.556574923541561e-05,-9.55566172957667e-05,0.9998496573820009,0.9998496573819999,1.0000000000000002,0.9999999999999999,0.0,0.00015034261800006554
2019-05-01 01:28:00-04:00,,1,0.0,0.0,1.277e-05,,1,-0.19152,-1002.31992,0.04788,0.7634350428631458,0.9548750428631458,4997.338536824273,5233.5,,1,0.0,0.0,0.000886,,1,0.0,0.0,5.846e-05,-0.19152,-1002.31992,0.00014358,0.9548750428631458,4997.338536824273,5000.955566172957,0.9553835865099838,0.0001911132345915334,0.0,0.0001911132345915334,-0.0001910767173018968,1.0000407418841284,0.9998496573819999,1.0001911132345918,0.999808923282698,0.0,0.00015034261800006554
2019-05-01 01:29:00-04:00,MarketBuy,1,0.15011388,786.14638956,1.278e-05,,1,-0.19155999999999998,-1003.1997199999998,0.047889999999999995,0.4632637631231458,0.9546500831231459,4999.502485315915,5237.0,,1,0.0,0.0,0.0008859,MarketBuy,1,0.14992424999999998,785.1532972499999,5.845e-05,0.10847813000000003,568.0999668100001,0.00036853973999999995,0.9546500831231459,4999.502485315915,5004.300047778308,0.9547450830628222,0.0004330201917872589,-0.00023559076308599103,0.0006687685105568608,-0.0006683215581440027,1.0004737797179741,0.9996141020382461,1.000860009555662,0.9991407294252435,0.0,0.00038589796175392266
2019-05-01 01:30:00-04:00,,1,0.15023134,786.68641191,1.279e-05,,1,-0.19155999999999998,-1003.1039399999999,0.047889999999999995,0.4632637631231458,0.9546500831231459,4999.025160274354,5236.5,,1,0.0,0.0,0.0008857999999999998,,1,0.14992424999999998,785.0783351249999,5.845e-05,0.10859558999999999,568.660807035,0.00036853973999999995,0.9546500831231459,4999.025160274354,5003.822264691829,0.9548362455838824,-9.547450830615922e-05,0.0,-9.547450830627024e-05,9.54836245583568e-05,1.0003782599757824,0.9996141020382461,1.0007644529383661,0.9992361310035328,9.551974219168535e-05,0.00038589796175392266
2019-05-01 01:31:00-04:00,,1,0.15023134,786.76152758,1.279e-05,,1,-0.19164,-1003.61868,0.04791,0.4632637631231458,0.9546500831231459,4999.502485315915,5237.0,,1,0.0,0.0,0.0008857999999999998,,1,0.14997555,785.4219553500001,5.847e-05,0.10856689,568.56480293,0.00036853973999999995,0.9546500831231459,4999.502485315915,5004.300047778308,0.9547450830628222,9.54836245583568e-05,0.0,9.54836245583568e-05,-9.547450830627024e-05,1.0004737797179744,0.9996141020382461,1.000860009555662,0.9991407294252433,0.0,0.00038589796175392266
2019-05-01 01:32:00-04:00,,1,0.15023134,786.76152758,1.279e-05,,1,-0.19108,-1000.68596,0.04777,0.4632637631231458,0.9546500831231459,4999.502485315915,5237.0,,1,0.0,0.0,0.0008857000000000001,,1,0.1499499,785.2876262999999,5.846e-05,0.10910124000000002,571.3631938799999,0.00036853973999999995,0.9546500831231459,4999.502485315915,5004.300047778308,0.9547450830628222,0.0,0.0,0.0,0.0,1.0004737797179744,0.9996141020382461,1.000860009555662,0.9991407294252433,0.0,0.00038589796175392266
2019-05-01 01:33:00-04:00,,1,0.15046626,787.9918036199999,1.281e-05,,1,-0.19147999999999998,-1002.7807599999999,0.047869999999999996,0.4632637631231458,0.9546500831231459,4999.502485315915,5237.0,,1,0.0,0.0,0.0008856,,1,0.14989860000000002,785.0189682000001,5.844e-05,0.10888486000000003,570.2300118200003,0.00036853973999999995,0.9546500831231459,4999.502485315915,5004.300047778308,0.9547450830628222,0.0,0.0,0.0,0.0,1.0004737797179744,0.9996141020382461,1.000860009555662,0.9991407294252433,0.0,0.00038589796175392266
2019-05-01 01:34:00-04:00,,1,0.15046626,787.9918036199999,1.281e-05,,1,-0.19152,-1002.99024,0.04788,0.4632637631231458,0.9546500831231459,4999.502485315915,5237.0,,1,0.0,0.0,0.0008857000000000001,,1,0.14989860000000002,785.0189682000001,5.844e-05,0.10884486000000002,570.0205318200002,0.00036853973999999995,0.9546500831231459,4999.502485315915,5004.300047778308,0.9547450830628222,0.0,0.0,0.0,0.0,1.0004737797179744,0.9996141020382461,1.000860009555662,0.9991407294252433,0.0,0.00038589796175392266
2019-05-01 01:35:00-04:00,,1,0.15046626,787.9918036199999,1.281e-05,,1,-0.19144,-1002.57128,0.04786,0.4632637631231458,0.9546500831231459,4999.502485315915,5237.0,,1,0.0,0.0,0.0008855,,1,0.1495908,783.4070196,5.832e-05,0.10861705999999999,568.8275432199999,0.00036853973999999995,0.9546500831231459,4999.502485315915,5004.300047778308,0.9547450830628222,0.0,0.0,0.0,0.0,1.0004737797179744,0.9996141020382461,1.000860009555662,0.9991407294252433,0.0,0.00038589796175392266
2019-05-01 01:36:00-04:00,,1,0.1503488,787.4518400000001,1.28e-05,,1,-0.19147999999999998,-1002.8765,0.047869999999999996,0.4632637631231458,0.9546500831231459,4999.979810357477,5237.5,,1,0.0,0.0,0.0008856,,1,0.14951385,783.078789375,5.829e-05,0.10838265000000002,567.654129375,0.00036853973999999995,0.9546500831231459,4999.979810357477,5004.777830864788,0.954653937947494,9.547450830638127e-05,0.0,9.547450830638127e-05,-9.546539379479135e-05,1.0005692994601663,0.9996141020382461,1.0009555661729577,0.9990453460620523,0.0,0.00038589796175392266
2019-05-01 01:37:00-04:00,,1,0.15046626,788.21750301,1.281e-05,,1,-0.19152,-1003.27752,0.04788,0.6126654777356458,0.9541018977356459,4998.062791288181,5238.5,,1,0.0,0.0,0.0008856,ClosePosition,1,0.0,0.0,5.823e-05,-0.041053740000000005,-215.06001699,0.00048067512749999994,0.9541018977356459,4998.062791288181,5005.733397037745,0.9544716999140975,-0.0003834053620226374,-0.0005742265120918244,0.00019093078758936066,-0.00019089433998276117,1.000185675825678,0.9990400971189949,1.001146679407549,0.998854633960103,0.00038362363448829484,0.0009599028810051147
2019-05-01 01:38:00-04:00,,1,0.1503488,787.5270144,1.28e-05,,1,-0.1916,-1003.6007999999999,0.0479,0.6126654777356458,0.9541018977356459,4997.585740339313,5238.0,,1,0.0,0.0,0.0008856,,1,0.0,0.0,5.818e-05,-0.04125119999999999,-216.07378559999995,0.00048067512749999994,0.9541018977356459,4997.585740339313,5005.255613951266,0.9545628102329133,-9.54471699914361e-05,0.0,-9.54471699914361e-05,9.545628102336501e-05,1.0000902109334544,0.9990400971189949,1.0010511227902532,0.9989499809087438,0.0004790885267118572,0.0009599028810051147
2019-05-01 01:39:00-04:00,,1,0.15046626,788.21750301,1.281e-05,,1,-0.1916,-1003.6966,0.0479,0.6126654777356458,0.9541018977356459,4998.062791288181,5238.5,,1,0.0,0.0,0.0008857000000000001,,1,0.0,0.0,5.816e-05,-0.04113374,-215.47909699000002,0.00048067512749999994,0.9541018977356459,4998.062791288181,5005.733397037745,0.9544716999140975,9.545628102336501e-05,0.0,9.545628102336501e-05,-9.54471699914361e-05,1.000185675825678,0.9990400971189949,1.001146679407549,0.998854633960103,0.00038362363448829484,0.0009599028810051147
2019-05-01 01:40:00-04:00,,1,0.15023134,786.9117589199999,1.279e-05,,1,-0.1916,-1003.6007999999999,0.0479,0.46250013813564583,0.9539893581356459,4996.996257914513,5238.0,,1,0.0,0.0,0.0008857000000000001,MarketSell,1,-0.1500786,-786.1117068,5.817e-05,-0.19144726,-1002.80074788,0.0005932147274999999,0.9539893581356459,4996.996257914513,5005.255613951266,0.9545628102329133,-0.0002133893506753859,-0.00011795343900589117,-9.54471699914361e-05,9.545628102336501e-05,0.9999722468537587,0.998922256903835,1.0010511227902532,0.9989499809087438,0.0005970526064075221,0.0010777430961650403
2019-05-01 01:41:00-04:00,,1,0.15023134,786.9117589199999,1.279e-05,,1,-0.1916,-1003.6007999999999,0.0479,0.46250013813564583,0.9539893581356459,4996.996257914513,5238.0,,1,0.0,0.0,0.0008857000000000001,,1,-0.1500012,-785.7062856,5.814e-05,-0.19136986,-1002.39532668,0.0005932147274999999,0.9539893581356459,4996.996257914513,5005.255613951266,0.9545628102329133,0.0,0.0,0.0,0.0,0.9999722468537587,0.998922256903835,1.0010511227902532,0.9989499809087438,0.0005970526064075221,0.0010777430961650403
2019-05-01 01:42:00-04:00,,1,0.15011388,786.29650344,1.278e-05,,1,-0.1916,-1003.6007999999999,0.0479,0.46250013813564583,0.9539893581356459,4996.996257914513,5238.0,,1,0.0,0.0,0.0008857000000000001,,1,-0.1499238,-785.3008644,5.811e-05,-0.19140991999999998,-1002.6051609599999,0.0005932147274999999,0.9539893581356459,4996.996257914513,5005.255613951266,0.9545628102329133,0.0,0.0,0.0,0.0,0.9999722468537587,0.998922256903835,1.0010511227902532,0.9989499809087438,0.0005970526064075221,0.0010777430961650403
2019-05-01 01:43:00-04:00,,1,0.15011388,786.29650344,1.278e-05,,1,-0.19164,-1003.81032,0.04791,0.46250013813564583,0.9539893581356459,4996.996257914513,5238.0,,1,0.0,0.0,0.0008856,,1,-0.149769,-784.4900220000001,5.805e-05,-0.19129512,-1002.0038385600001,0.0005932147274999999,0.9539893581356459,4996.996257914513,5005.255613951266,0.9545628102329133,0.0,0.0,0.0,0.0,0.9999722468537587,0.998922256903835,1.0010511227902532,0.9989499809087438,0.0005970526064075221,0.0010777430961650403
2019-05-01 01:44:00-04:00,,1,0.14999642,785.68124796,1.277e-05,ClosePosition,1,0.0,0.0,0.04792,0.6542838681356459,0.9539330881356459,4996.701515654513,5238.0,,1,0.0,0.0,0.0008857000000000001,,1,-0.149769,-784.4900220000001,5.805e-05,0.0002274199999999782,1.1912259599998833,0.0004494847274999999,0.9539330881356459,4996.701515654513,5005.255613951266,0.9545628102329133,-5.8983886476404734e-05,-5.8983886476404734e-05,0.0,0.0,0.9999132646042708,0.998863336586835,1.0010511227902532,0.9989499809087438,0.0006560348558954932,0.0011366634131649844
2019-05-01 01:45:00-04:00,,1,0.14999642,785.1562604899999,1.277e-05,,1,0.0,0.0,0.04797,0.6542838681356459,0.9539330881356459,4993.362749846038,5234.5,,1,0.0,0.0,0.0008857999999999998,,1,-0.1497948,-784.1008806,5.806e-05,0.0002016199999999857,1.0553798899999265,0.0004494847274999999,0.9539330881356459,4993.362749846038,5001.911132345916,0.9552010698251983,-0.000668193967163,0.0,-0.0006681939671628889,0.0006686407488776247,0.9992451285931759,0.998863336586835,1.000382226469183,0.9996179195720699,0.0013241708669903263,0.0011366634131649844
2019-05-01 01:46:00-04:00,,1,0.14999642,784.63127302,1.277e-05,,1,0.0,0.0,0.04797,0.6542838681356459,0.9539330881356459,4990.023984037563,5231.0,,1,0.0,0.0,0.0008861,,1,-0.14969159999999998,-783.0367595999999,5.802e-05,0.0003048200000000112,1.594513420000112,0.0004494847274999999,0.9539330881356459,4990.023984037563,4998.566650740564,0.9558401835213153,-0.0006686407488776247,0.0,-0.0006686407488777357,0.0006690881284650008,0.9985769925820811,0.998863336586835,0.9997133301481127,1.0002867520550565,0.0019923068780851594,0.0011366634131649844
