datetime,bitmex-BTC/USD,bitmex-BTC/USD-in-BTC,bitmex-BTC/USD-in-USD,bitmex-BTC/USD-leverage,bitmex-BTC/USD-price,bitmex-ETH/BTC,bitmex-ETH/BTC-in-BTC,bitmex-ETH/BTC-in-USD,bitmex-ETH/BTC-leverage,bitmex-ETH/BTC-price,bitmex-LTC/BTC,bitmex-LTC/BTC-in-BTC,bitmex-LTC/BTC-in-USD,bitmex-LTC/BTC-leverage,bitmex-LTC/BTC-price,bitmex-TRX/BTC,bitmex-TRX/BTC-in-BTC,bitmex-TRX/BTC-in-USD,bitmex-TRX/BTC-leverage,bitmex-TRX/BTC-price,bitmex-XRP/BTC,bitmex-XRP/BTC-in-BTC,bitmex-XRP/BTC-in-USD,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-price,total,total-USD,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-fill,bitmex-BTC-price,bitmex-BTC-value,commission,total-USD
2019-06-05 14:31:00,0,0.0,0.0,1,7840.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036874,0.02036874,,7840.0,159.6909216,0.0,159.6909216
2019-06-05 14:31:10,0,0.0,0.0,1,7840.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036874,0.02036874,0,7810.0,159.0798594,0.0,159.0798594
2019-06-05 14:31:20,0,0.0,0.0,1,7810.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036711,0.02036711,buy,7813.5,159.138413985,1.3,159.138413985
2019-06-05 14:31:30,0,0.0,0.0,1,7810.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036711,0.02036711,0,7813.5,159.138413985,1.3,159.138413985
2019-06-05 14:31:40,0,0.0,0.0,1,7810.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036711,0.02036711,0,7813.5,159.138413985,1.3,159.138413985
2019-06-05 14:31:50,0,0.0,0.0,1,7810.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036711,0.02036711,0,7817.0,159.20969887,1.3,159.20969887
2019-06-05 14:32:00,0,0.0,0.0,1,7810.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036711,0.02036711,0,7819.0,159.25043309,1.3,159.25043309
2019-06-05 14:32:10,0,0.0,0.0,1,7810.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036711,0.02036711,0,7819.0,159.25043309,1.3,159.25043309
2019-06-05 14:32:30,0,0.0,0.0,1,7810.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036711,0.02036711,0,7819.0,159.25043309,1.3,159.25043309
2019-06-05 14:32:40,0,0.0,0.0,1,7810.0,0,0.0,0.0,1,0.03149,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.19e-06,0,0.0,0.0,1,5.215e-05,0.0,0.0,0.02036711,0.02036711,0,7819.5,159.260616645,1.3,159.260616645
2019-06-06 10:39:00,0,0.0,0.0,1,7893.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,3.72e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02034662,0.02034662,,7893.5,160.60604497,0.0,160.60604497
2019-06-06 10:40:10,0,0.0,0.0,1,7893.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,3.72e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02034662,0.02034662,0,7893.5,160.60604497,0.0,160.60604497
2019-06-06 10:40:20,0,0.0,0.0,1,7893.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,3.72e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02034662,0.02034662,0,7826.5,159.24282143,0.0,159.24282143
2019-06-06 10:40:30,0,0.0,0.0,1,7893.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,3.72e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02034662,0.02034662,0,7826.5,159.24282143,0.0,159.24282143
2019-06-06 10:40:40,0,0.0,0.0,1,7826.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.01351,0,0.0,0.0,1,4.38e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02032081,0.02032081,sell,7827.0,159.05097987000002,1.3,159.05097987000002
2019-06-06 10:40:50,0,0.0,0.0,1,7826.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.01351,0,0.0,0.0,1,4.38e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02032081,0.02032081,0,7827.0,159.05097987000002,1.3,159.05097987000002
2019-06-06 10:41:00,0,0.0,0.0,1,7826.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.01351,0,0.0,0.0,1,4.38e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02032081,0.02032081,0,7827.0,159.05097987000002,1.3,159.05097987000002
2019-06-06 10:41:10,0,0.0,0.0,1,7826.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.01351,0,0.0,0.0,1,4.38e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02032081,0.02032081,0,7827.0,159.05097987000002,1.3,159.05097987000002
2019-06-06 10:41:30,0,0.0,0.0,1,7826.5,0,0.0,0.0,1,0.03188,0,0.0,0.0,1,0.01351,0,0.0,0.0,1,4.38e-06,0,0.0,0.0,1,0.0,0.0,0.0,0.02032081,0.02032081,0,7827.0,159.05097987000002,1.3,159.05097987000002
2019-06-06 10:58:00,0,0.0,0.0,1,7891.5,0,0.0,0.0,1,0.03184,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.05e-06,0,0.0,0.0,1,5.208e-05,0.0,0.0,0.02031652,0.02031652,,7891.5,160.32781758000002,0.0,160.32781758000002
2019-06-06 10:58:10,0,0.0,0.0,1,7891.5,0,0.0,0.0,1,0.03184,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.05e-06,0,0.0,0.0,1,5.208e-05,0.0,0.0,0.02031652,0.02031652,0,7846.0,159.40341592000001,0.0,159.40341592000001
2019-06-06 10:58:20,0,0.0,0.0,1,7891.5,0,0.0,0.0,1,0.03184,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.05e-06,0,0.0,0.0,1,5.208e-05,0.0,0.0,0.02031652,0.02031652,0,7846.0,159.40341592000001,0.0,159.40341592000001
2019-06-06 10:58:40,0,0.0,0.0,1,7891.5,0,0.0,0.0,1,0.03184,0,0.0,0.0,1,0.0139,0,0.0,0.0,1,4.05e-06,0,0.0,0.0,1,5.208e-05,0.0,0.0,0.02031652,0.02031652,0,7846.0,159.40341592000001,0.0,159.40341592000001
2019-06-06 11:11:10,0,0.0,0.0,1,7886.0,0,0.0,0.0,1,0.03189,0,0.0,0.0,1,0.014,0,0.0,0.0,1,4.05e-06,0,0.0,0.0,1,5.199e-05,0.0,0.0,0.02030703,0.02030703,,7886.0,160.14123858,0.0,160.14123858
2019-06-06 11:12:00,0,0.0,0.0,1,7887.0,0,0.0,0.0,1,0.03189,0,0.0,0.0,1,0.014,0,0.0,0.0,1,4.05e-06,0,0.0,0.0,1,5.201e-05,0.0,0.0,0.02030713,0.02030713,,7887.0,160.16233431,0.0,160.16233431
