datetime,amount,price,symbol,txn_dollars
2019-06-01 02:13:00-04:00,51,8.19683085,EOS/BTC,418.03837335
2019-06-01 02:14:00-04:00,-51,8.2017928,EOS/BTC,-418.2914328
2019-06-01 02:15:00-04:00,-51,8.199277149999999,EOS/BTC,-418.1631346499999
2019-06-01 02:16:00-04:00,-51,8.19764,EOS/BTC,-418.07964
2019-06-01 02:17:00-04:00,-51,8.2168769,EOS/BTC,-419.06072190000003
2019-06-01 02:18:00-04:00,-51,8.2207321,EOS/BTC,-419.2573371
2019-06-01 02:19:00-04:00,-51,8.240542499999998,EOS/BTC,-420.2676674999999
2019-06-01 02:20:00-04:00,-51,8.2520896,EOS/BTC,-420.8565696
2019-06-01 02:21:00-04:00,-51,8.24637125,EOS/BTC,-420.56493374999997
2019-06-01 02:22:00-04:00,-51,8.238273999999999,EOS/BTC,-420.15197399999994
2019-06-01 02:23:00-04:00,-51,8.243392,EOS/BTC,-420.41299200000003
2019-06-01 02:24:00-04:00,-51,8.24523975,EOS/BTC,-420.50722724999997
2019-06-01 02:25:00-04:00,-51,8.2478844,EOS/BTC,-420.6421044
2019-06-01 02:26:00-04:00,-51,8.25030115,EOS/BTC,-420.76535865
2019-06-01 02:27:00-04:00,-51,8.24034995,EOS/BTC,-420.25784745000004
2019-06-01 02:28:00-04:00,-51,8.237082000000001,EOS/BTC,-420.09118200000006
2019-06-01 02:29:00-04:00,-51,8.233445,EOS/BTC,-419.905695
2019-06-01 02:30:00-04:00,-51,8.1955385,EOS/BTC,-417.9724635
2019-06-01 02:31:00-04:00,-51,8.1922815,EOS/BTC,-417.8063565
2019-06-01 02:32:00-04:00,-51,8.202834000000001,EOS/BTC,-418.34453400000007
2019-06-01 02:33:00-04:00,-51,8.1892461,EOS/BTC,-417.6515511
2019-06-01 02:34:00-04:00,-51,8.199945000000001,EOS/BTC,-418.1971950000001
2019-06-01 02:35:00-04:00,-51,8.2034407,EOS/BTC,-418.3754757
2019-06-01 02:36:00-04:00,-51,8.195976,EOS/BTC,-417.994776
2019-06-01 02:37:00-04:00,-51,8.197095,EOS/BTC,-418.05184499999996
2019-06-01 02:38:00-04:00,-51,8.2089112,EOS/BTC,-418.6544712
2019-06-01 02:39:00-04:00,-51,8.2114624,EOS/BTC,-418.78458240000003
2019-06-01 02:40:00-04:00,-51,8.22083355,EOS/BTC,-419.26251105
2019-06-01 02:41:00-04:00,-51,8.2219326,EOS/BTC,-419.3185626
2019-06-01 02:42:00-04:00,-51,8.24252,EOS/BTC,-420.36852000000005
