datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,returns,equity_curve,drawdown
2019-01-01 05:00:00,27.151778441487917,27.151778441487917,100095.03122454521,3686.5,,1,0,0.0,0.0,0.0006826,0.0,0.0,0.0,27.151778441487917,100095.03122454521,,,
2019-01-01 05:01:00,27.101897541487915,27.151778441487917,99959.27233233777,3681.5,1,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.63653335,1.3,27.151778441487917,99959.27233233777,0.0,1.0,0.0
2019-01-01 05:02:00,27.101897541487915,27.151778441487917,99972.84822155851,3682.0,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.66147379999998,1.3,27.151778441487917,99972.84822155851,0.0,1.0,0.0
2019-01-01 05:03:00,27.101897541487915,27.151778441487917,100000.0,3683.0,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.7113547,1.3,27.151778441487917,100000.0,0.0,1.0,0.0
2019-01-01 05:04:00,27.101897541487915,27.151778441487917,100013.57588922074,3683.5,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.73629515,1.3,27.151778441487917,100013.57588922074,0.0,1.0,0.0
2019-01-01 05:05:00,27.101897541487915,27.151778441487917,99877.8169970133,3678.5,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.48689065,1.3,27.151778441487917,99877.8169970133,0.0,1.0,0.0
2019-01-01 05:06:00,27.101897541487915,27.151778441487917,99429.81265272875,3662.0,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,182.6638558,1.3,27.151778441487917,99429.81265272875,0.0,1.0,0.0
2019-01-01 05:07:00,27.101897541487915,27.151778441487917,99769.20988324736,3674.5,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.28736705,1.3,27.151778441487917,99769.20988324736,0.0,1.0,0.0
2019-01-01 05:08:00,27.101897541487915,27.151778441487917,99809.93755090958,3676.0,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.3621884,1.3,27.151778441487917,99809.93755090958,0.0,1.0,0.0
2019-01-01 05:09:00,27.101897541487915,27.151778441487917,99809.93755090958,3676.0,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.3621884,1.3,27.151778441487917,99809.93755090958,0.0,1.0,0.0
2019-01-01 05:10:00,27.101897541487915,27.151778441487917,99904.96877545479,3679.5,,1,73,0.0498809,183.88593785,0.0006833,0.0498809,183.53677155,1.3,27.151778441487917,99904.96877545479,0.0,1.0,0.0
2019-01-01 05:11:00,27.052082341487914,27.151844141487917,99755.87537582661,3674.0,-1,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99755.87537582661,2.419731000014025e-06,1.000002419731,0.0
2019-01-01 05:12:00,27.052082341487914,27.151844141487917,99945.93828481702,3681.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99945.93828481702,0.0,1.000002419731,0.0
2019-01-01 05:13:00,27.052082341487914,27.151844141487917,99769.45129789735,3674.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99769.45129789735,0.0,1.000002419731,0.0
2019-01-01 05:14:00,27.052082341487914,27.151844141487917,99674.41984340214,3671.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99674.41984340214,0.0,1.000002419731,0.0
2019-01-01 05:15:00,27.052082341487914,27.151844141487917,99878.0586744633,3678.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99878.0586744633,0.0,1.000002419731,0.0
2019-01-01 05:16:00,27.052082341487914,27.151844141487917,99850.90683032181,3677.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99850.90683032181,0.0,1.000002419731,0.0
2019-01-01 05:17:00,27.052082341487914,27.151844141487917,99864.48275239256,3678.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99864.48275239256,0.0,1.000002419731,0.0
2019-01-01 05:18:00,27.052082341487914,27.151844141487917,99850.90683032181,3677.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99850.90683032181,0.0,1.000002419731,0.0
2019-01-01 05:19:00,27.052082341487914,27.151844141487917,99742.29945375587,3673.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99742.29945375587,0.0,1.000002419731,0.0
2019-01-01 05:20:00,27.052082341487914,27.151844141487917,99728.72353168511,3673.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99728.72353168511,0.0,1.000002419731,0.0
2019-01-01 05:21:00,27.052082341487914,27.151844141487917,99837.33090825107,3677.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99837.33090825107,0.0,1.000002419731,0.0
2019-01-01 05:22:00,27.052082341487914,27.151844141487917,99796.60314203885,3675.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99796.60314203885,0.0,1.000002419731,0.0
2019-01-01 05:23:00,27.052082341487914,27.151844141487917,99742.29945375587,3673.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99742.29945375587,0.0,1.000002419731,0.0
2019-01-01 05:24:00,27.052082341487914,27.151844141487917,99742.29945375587,3673.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99742.29945375587,0.0,1.000002419731,0.0
2019-01-01 05:25:00,27.052082341487914,27.151844141487917,99742.29945375587,3673.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99742.29945375587,0.0,1.000002419731,0.0
2019-01-01 05:26:00,27.052082341487914,27.151844141487917,99837.33090825107,3677.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99837.33090825107,0.0,1.000002419731,0.0
2019-01-01 05:27:00,27.052082341487914,27.151844141487917,99823.75498618033,3676.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99823.75498618033,0.0,1.000002419731,0.0
2019-01-01 05:28:00,27.052082341487914,27.151844141487917,99837.33090825107,3677.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99837.33090825107,0.0,1.000002419731,0.0
2019-01-01 05:29:00,27.052082341487914,27.151844141487917,99850.90683032181,3677.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99850.90683032181,0.0,1.000002419731,0.0
2019-01-01 05:30:00,27.052082341487914,27.151844141487917,99837.33090825107,3677.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99837.33090825107,0.0,1.000002419731,0.0
2019-01-01 05:31:00,27.052082341487914,27.151844141487917,99905.21051860478,3679.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99905.21051860478,0.0,1.000002419731,0.0
2019-01-01 05:32:00,27.052082341487914,27.151844141487917,99905.21051860478,3679.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99905.21051860478,0.0,1.000002419731,0.0
2019-01-01 05:33:00,27.052082341487914,27.151844141487917,99810.17906410959,3676.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99810.17906410959,0.0,1.000002419731,0.0
2019-01-01 05:34:00,27.052082341487914,27.151844141487917,99823.75498618033,3676.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99823.75498618033,0.0,1.000002419731,0.0
2019-01-01 05:35:00,27.052082341487914,27.151844141487917,99959.51420688776,3681.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99959.51420688776,0.0,1.000002419731,0.0
2019-01-01 05:36:00,27.052082341487914,27.151844141487917,100013.81789517074,3683.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,100013.81789517074,0.0,1.000002419731,0.0
2019-01-01 05:37:00,27.052082341487914,27.151844141487917,99986.66605102926,3682.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,27.151844141487917,99986.66605102926,0.0,1.000002419731,0.0
2019-01-01 05:38:00,27.002303641487913,27.151844141487917,99986.66605102926,3682.5,1,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.31006275000001,3.9000000000000004,27.151844141487917,99986.66605102926,0.0,1.000002419731,0.0
2019-01-01 05:39:00,27.002303641487913,27.151844141487917,99973.09012895852,3682.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.28517340000002,3.9000000000000004,27.151844141487917,99973.09012895852,0.0,1.000002419731,0.0
2019-01-01 05:40:00,27.002303641487913,27.151844141487917,99918.78644067554,3680.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.185616,3.9000000000000004,27.151844141487917,99918.78644067554,0.0,1.000002419731,0.0
2019-01-01 05:41:00,27.002303641487913,27.151844141487917,99823.75498618033,3676.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.01139055000002,3.9000000000000004,27.151844141487917,99823.75498618033,0.0,1.000002419731,0.0
2019-01-01 05:42:00,27.002303641487913,27.151844141487917,99891.63459653404,3679.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.13583730000002,3.9000000000000004,27.151844141487917,99891.63459653404,0.0,1.000002419731,0.0
2019-01-01 05:43:00,27.002303641487913,27.151844141487917,99891.63459653404,3679.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.13583730000002,3.9000000000000004,27.151844141487917,99891.63459653404,0.0,1.000002419731,0.0
2019-01-01 05:44:00,27.002303641487913,27.151844141487917,99891.63459653404,3679.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.13583730000002,3.9000000000000004,27.151844141487917,99891.63459653404,0.0,1.000002419731,0.0
2019-01-01 05:45:00,27.002303641487913,27.151844141487917,99918.78644067554,3680.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.185616,3.9000000000000004,27.151844141487917,99918.78644067554,0.0,1.000002419731,0.0
2019-01-01 05:46:00,27.002303641487913,27.151844141487917,99959.51420688776,3681.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.26028405,3.9000000000000004,27.151844141487917,99959.51420688776,0.0,1.000002419731,0.0
2019-01-01 05:47:00,27.002303641487913,27.151844141487917,99973.09012895852,3682.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.28517340000002,3.9000000000000004,27.151844141487917,99973.09012895852,0.0,1.000002419731,0.0
2019-01-01 05:48:00,27.002303641487913,27.151844141487917,99986.66605102926,3682.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.31006275000001,3.9000000000000004,27.151844141487917,99986.66605102926,0.0,1.000002419731,0.0
2019-01-01 05:49:00,27.002303641487913,27.151844141487917,100040.96973931223,3684.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.40962015,3.9000000000000004,27.151844141487917,100040.96973931223,0.0,1.000002419731,0.0
2019-01-01 05:50:00,27.002303641487913,27.151844141487917,100040.96973931223,3684.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.40962015,3.9000000000000004,27.151844141487917,100040.96973931223,0.0,1.000002419731,0.0
2019-01-01 05:51:00,27.002303641487913,27.151844141487917,99891.63459653404,3679.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.13583730000002,3.9000000000000004,27.151844141487917,99891.63459653404,0.0,1.000002419731,0.0
2019-01-01 05:52:00,27.002303641487913,27.151844141487917,99891.63459653404,3679.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.13583730000002,3.9000000000000004,27.151844141487917,99891.63459653404,0.0,1.000002419731,0.0
2019-01-01 05:53:00,27.002303641487913,27.151844141487917,99850.90683032181,3677.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.06116925,3.9000000000000004,27.151844141487917,99850.90683032181,0.0,1.000002419731,0.0
2019-01-01 05:54:00,27.002303641487913,27.151844141487917,99850.90683032181,3677.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.06116925,3.9000000000000004,27.151844141487917,99850.90683032181,0.0,1.000002419731,0.0
2019-01-01 05:55:00,27.002303641487913,27.151844141487917,99891.63459653404,3679.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.13583730000002,3.9000000000000004,27.151844141487917,99891.63459653404,0.0,1.000002419731,0.0
2019-01-01 05:56:00,27.002303641487913,27.151844141487917,99878.0586744633,3678.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.11094795,3.9000000000000004,27.151844141487917,99878.0586744633,0.0,1.000002419731,0.0
2019-01-01 05:57:00,27.002303641487913,27.151844141487917,99891.63459653404,3679.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.13583730000002,3.9000000000000004,27.151844141487917,99891.63459653404,0.0,1.000002419731,0.0
2019-01-01 05:58:00,27.002303641487913,27.151844141487917,99945.93828481702,3681.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.2353947,3.9000000000000004,27.151844141487917,99945.93828481702,0.0,1.000002419731,0.0
2019-01-01 05:59:00,27.002303641487913,27.151844141487917,99918.78644067554,3680.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.185616,3.9000000000000004,27.151844141487917,99918.78644067554,0.0,1.000002419731,0.0
2019-01-01 06:00:00,27.002303641487913,27.151844141487917,99905.21051860478,3679.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.16072665000002,3.9000000000000004,27.151844141487917,99905.21051860478,0.0,1.000002419731,0.0
2019-01-01 06:01:00,27.002303641487913,27.151844141487917,99905.21051860478,3679.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.16072665000002,3.9000000000000004,27.151844141487917,99905.21051860478,0.0,1.000002419731,0.0
2019-01-01 06:02:00,27.002303641487913,27.151844141487917,99891.63459653404,3679.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.13583730000002,3.9000000000000004,27.151844141487917,99891.63459653404,0.0,1.000002419731,0.0
2019-01-01 06:03:00,27.002303641487913,27.151844141487917,99905.21051860478,3679.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.16072665000002,3.9000000000000004,27.151844141487917,99905.21051860478,0.0,1.000002419731,0.0
2019-01-01 06:04:00,27.002303641487913,27.151844141487917,99932.36236274628,3680.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.21050535,3.9000000000000004,27.151844141487917,99932.36236274628,0.0,1.000002419731,0.0
2019-01-01 06:05:00,27.002303641487913,27.151844141487917,99959.51420688776,3681.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.26028405,3.9000000000000004,27.151844141487917,99959.51420688776,0.0,1.000002419731,0.0
2019-01-01 06:06:00,27.002303641487913,27.151844141487917,99973.09012895852,3682.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.28517340000002,3.9000000000000004,27.151844141487917,99973.09012895852,0.0,1.000002419731,0.0
2019-01-01 06:07:00,27.002303641487913,27.151844141487917,99959.51420688776,3681.5,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.26028405,3.9000000000000004,27.151844141487917,99959.51420688776,0.0,1.000002419731,0.0
2019-01-01 06:08:00,27.002303641487913,27.151844141487917,99973.09012895852,3682.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.28517340000002,3.9000000000000004,27.151844141487917,99973.09012895852,0.0,1.000002419731,0.0
2019-01-01 06:09:00,27.002303641487913,27.151844141487917,99973.09012895852,3682.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.28517340000002,3.9000000000000004,27.151844141487917,99973.09012895852,0.0,1.000002419731,0.0
2019-01-01 06:10:00,27.002303641487913,27.151844141487917,99973.09012895852,3682.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.28517340000002,3.9000000000000004,27.151844141487917,99973.09012895852,0.0,1.000002419731,0.0
2019-01-01 06:11:00,27.002303641487913,27.151844141487917,99973.09012895852,3682.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.28517340000002,3.9000000000000004,27.151844141487917,99973.09012895852,0.0,1.000002419731,0.0
