datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,returns,equity_curve,drawdown
2019-01-01 05:12:00,1.357523222074396,1.357523222074396,4997.042980455852,3681.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4997.042980455852,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:13:00,1.357523222074396,1.357523222074396,4988.219079512368,3674.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4988.219079512368,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:14:00,1.357523222074396,1.357523222074396,4983.467748235108,3671.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4983.467748235108,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:15:00,1.357523222074396,1.357523222074396,4993.6491724006655,3678.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4993.6491724006655,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:16:00,1.357523222074396,1.357523222074396,4992.291649178592,3677.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4992.291649178592,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:17:00,1.357523222074396,1.357523222074396,4992.970410789629,3678.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4992.970410789629,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:18:00,1.357523222074396,1.357523222074396,4992.291649178592,3677.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4992.291649178592,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:19:00,1.357523222074396,1.357523222074396,4986.861556290294,3673.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4986.861556290294,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:20:00,1.357523222074396,1.357523222074396,4986.182794679256,3673.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4986.182794679256,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:21:00,1.357523222074396,1.357523222074396,4991.612887567554,3677.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4991.612887567554,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:22:00,1.357523222074396,1.357523222074396,4989.5766027344425,3675.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4989.5766027344425,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:23:00,1.357523222074396,1.357523222074396,4986.861556290294,3673.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4986.861556290294,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:24:00,1.357523222074396,1.357523222074396,4986.861556290294,3673.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4986.861556290294,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:25:00,1.357523222074396,1.357523222074396,4986.861556290294,3673.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4986.861556290294,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:26:00,1.357523222074396,1.357523222074396,4991.612887567554,3677.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4991.612887567554,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:27:00,1.357523222074396,1.357523222074396,4990.934125956517,3676.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4990.934125956517,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:28:00,1.357523222074396,1.357523222074396,4991.612887567554,3677.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4991.612887567554,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:29:00,1.357523222074396,1.357523222074396,4992.291649178592,3677.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4992.291649178592,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:30:00,1.357523222074396,1.357523222074396,4991.612887567554,3677.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4991.612887567554,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:31:00,1.357523222074396,1.357523222074396,4995.00669562274,3679.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4995.00669562274,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:32:00,1.357523222074396,1.357523222074396,4995.00669562274,3679.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4995.00669562274,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:33:00,1.357523222074396,1.357523222074396,4990.255364345479,3676.0,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4990.255364345479,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:34:00,1.357523222074396,1.357523222074396,4990.934125956517,3676.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4990.934125956517,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:35:00,1.357523222074396,1.357523222074396,4997.7217420668885,3681.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4997.7217420668885,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:36:00,1.357523222074396,1.357523222074396,5000.436788511038,3683.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,5000.436788511038,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:37:00,1.357523222074396,1.357523222074396,4999.079265288963,3682.5,,1,0,0.0,0.0,0.0006824,0.0,0.0,2.6,1.357523222074396,4999.079265288963,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:38:00,1.307744522074396,1.357523222074396,4999.079265288963,3682.5,1,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.31006275000001,3.9000000000000004,1.357523222074396,4999.079265288963,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:39:00,1.307744522074396,1.357523222074396,4998.400503677926,3682.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.28517340000002,3.9000000000000004,1.357523222074396,4998.400503677926,0.0,0.99995160538,4.839461999994743e-05
2019-01-01 05:40:00,1.307744522074396,1.357523222074396,4995.685457233777,3680.0,,1,73,0.0497787,183.31006275000001,0.0006819,0.0497787,183.185616,3.9000000000000004,1.357523222074396,4995.685457233777,0.0,0.99995160538,4.839461999994743e-05
