Start Date,End Date,Instrument(s),ols_window,zscore_exit,zscore_entry,Total USD Return,Total BTC Return,Sharpe Ratio,BTC Sharpe Ratio,Max Drawdown,BTC Max Drawdown,Drawdown Duration,BTC Drawdown Duration,Avg. winning trade,Median duration,Avg. losing trade,Median returns winning,Largest losing trade,Gross loss,Largest winning trade,Avg duration,Avg returns losing,Median returns losing,Profit factor,Winning round trips,Percent profitable,Total profit,Shortest duration,Median returns all round trips,Losing round trips,Longest duration,Avg returns all round trips,Gross profit,Avg returns winning,Total number of round trips,Ratio Avg. Win:Avg. Loss,Avg. trade net profit,Even round trips
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,300,0.5,4.5,0.35%,0.01%,0.06,0.07,3.74%,0.04%,738,412,2.32602657,0 days 11:20:00,-1.630760120000015,0.01218134731857432,-0.013477420758373092,-3.26152024000003,0.019018133519439904,0 days 11:20:00,-0.00870452297581944,-0.00870452297581944,1.4263450163350686,2.0,0.5,1.3905328999999693,0 days 04:50:00,0.0007064679622214736,2.0,0 days 17:50:00,0.0017384121713774397,4.65205314,0.01218134731857432,4.0,1.4263450163350686,0.34763322499999233,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,300,0.5,5.0,0.36%,0.02%,0.06,0.11,3.74%,0.04%,738,412,2.32602657,0 days 11:20:00,-1.630760120000015,0.01218134731857432,-0.013477420758373092,-3.26152024000003,0.019018133519439904,0 days 11:20:00,-0.00870452297581944,-0.00870452297581944,1.4263450163350686,2.0,0.5,1.3905328999999693,0 days 04:50:00,0.0007064679622214736,2.0,0 days 17:50:00,0.0017384121713774397,4.65205314,0.01218134731857432,4.0,1.4263450163350686,0.34763322499999233,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,300,1.0,4.0,0.28%,-0.06%,0.05,-0.40,3.77%,0.08%,738,412,1.1642959449999826,0 days 10:22:30,-2.2048155749999983,0.006033644101488564,-0.01977774970873274,-4.4096311499999965,0.010489829529804503,0 days 10:22:30,-0.011784495374601293,-0.011784495374601293,0.5280695393309636,2.0,0.5,-2.0810392600000314,0 days 04:55:00,-0.0011068911836486107,2.0,0 days 15:50:00,-0.002875425636556365,2.328591889999965,0.006033644101488564,4.0,0.5280695393309636,-0.5202598150000078,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,300,1.0,4.5,0.31%,-0.03%,0.06,-0.16,3.74%,0.08%,738,412,1.9728715949999898,0 days 10:20:00,-2.21822349500002,0.010297796096306265,-0.01977774970873274,-4.43644699000004,0.019018133519439904,0 days 10:20:00,-0.011854687450999265,-0.011854687450999265,0.8893926150574705,2.0,0.5,-0.4907038000000609,0 days 04:50:00,-0.0011770832600465813,2.0,0 days 15:50:00,-0.0007784456773464996,3.9457431899999795,0.010297796096306265,4.0,0.8893926150574705,-0.12267595000001523,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,300,1.0,5.0,0.32%,-0.02%,0.06,-0.13,3.74%,0.08%,738,412,1.9728715949999898,0 days 10:20:00,-2.21822349500002,0.010297796096306265,-0.01977774970873274,-4.43644699000004,0.019018133519439904,0 days 10:20:00,-0.011854687450999265,-0.011854687450999265,0.8893926150574705,2.0,0.5,-0.4907038000000609,0 days 04:50:00,-0.0011770832600465813,2.0,0 days 15:50:00,-0.0007784456773464996,3.9457431899999795,0.010297796096306265,4.0,0.8893926150574705,-0.12267595000001523,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,300,1.5,4.0,0.26%,-0.08%,0.05,-0.68,3.80%,0.08%,738,657,0.9724087649999806,0 days 07:17:30,-1.3649481433333206,0.0051863398437465924,-0.020325478152489234,-4.094844429999962,0.0051863398437465924,0 days 07:17:30,-0.007306382479784872,-0.0012549114094888292,0.23747147947205155,1.0,0.25,-3.1224356649999816,0 days 04:40:00,-0.0007968346434326911,3.0,0 days 09:55:00,-0.004183201898902006,0.9724087649999806,0.0051863398437465924,4.0,0.7124144384161547,-0.7806089162499954,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,300,1.5,4.5,0.29%,-0.05%,0.05,-0.37,3.77%,0.07%,738,412,1.2810330824999818,0 days 07:15:00,-2.028006134999999,0.006734607220545466,-0.020325478152489234,-4.056012269999998,0.008282874597344338,0 days 07:15:00,-0.010860565565154454,-0.010860565565154454,0.6316712067046988,2.0,0.5,-1.4939461050000349,0 days 04:35:00,0.0018953434329634588,2.0,0 days 09:55:00,-0.002062979172304495,2.5620661649999636,0.006734607220545466,4.0,0.6316712067046988,-0.3734865262500087,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,300,1.5,5.0,0.30%,-0.04%,0.06,-0.33,3.77%,0.06%,738,412,1.2810330824999818,0 days 07:15:00,-2.028006134999999,0.006734607220545466,-0.020325478152489234,-4.056012269999998,0.008282874597344338,0 days 07:15:00,-0.010860565565154454,-0.010860565565154454,0.6316712067046988,2.0,0.5,-1.4939461050000349,0 days 04:35:00,0.0018953434329634588,2.0,0 days 09:55:00,-0.002062979172304495,2.5620661649999636,0.006734607220545466,4.0,0.6316712067046988,-0.3734865262500087,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,400,0.5,4.0,0.32%,-0.02%,0.06,-0.20,3.77%,0.04%,738,412,6.406048365528638,0 days 21:57:30,-6.366757540528717,0.033489727044596546,-0.04227472804870368,-12.733515081057433,0.05218875278170563,0 days 21:57:30,-0.0332668335506614,-0.0332668335506614,1.0061712456850773,2.0,0.5,0.07858164999984263,0 days 18:25:00,-0.004734118872565836,2.0,1 days 01:30:00,0.00011144674696756968,12.812096731057276,0.033489727044596546,4.0,1.0061712456850773,0.019645412499960657,0.0
1/3/2019,5/3/2019,bitmex:XRP/BTC.EOS/BTC,400,0.5,4.5,0.36%,0.02%,0.07,0.39,3.76%,0.01%,738,221,4.492000799999971,0 days 18:25:00,-3.0741878400000586,0.023405470460220297,-0.016154991142796712,-3.0741878400000586,0.023405470460220297,0 days 18:25:00,-0.016154991142796712,-0.016154991142796712,1.4611991959475987,1.0,0.5,1.4178129599999125,0 days 18:25:00,0.0036252396587117923,1.0,0 days 18:25:00,0.0036252396587117923,4.492000799999971,0.023405470460220297,2.0,1.4611991959475987,0.7089064799999563,0.0
