datetime,bitmex-BTC/USD-fill,bitmex-BTC/USD-price,bitmex-ETH/USD-fill,bitmex-ETH/USD-price,cash,commission,total,bitmex-BTC/USD,bitmex-ETH/USD,returns,equity_curve,drawdown
2019-03-28 11:17:00,,4014.0,,140.93110387,107001.1676483148,1744.335954712877,107001.1676483148,0.0,0.0,0.0,1.0700116764831509,7.380144588231552e-05
2019-03-28 11:18:00,,4014.0,,140.97,107001.1676483148,1744.335954712877,107001.1676483148,0.0,0.0,0.0,1.0700116764831509,7.380144588231552e-05
2019-03-28 11:19:00,,4013.5,,140.9,107001.1676483148,1744.335954712877,107001.1676483148,0.0,0.0,0.0,1.0700116764831509,7.380144588231552e-05
2019-03-28 11:20:00,,4014.0,,140.87,107001.1676483148,1744.335954712877,107001.1676483148,0.0,0.0,0.0,1.0700116764831509,7.380144588231552e-05
2019-03-28 11:21:00,SELL,4013.5,BUY,140.91,106993.79105754892,1751.7125454787358,107037.50250759748,-106987.83915209553,107031.5506021441,0.0003395744184970795,1.0703750250759778,0.0
2019-03-28 11:22:00,,4013.5,,140.92,106993.79105754892,1751.7125454787358,107045.0982460548,-106987.83915209553,107039.14634060141,7.096333788969567e-05,1.070450982460551,0.0
2019-03-28 11:23:00,,4013.5,,140.92,106993.79105754892,1751.7125454787358,107045.0982460548,-106987.83915209553,107039.14634060141,0.0,1.070450982460551,0.0
2019-03-28 11:24:00,,4014.0,,140.98,106993.79105754892,1751.7125454787358,107077.34418057947,-107001.1676483148,107084.72077134535,0.0003012369090507061,1.0707734418057977,0.0
2019-03-28 11:25:00,BUY,4014.0,SELL,140.98,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,-6.889030375489824e-05,1.070699675898139,7.376590765861835e-05
2019-03-28 11:26:00,,4013.5,,140.98,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:27:00,,4013.5,,140.98,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:28:00,,4010.0,,140.98,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:29:00,,4010.0,,140.98,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:30:00,,4011.0,,140.97501121,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:31:00,,4010.5,,140.97,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:32:00,,4010.5,,140.98,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:33:00,,4011.0,,140.98,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:34:00,,4011.0,,140.98,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:35:00,,4011.5,,141.06507184,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:36:00,,4011.5,,141.06507184,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:37:00,,4012.0,,141.04256445,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:38:00,,4011.5,,141.04,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:39:00,,4011.5,,141.04,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:40:00,,4012.0,,141.05,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:41:00,,4011.5,,141.04,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:42:00,,4011.5,,141.03,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:43:00,,4012.5,,141.03,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:44:00,,4012.5,,141.03,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:45:00,,4013.5,,141.07,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:46:00,,4013.5,,141.08,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:47:00,,4013.5,,141.07,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:48:00,,4014.5,,141.04,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:49:00,,4014.5,,141.04,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:50:00,,4015.0,,141.06884644,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:51:00,,4015.0,,141.06884644,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:52:00,,4015.0,,141.04,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:53:00,,4015.0,,141.04,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:54:00,,4015.0,,141.11,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:55:00,,4015.0,,141.07,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:56:00,,4016.5,,141.07,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:57:00,,4016.0,,141.06,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:58:00,,4016.5,,141.06,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 11:59:00,,4016.5,,141.04,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:00:00,,4016.5,,141.07,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:01:00,,4016.5,,141.05,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:02:00,,4017.5,,141.07,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:03:00,,4017.5,,141.07,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:04:00,,4017.0,,141.06,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:05:00,,4017.0,,141.06,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:06:00,,4017.5,,141.14,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:07:00,,4017.0,,141.1,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:08:00,,4017.5,,141.12231591,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:09:00,,4017.5,,141.21,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:10:00,,4016.5,,141.14,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:11:00,,4016.0,,141.2,107069.9675898136,1759.0891362445946,107069.9675898136,0.0,0.0,0.0,1.070699675898139,7.376590765861835e-05
2019-03-28 12:12:00,BUY,4016.5,SELL,141.07239353,107062.60130269802,1766.4554233601648,107172.69391255277,107083.29801406532,-106973.20540421056,0.0009594317160224186,1.0717269391255306,0.0
2019-03-28 12:13:00,SELL,4018.0,BUY,141.12,107165.32762543722,1773.821710475735,107165.32762543722,0.0,0.0,-6.873287258757355e-05,1.0716532762543751,7.366287115551096e-05
2019-03-28 12:14:00,,4017.5,,141.1399246,107165.32762543722,1773.821710475735,107165.32762543722,0.0,0.0,0.0,1.0716532762543751,7.366287115551096e-05
2019-03-28 12:15:00,,4017.0,,141.22,107165.32762543722,1773.821710475735,107165.32762543722,0.0,0.0,0.0,1.0716532762543751,7.366287115551096e-05
2019-03-28 12:16:00,BUY,4016.0,SELL,141.21,107157.9567953777,1781.1925405352415,107138.86738233585,107138.64967482099,-107157.73908786284,-0.00024691048576686025,1.0713886738233616,0.0003382653021690718
2019-03-28 12:17:00,,4016.0,,141.0,107157.9567953777,1781.1925405352415,107298.2266713979,107138.64967482099,-106998.37979880079,0.0014874087523564228,1.072982266713982,0.0
