datetime,amount,price,symbol,txn_dollars
2019-06-01 01:33:00-04:00,2,8.059063499999999,EOS/BTC,16.118126999999998
2019-06-01 01:33:00-04:00,-982,0.4300194,XRP/BTC,-422.2790508
2019-06-01 01:34:00-04:00,-982,0.42981572,XRP/BTC,-422.07903704
2019-06-01 01:40:00-04:00,-2,8.097748200000002,EOS/BTC,-16.1295786
2019-06-01 01:40:00-04:00,0,0.42973335,XRP/BTC,0.0
2019-06-01 04:18:00-04:00,-3,8.520362,EOS/BTC,-25.561086000000003
2019-06-01 04:18:00-04:00,979,0.43635876,XRP/BTC,427.19522604
2019-06-01 04:19:00-04:00,-3,8.538816,EOS/BTC,-25.580527500000002
2019-06-01 04:38:00-04:00,0,8.5829865,EOS/BTC,0.0
2019-06-01 04:38:00-04:00,-979,0.43947015,XRP/BTC,-428.1449931
2019-06-01 09:39:00-04:00,-3,8.511675199999999,EOS/BTC,-25.535025599999997
2019-06-01 09:39:00-04:00,977,0.43685524,XRP/BTC,426.80756948
2019-06-01 09:40:00-04:00,-3,8.501002399999999,EOS/BTC,-25.5260544
2019-06-01 09:55:00-04:00,0,8.51970705,EOS/BTC,0.0
2019-06-01 09:55:00-04:00,-977,0.43826393,XRP/BTC,-427.68227757999995
2019-06-01 10:52:00-04:00,2,8.31433905,EOS/BTC,16.6286781
2019-06-01 10:52:00-04:00,-980,0.433780515,XRP/BTC,-425.10490469999996
2019-06-01 10:53:00-04:00,-980,0.43246356,XRP/BTC,-424.7298342
2019-06-01 11:15:00-04:00,-2,8.217343,EOS/BTC,-16.6130285
2019-06-01 11:15:00-04:00,0,0.432183325,XRP/BTC,0.0
2019-06-01 15:18:00-04:00,2,8.349739999999999,EOS/BTC,16.699479999999998
2019-06-01 15:18:00-04:00,-982,0.437912,XRP/BTC,-430.029584
2019-06-01 15:19:00-04:00,-982,0.437030325,XRP/BTC,-429.75456508
2019-06-01 15:36:00-04:00,-2,8.300005350000001,EOS/BTC,-16.648022299999997
2019-06-01 15:36:00-04:00,0,0.435962475,XRP/BTC,0.0
2019-06-01 18:08:00-04:00,2,8.2459641,EOS/BTC,16.4919282
2019-06-01 18:08:00-04:00,-986,0.433481125,XRP/BTC,-427.41238925000005
2019-06-01 18:09:00-04:00,-986,0.43352256,XRP/BTC,-427.537488
2019-06-01 18:21:00-04:00,-2,8.2477446,EOS/BTC,-16.5006168
2019-06-01 18:21:00-04:00,0,0.43259852,XRP/BTC,0.0
2019-06-02 00:17:00-04:00,2,7.861724799999999,EOS/BTC,15.723449599999999
2019-06-02 00:17:00-04:00,-999,0.42573008,XRP/BTC,-425.30434992
2019-06-02 00:18:00-04:00,-999,0.42534992499999996,XRP/BTC,-425.17927512
2019-06-02 00:34:00-04:00,-2,8.00517675,EOS/BTC,-15.800208
2019-06-02 00:34:00-04:00,0,0.42721042499999995,XRP/BTC,0.0
2019-06-02 02:08:00-04:00,-3,8.2686291,EOS/BTC,-24.805887300000002
2019-06-02 02:08:00-04:00,995,0.42964697,XRP/BTC,427.49873515
2019-06-02 02:09:00-04:00,-3,8.280944,EOS/BTC,-24.814584
2019-06-02 02:25:00-04:00,0,8.3149016,EOS/BTC,0.0
2019-06-02 02:25:00-04:00,-995,0.4328352,XRP/BTC,-429.0474626
2019-06-02 03:04:00-04:00,2,8.0367027,EOS/BTC,16.0734054
2019-06-02 03:04:00-04:00,-986,0.43468957999999996,XRP/BTC,-428.60392587999996
2019-06-02 03:05:00-04:00,-986,0.43098567,XRP/BTC,-427.90351092
2019-06-02 03:08:00-04:00,-2,8.2192077,EOS/BTC,-16.0583958
2019-06-02 03:08:00-04:00,0,0.43488279,XRP/BTC,0.0
2019-06-02 04:36:00-04:00,2,7.83086585,EOS/BTC,15.6617317
2019-06-02 04:36:00-04:00,-997,0.429981985,XRP/BTC,-428.692039045
2019-06-02 04:37:00-04:00,-997,0.42896241,XRP/BTC,-428.01677593000005
2019-06-02 04:53:00-04:00,-2,7.7891059,EOS/BTC,-15.6260974
2019-06-02 04:53:00-04:00,0,0.42857612,XRP/BTC,0.0
2019-06-02 07:20:00-04:00,3,7.665715999999999,EOS/BTC,22.997147999999996
2019-06-02 07:20:00-04:00,-995,0.43181929999999996,XRP/BTC,-429.66020349999997
2019-06-02 07:21:00-04:00,-995,0.43235365000000003,XRP/BTC,-429.935306075
2019-06-02 08:05:00-04:00,-3,7.585134800000001,EOS/BTC,-22.927540799999996
2019-06-02 08:05:00-04:00,0,0.4307692,XRP/BTC,0.0
2019-06-02 14:27:00-04:00,3,7.891016,EOS/BTC,23.673047999999998
2019-06-02 14:27:00-04:00,-992,0.44020347000000004,XRP/BTC,-436.68184224000004
2019-06-02 14:28:00-04:00,-992,0.44019181,XRP/BTC,-436.7568820800001
2019-06-02 14:47:00-04:00,-3,7.911742350000001,EOS/BTC,-23.690675999999996
2019-06-02 14:47:00-04:00,0,0.44079333000000004,XRP/BTC,0.0
2019-06-02 17:05:00-04:00,-4,7.95783485,EOS/BTC,-31.8313394
2019-06-02 17:05:00-04:00,992,0.4445028,XRP/BTC,440.94677759999996
2019-06-02 17:06:00-04:00,-4,7.96324865,EOS/BTC,-31.8529946
2019-06-02 17:09:00-04:00,0,7.9507596000000005,EOS/BTC,0.0
2019-06-02 17:09:00-04:00,-992,0.44524606499999997,XRP/BTC,-440.8967808
2019-06-02 17:25:00-04:00,3,7.901191800000001,EOS/BTC,23.703575400000005
2019-06-02 17:25:00-04:00,-989,0.44560890000000003,XRP/BTC,-440.7072021
2019-06-02 17:26:00-04:00,-989,0.445824375,XRP/BTC,-441.00746250000003
2019-06-02 17:38:00-04:00,-3,7.91292915,EOS/BTC,-23.752024200000005
2019-06-02 17:38:00-04:00,0,0.44581373999999996,XRP/BTC,0.0
2019-06-02 18:07:00-04:00,3,7.7120608,EOS/BTC,23.1361824
2019-06-02 18:07:00-04:00,-991,0.44050216000000003,XRP/BTC,-436.53764056000006
2019-06-02 18:08:00-04:00,-991,0.44162250000000003,XRP/BTC,-437.38790865
2019-06-02 18:23:00-04:00,-3,7.692830600000001,EOS/BTC,-23.0367774
2019-06-02 18:23:00-04:00,0,0.43852263,XRP/BTC,0.0
2019-06-02 23:05:00-04:00,3,7.559314,EOS/BTC,22.677941999999998
2019-06-02 23:05:00-04:00,-990,0.437763,XRP/BTC,-433.38537
2019-06-02 23:06:00-04:00,-990,0.43814563,XRP/BTC,-433.93585950000005
2019-06-02 23:13:00-04:00,-3,7.613657400000001,EOS/BTC,-22.72900665
2019-06-02 23:13:00-04:00,0,0.439095905,XRP/BTC,0.0
2019-06-03 03:15:00-04:00,-4,7.71995365,EOS/BTC,-30.8798146
2019-06-03 03:15:00-04:00,983,0.442246415,XRP/BTC,434.728225945
2019-06-03 03:16:00-04:00,-4,7.7378745,EOS/BTC,-30.895785999999998
2019-06-03 03:29:00-04:00,0,7.723108999999999,EOS/BTC,0.0
2019-06-03 03:29:00-04:00,-983,0.44309923,XRP/BTC,-435.05300423
2019-06-03 07:21:00-04:00,3,7.584195599999999,EOS/BTC,22.752586799999996
