,close_dt,long,open_dt,pnl,rt_returns,symbol,duration
0,2019-06-01 01:40:00-04:00,True,2019-06-01 01:28:00-04:00,0.4586753461538464,0.028342741430716554,EOS/BTC,0 days 00:12:00.000000000
1,2019-06-01 08:18:00-04:00,False,2019-06-01 01:40:00-04:00,-0.26700265384615207,-0.0160440552342935,EOS/BTC,0 days 06:38:00.000000000
2,2019-06-01 10:52:00-04:00,False,2019-06-01 01:40:00-04:00,0.013165246153850063,0.0007910930225702868,EOS/BTC,0 days 09:12:00.000000000
3,2019-06-01 15:18:00-04:00,False,2019-06-01 01:40:00-04:00,-0.057636653846149244,-0.003463357552844039,EOS/BTC,0 days 13:38:00.000000000
4,2019-06-01 18:08:00-04:00,False,2019-06-01 01:40:00-04:00,0.14991514615384816,0.00900832576269236,EOS/BTC,0 days 16:28:00.000000000
5,2019-06-01 19:57:00-04:00,False,2019-06-01 01:40:00-04:00,0.521090446153849,0.03131206293167517,EOS/BTC,0 days 18:17:00.000000000
6,2019-06-01 20:05:00-04:00,False,2019-06-01 01:40:00-04:00,0.39102574615385066,0.023496540498575354,EOS/BTC,0 days 18:25:00.000000000
7,2019-06-01 22:51:00-04:00,False,2019-06-01 01:40:00-04:00,0.2997423461538453,0.01801136688521466,EOS/BTC,0 days 21:11:00.000000000
8,2019-06-01 23:11:00-04:00,False,2019-06-01 01:40:00-04:00,0.4637038461538481,0.02786373098873186,EOS/BTC,0 days 21:31:00.000000000
9,2019-06-01 23:53:00-04:00,False,2019-06-01 01:40:00-04:00,0.46881434615384876,0.028170818364433046,EOS/BTC,0 days 22:13:00.000000000
10,2019-06-02 00:16:00-04:00,False,2019-06-01 01:40:00-04:00,0.5655068461538484,0.03398102207737369,EOS/BTC,0 days 22:36:00.000000000
11,2019-06-02 03:04:00-04:00,False,2019-06-01 01:40:00-04:00,0.5684379461538498,0.03415715040276613,EOS/BTC,1 days 01:24:00.000000000
12,2019-06-02 04:28:00-04:00,False,2019-06-01 01:40:00-04:00,0.6892759461538471,0.04141824507158025,EOS/BTC,1 days 02:48:00.000000000
13,2019-06-02 04:32:00-04:00,False,2019-06-01 08:25:00-04:00,1.0925317999999997,0.06431869352961002,EOS/BTC,0 days 20:07:00.000000000
14,2019-06-02 07:14:00-04:00,False,2019-06-01 08:25:00-04:00,2.277431999999995,0.08938348573623608,EOS/BTC,0 days 22:49:00.000000000
15,2019-06-02 14:25:00-04:00,False,2019-06-01 08:25:00-04:00,1.7645876999999963,0.06925563508077856,EOS/BTC,1 days 06:00:00.000000000
16,2019-06-02 15:01:00-04:00,False,2019-06-01 11:15:00-04:00,1.435229445,0.05708312119232467,EOS/BTC,1 days 03:46:00.000000000
17,2019-06-02 15:07:00-04:00,False,2019-06-01 11:15:00-04:00,1.5227508450000018,0.060564094008571503,EOS/BTC,1 days 03:52:00.000000000
18,2019-06-02 17:20:00-04:00,False,2019-06-01 11:15:00-04:00,1.389252795,0.05525450020554782,EOS/BTC,1 days 06:05:00.000000000
19,2019-06-02 17:49:00-04:00,False,2019-06-01 11:15:00-04:00,1.4593335450000042,0.05804180920302957,EOS/BTC,1 days 06:34:00.000000000
20,2019-06-02 19:50:00-04:00,False,2019-06-01 11:15:00-04:00,2.0762079449999957,0.08257664316864828,EOS/BTC,1 days 08:35:00.000000000
21,2019-06-02 21:03:00-04:00,False,2019-06-01 11:15:00-04:00,2.172595844999999,0.08641026168612084,EOS/BTC,1 days 09:48:00.000000000
22,2019-06-02 23:03:00-04:00,False,2019-06-01 11:15:00-04:00,2.4247276657142853,0.09653849998995097,EOS/BTC,1 days 11:48:00.000000000
23,2019-06-02 23:31:00-04:00,False,2019-06-01 15:36:00-04:00,2.2989772071428556,0.09172253712038983,EOS/BTC,1 days 07:55:00.000000000
24,2019-06-03 00:01:00-04:00,False,2019-06-01 15:36:00-04:00,2.3705624571428556,0.09457858142130639,EOS/BTC,1 days 08:25:00.000000000
25,2019-06-03 00:17:00-04:00,False,2019-06-01 15:36:00-04:00,2.400571907142856,0.09577587162628774,EOS/BTC,1 days 08:41:00.000000000
26,2019-06-03 05:18:00-04:00,False,2019-06-01 15:36:00-04:00,2.2105429071428544,0.08819426448712324,EOS/BTC,1 days 13:42:00.000000000
27,2019-06-03 05:42:00-04:00,False,2019-06-01 15:36:00-04:00,2.033972485714288,0.08184896491443377,EOS/BTC,1 days 14:06:00.000000000
28,2019-06-03 07:20:00-04:00,False,2019-06-01 20:03:00-04:00,1.6873044535714303,0.06897247166535321,EOS/BTC,1 days 11:17:00.000000000
29,2019-06-03 09:50:00-04:00,False,2019-06-01 20:10:00-04:00,1.9464961607142834,0.07880111212534542,EOS/BTC,1 days 13:40:00.000000000
30,2019-06-03 10:13:00-04:00,False,2019-06-01 20:10:00-04:00,1.8616953107142757,0.07536807104155359,EOS/BTC,1 days 14:03:00.000000000
31,2019-06-03 11:20:00-04:00,False,2019-06-01 20:10:00-04:00,2.4334791107142832,0.09851592010729361,EOS/BTC,1 days 15:10:00.000000000
32,2019-06-03 11:32:00-04:00,False,2019-06-01 20:10:00-04:00,2.614011310714285,0.10582450792860995,EOS/BTC,1 days 15:22:00.000000000
