datetime,bitmex-XRP/BTC-position-in-USD,bitmex-EOS/BTC-position-in-USD,bitmex-ADA/BTC-position-in-USD,cash
2019-05-03 00:25:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 00:30:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 00:35:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 00:40:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 00:45:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 00:50:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 00:55:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:00:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:05:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:10:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:15:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:20:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:25:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:30:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:35:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:40:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:45:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:50:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 01:55:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 02:00:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 02:05:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 02:10:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 02:15:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 02:20:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 02:25:00-04:00,0.0,0.0,0.0,0.9451380939563712
2019-05-03 02:30:00-04:00,0.0,0.0,0.0,0.9451380939563712
